timestamp,beacon-metrics-gazer--bb1ab8fca3f3426a93d5110d0129518a,cadvisor,cl-1-prysm-geth--4e294659452c4095b103003cb258afe7,cl-2-prysm-geth--b5d526f408a446f99096eb724a8f5814,cl-3-prysm-geth--88a8ded51981464883c191f8ac461e80,cl-4-prysm-geth--9e8584b8430e4d95b55621781afd3f7a,cl-5-prysm-geth--c68fcdeae8a6420c9985243a57a3aee0,dora--748bc68702d847f4a2594999df938d5c,el-1-geth-prysm--832feabe10934c36aae822b8785927cb,el-2-geth-prysm--0be07b1c07a74c17978f36529275b9f1,el-3-geth-prysm--c6c4206b94b94285a5caef2c59082ba6,el-4-geth-prysm--dd94bea36e0a4dc09bc99b71a56c4d32,el-5-geth-prysm--a7faac33e68345279792d89eca414d6d,el-forkmon--34faff3b3e59494b862e9f92d93dd6d1,ethereum-metrics-exporter-1-prysm-geth--9613eda2293c43568fd7ab7d148246ca,ethereum-metrics-exporter-2-prysm-geth--9909725f10e04408b771a71d0cb86c4d,ethereum-metrics-exporter-3-prysm-geth--dbfd4a578ae945e4909e2b7a374b7cb6,ethereum-metrics-exporter-4-prysm-geth--a7e26a9ba4d8439ca25f9d4b8aeba1ad,ethereum-metrics-exporter-5-prysm-geth--0f179a79c51e43b3a50acb18be514f28,grafana--78fd287ba7d444aabad34683bb8dfa79,helpers-grafana-1,kurtosis-api--157ca42856aa41779de8d188e0b90a4c,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--157ca42856aa41779de8d188e0b90a4c,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--7942f9d58b9b4d26b17efd602fe8743d,validator-key-generation-cl-validator-keystore--6a4490986a8646029f70150b83f74001,vc-1-geth-prysm--fad3ba2d1e804e25b1ad9bfddae4c3df,vc-2-geth-prysm--183b1baab7e44677ae718fcd696df30f,vc-3-geth-prysm--b55bdf61212f4efd9180729367e46dbb,vc-4-geth-prysm--bc0ef5640d9c4900811cbbdc35631e02,vc-5-geth-prysm--3f7f2a5fe5e34f71901833f590ae60be
1716643609,160.51224944320714,54033.0877336608,69632.06579837248,72489.99910706314,69372.4871720829,67694.64501950935,72938.99221884768,139.92726944187203,16028.618689386385,18808.500986640658,16564.351412753378,16232.224574824122,16338.753693136965,7403.321842682545,906.5485379331946,874.2474916387961,885.6715944850694,960.3750756200848,895.3630330070364,1.5837820715869497,0.0,0.0,1.3681227401544025,448.20717131474106,25258.92142030791,0.0,0.0,715.3537523842933,867.6232951974663,0.0,5142.466357820428,5409.872249347869,5329.559257331251,5076.860161810867,5643.7498646219165
1716643624,157.985882765575,52122.987144048086,66256.20186279777,70586.38987566608,57525.40609022217,67125.02488552657,73260.08024294549,162.84669579951841,15995.850054724553,18641.484031870048,15535.245719368466,16702.533309957926,16915.041561912527,7283.296319454927,889.2426348594233,754.2958450768251,884.4835262689224,860.3291904601948,904.6711998050898,0.0,0.0,0.0,0.0,400.7126155216568,25248.172433653806,0.0,0.0,696.9938928332506,876.7712147747175,0.0,5430.355365104098,5219.699727024568,5430.775825117875,5471.731448763252,5728.542607780361
1716643639,157.37943504818188,54072.45090677408,59794.93424257184,59686.00986571663,54439.44705337655,60180.44470424246,61281.4398200225,158.90303109828108,16193.047420274246,18955.810221287946,15538.991794712148,15672.741439764513,16539.741260425108,6764.241951654228,879.2115165835303,859.1988327364371,838.2190143027942,756.3459801264679,866.4781652529061,0.0,0.0,0.0,0.0,419.05885437147725,21247.208189311357,0.0,0.0,713.8482023968043,876.8206874915969,0.0,5403.8296913719305,5013.60814721541,5028.203705758349,5440.45463469971,5541.800174774251
1716643654,155.54780637708956,51288.89847880031,68772.643987726,64753.53374477404,63022.69957343084,65078.59195712773,66010.07139500012,153.70721177144364,16170.636998254802,18102.56354645615,13392.946268854486,15618.460107207726,16485.798001443163,6153.945461134263,850.2513898425215,815.7452082687795,845.9872783867912,727.6073619631901,805.1063455791879,0.0,0.0,0.0,0.0,436.9034994697773,24529.58352195564,0.0,0.0,726.03550295858,873.5256468867148,0.0,5587.399710640537,5311.291621911922,5322.125910370403,5282.7987054446185,5578.272180855835
1716643669,162.0277878677806,53406.27246585191,69439.49269758501,67338.88041820953,69209.38167249995,69461.00391310215,68784.5238095238,141.08057038648298,16990.22801302932,18780.431848852902,13567.243133265514,15069.241129584247,16849.93844432009,8087.779497185404,878.651537431688,858.7344127223195,894.1422024592766,884.1013053665067,829.7024800828195,0.0,0.0,0.0,0.0,472.8435934144596,24858.919497191764,0.0,0.0,705.5565324424125,869.0431602370619,0.0,5373.150599595079,5095.765429958391,5548.668673304006,5120.6557086919,5239.38344688931
1716643684,159.718026183283,52166.252774542336,69602.47246572263,69550.91640785617,71749.82380407013,66958.41592881372,70284.46630285881,163.63226678684094,15385.815294245624,18159.127241304817,13709.551042464085,14388.827335578799,16699.320852508823,8273.219501235679,899.1848504802343,750.4610130904953,892.7892059278921,873.8704735685264,865.9206995065363,0.0,0.0,0.0,0.0,428.02243915367285,25019.545309581306,0.0,0.0,661.0694562923719,870.6365964329035,0.0,5468.411768548967,5853.220910623945,5602.372881355932,5054.82024880129,5534.6259772565745
1716643699,159.024064171123,52472.58335544352,62015.35117206759,60952.94065367609,73940.42279166852,57996.658312447784,64531.77301255231,163.9956912660204,14564.46554770318,16787.739480954755,15360.419995434831,14786.365704135347,14628.333114409565,8136.280664262499,883.7740198142689,780.3690070030527,867.357012790417,970.9005806636787,864.7150528321497,0.0,0.0,0.0,0.0,445.0275871349752,20633.122723882232,0.0,0.0,641.6385227148926,865.7222665602554,0.0,4961.232920241499,5274.193191621137,5867.401342940639,5543.444582152974,5465.176041643786
1716643714,157.20956870346708,53103.60723236662,68255.88884384993,68202.07311388808,70201.93821108963,66047.3101369504,65225.45985528725,154.9045617032757,14037.143438821906,15823.077616108832,16099.297623589076,15494.252609842835,14548.049641549891,6845.203230386936,879.866392832156,874.1306453032838,839.7144287486668,819.4438409732783,831.9331379572344,0.0,45.455569828499314,0.0,0.0,428.28685258964146,24605.486624928857,0.0,0.0,659.7639824569335,863.7803824252763,0.0,5294.765465669612,5500.458069850066,5673.439423056161,5261.8121056218815,5244.232263794826
1716643729,158.27290266781984,52553.9829271529,69812.83291903409,69308.04448811864,71260.032139058,71429.32668100884,66214.9563247435,132.42288354395978,16251.3834525577,17909.064684344838,18079.462421711898,16967.696004271602,15669.54314720812,8668.025511210468,855.4287450095469,881.2860310421286,868.1277116475693,847.1310841563377,839.7251661577151,0.0,45.61263596287189,0.0,0.0,463.3239640946595,25096.06870904905,0.0,0.0,683.599982750442,857.4263904034897,0.0,5222.943674812657,5099.814875313078,5777.423455646291,5214.861842253903,5200.726897449128
1716643744,249.33204348627237,52977.41964245909,132623.51384039616,69650.31567635338,121944.34186817342,74135.83608606375,65114.57355466514,220.0167985500199,16335.808543949901,16837.40847280335,16508.48986055514,16198.200004455433,16968.293448059514,8852.815755923857,894.1081733995437,979.0893015030947,885.1375814627082,891.9488704451645,856.6781820629009,0.0,49.19744818035281,0.0,0.0,483.6778744520349,27658.24329822341,0.0,0.0,698.064601360724,859.4681989993227,0.0,6288.772504091654,6087.382479571214,6174.772171593687,5791.914940746483,5871.625294437397
