timestamp,beacon-metrics-gazer--bb1ab8fca3f3426a93d5110d0129518a,cadvisor,cl-1-prysm-geth--4e294659452c4095b103003cb258afe7,cl-2-prysm-geth--b5d526f408a446f99096eb724a8f5814,cl-3-prysm-geth--88a8ded51981464883c191f8ac461e80,cl-4-prysm-geth--9e8584b8430e4d95b55621781afd3f7a,cl-5-prysm-geth--c68fcdeae8a6420c9985243a57a3aee0,dora--748bc68702d847f4a2594999df938d5c,el-1-geth-prysm--832feabe10934c36aae822b8785927cb,el-2-geth-prysm--0be07b1c07a74c17978f36529275b9f1,el-3-geth-prysm--c6c4206b94b94285a5caef2c59082ba6,el-4-geth-prysm--dd94bea36e0a4dc09bc99b71a56c4d32,el-5-geth-prysm--a7faac33e68345279792d89eca414d6d,el-forkmon--34faff3b3e59494b862e9f92d93dd6d1,ethereum-metrics-exporter-1-prysm-geth--9613eda2293c43568fd7ab7d148246ca,ethereum-metrics-exporter-2-prysm-geth--9909725f10e04408b771a71d0cb86c4d,ethereum-metrics-exporter-3-prysm-geth--dbfd4a578ae945e4909e2b7a374b7cb6,ethereum-metrics-exporter-4-prysm-geth--a7e26a9ba4d8439ca25f9d4b8aeba1ad,ethereum-metrics-exporter-5-prysm-geth--0f179a79c51e43b3a50acb18be514f28,grafana--78fd287ba7d444aabad34683bb8dfa79,helpers-grafana-1,kurtosis-api--157ca42856aa41779de8d188e0b90a4c,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--157ca42856aa41779de8d188e0b90a4c,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--7942f9d58b9b4d26b17efd602fe8743d,validator-key-generation-cl-validator-keystore--6a4490986a8646029f70150b83f74001,vc-1-geth-prysm--fad3ba2d1e804e25b1ad9bfddae4c3df,vc-2-geth-prysm--183b1baab7e44677ae718fcd696df30f,vc-3-geth-prysm--b55bdf61212f4efd9180729367e46dbb,vc-4-geth-prysm--bc0ef5640d9c4900811cbbdc35631e02,vc-5-geth-prysm--3f7f2a5fe5e34f71901833f590ae60be
1716643609,4923392.0,194572288.0,384880640.0,352673792.0,362074112.0,354893824.0,360669184.0,23629824.0,54378496.0,50196480.0,48549888.0,49111040.0,49299456.0,24461312.0,9379840.0,8851456.0,9981952.0,8429568.0,8634368.0,84033536.0,42205184.0,25190400.0,32497664.0,18399232.0,18259968.0,47968256.0,16760832.0,616071168.0,66547712.0,7409664.0,29884416.0,25489408.0,25673728.0,27226112.0,25260032.0
1716643624,4923392.0,194961408.0,384708608.0,352690176.0,362098688.0,354934784.0,356950016.0,23642112.0,55472128.0,50376704.0,49926144.0,49061888.0,50147328.0,24604672.0,9490432.0,9031680.0,8888320.0,8769536.0,9682944.0,84037632.0,42205184.0,25190400.0,32497664.0,18001920.0,18264064.0,47968256.0,16760832.0,616214528.0,66551808.0,7409664.0,28860416.0,25837568.0,25702400.0,27275264.0,25280512.0
1716643639,4923392.0,244789248.0,391585792.0,370094080.0,362004480.0,363388928.0,356831232.0,23638016.0,55586816.0,50368512.0,50135040.0,49176576.0,50229248.0,24862720.0,9957376.0,8404992.0,8757248.0,8892416.0,9191424.0,84328448.0,42205184.0,25190400.0,32452608.0,16211968.0,18628608.0,47968256.0,16760832.0,598491136.0,66555904.0,3915776.0,28864512.0,25841664.0,25710592.0,27287552.0,25325568.0
1716643654,4923392.0,244346880.0,391397376.0,371761152.0,364064768.0,365633536.0,356855808.0,23678976.0,55681024.0,50868224.0,50257920.0,50216960.0,50839552.0,25337856.0,10014720.0,8847360.0,8888320.0,9486336.0,8400896.0,84328448.0,42205184.0,25190400.0,32452608.0,16543744.0,18259968.0,47968256.0,16760832.0,602636288.0,66560000.0,3915776.0,28880896.0,25276416.0,25722880.0,27291648.0,25784320.0
1716643669,4923392.0,244711424.0,391405568.0,371802112.0,366284800.0,365907968.0,348065792.0,23695360.0,56303616.0,51499008.0,50401280.0,50438144.0,50417664.0,25837568.0,9682944.0,9330688.0,9355264.0,9732096.0,8794112.0,84332544.0,42205184.0,25190400.0,32452608.0,16293888.0,18259968.0,47968256.0,16760832.0,662233088.0,66568192.0,3915776.0,28893184.0,25280512.0,25718784.0,26386432.0,25788416.0
1716643684,4923392.0,244572160.0,391421952.0,371814400.0,366567424.0,365686784.0,348106752.0,23740416.0,56823808.0,52035584.0,50712576.0,50458624.0,50556928.0,25714688.0,9609216.0,8925184.0,9158656.0,10784768.0,9621504.0,84332544.0,42205184.0,25190400.0,32456704.0,15781888.0,18276352.0,47968256.0,14315520.0,722800640.0,66568192.0,3915776.0,28901376.0,25292800.0,25747456.0,26406912.0,25788416.0
1716643699,3690496.0,246751232.0,391409664.0,374091776.0,370892800.0,365694976.0,348160000.0,20455424.0,56659968.0,52043776.0,51032064.0,51265536.0,51441664.0,27582464.0,9232384.0,9117696.0,8683520.0,8560640.0,10035200.0,84336640.0,42205184.0,25190400.0,32456704.0,14684160.0,18313216.0,47968256.0,14315520.0,782782464.0,66572288.0,4059136.0,28909568.0,25288704.0,25796608.0,26415104.0,26214400.0
1716643714,3690496.0,245174272.0,391467008.0,373866496.0,373067776.0,366010368.0,348135424.0,20533248.0,57274368.0,52056064.0,51884032.0,51310592.0,51957760.0,23728128.0,10272768.0,10620928.0,8929280.0,8990720.0,10862592.0,84541440.0,42688512.0,25190400.0,32456704.0,14614528.0,18259968.0,47968256.0,14315520.0,783527936.0,66572288.0,4059136.0,28925952.0,25886720.0,25784320.0,26415104.0,26218496.0
1716643729,3690496.0,244740096.0,391467008.0,373907456.0,372867072.0,369553408.0,348192768.0,20570112.0,57888768.0,53153792.0,52273152.0,51326976.0,51761152.0,24494080.0,9846784.0,10768384.0,9687040.0,8605696.0,10371072.0,84537344.0,42688512.0,25190400.0,32456704.0,14376960.0,18264064.0,47968256.0,14315520.0,784666624.0,66613248.0,4059136.0,28983296.0,25882624.0,25792512.0,27729920.0,26300416.0
1716643744,7827456.0,244817920.0,393596928.0,376070144.0,377901056.0,369586176.0,348209152.0,38588416.0,58097664.0,53178368.0,52457472.0,52666368.0,52944896.0,25092096.0,10371072.0,11051008.0,8937472.0,8577024.0,8818688.0,84537344.0,42688512.0,25190400.0,32456704.0,14671872.0,18530304.0,47968256.0,14315520.0,784728064.0,66617344.0,4059136.0,29044736.0,25907200.0,25804800.0,27860992.0,26320896.0
1716643759,7827456.0,244649984.0,402722816.0,379850752.0,380071936.0,369598464.0,348221440.0,38596608.0,58765312.0,53485568.0,53329920.0,52760576.0,52948992.0,23994368.0,10166272.0,10481664.0,9175040.0,9687040.0,9035776.0,84537344.0,42688512.0,25190400.0,32571392.0,14331904.0,18632704.0,47968256.0,14315520.0,784764928.0,66723840.0,4059136.0,29048832.0,25919488.0,25821184.0,25718784.0,26329088.0
1716643774,7827456.0,244318208.0,402726912.0,379875328.0,382316544.0,369520640.0,350384128.0,38596608.0,53620736.0,53702656.0,53522432.0,52867072.0,53157888.0,24244224.0,9220096.0,9093120.0,8871936.0,8847360.0,8904704.0,81313792.0,45572096.0,25178112.0,32587776.0,15220736.0,5324800.0,47968256.0,14381056.0,784822272.0,66658304.0,4059136.0,29540352.0,26443776.0,26591232.0,25714688.0,26320896.0
1716643789,7827456.0,243748864.0,402759680.0,380170240.0,382439424.0,371159040.0,352628736.0,38600704.0,54087680.0,53780480.0,53657600.0,53575680.0,53628928.0,24055808.0,9089024.0,9121792.0,9019392.0,8548352.0,9682944.0,81313792.0,45572096.0,25178112.0,32690176.0,13414400.0,5312512.0,47972352.0,13664256.0,785092608.0,66707456.0,4059136.0,26902528.0,26456064.0,26804224.0,26730496.0,26464256.0
1716643804,7827456.0,242319360.0,403030016.0,379940864.0,382464000.0,374407168.0,352690176.0,38608896.0,53927936.0,54792192.0,54296576.0,54251520.0,53694464.0,23457792.0,9560064.0,9674752.0,9474048.0,8359936.0,9478144.0,81346560.0,45563904.0,25178112.0,32714752.0,13271040.0,5369856.0,47972352.0,13664256.0,785108992.0,66715648.0,4059136.0,26914816.0,26476544.0,26861568.0,26836992.0,26509312.0
1716643819,7827456.0,242192384.0,402825216.0,382369792.0,382570496.0,376815616.0,352702464.0,38608896.0,54779904.0,54599680.0,54677504.0,54472704.0,53727232.0,22818816.0,9621504.0,9814016.0,8654848.0,9228288.0,9179136.0,81375232.0,45563904.0,25178112.0,32714752.0,13705216.0,5677056.0,47972352.0,13402112.0,785637376.0,66727936.0,4059136.0,28864512.0,26222592.0,28471296.0,27058176.0,26517504.0
1716643834,7827456.0,241643520.0,402825216.0,382177280.0,382537728.0,384151552.0,352735232.0,38617088.0,54882304.0,55902208.0,54976512.0,54833152.0,54870016.0,25300992.0,9113600.0,9269248.0,8724480.0,8581120.0,8785920.0,81510400.0,45580288.0,25178112.0,32714752.0,14323712.0,5316608.0,47972352.0,13402112.0,785854464.0,66732032.0,4059136.0,28925952.0,26226688.0,28585984.0,27979776.0,27045888.0
1716643849,7827456.0,241946624.0,403095552.0,382218240.0,382590976.0,384167936.0,352759808.0,38621184.0,55021568.0,56020992.0,55111680.0,54927360.0,55128064.0,22274048.0,9641984.0,9080832.0,9146368.0,8568832.0,9097216.0,81518592.0,45588480.0,25178112.0,32714752.0,14610432.0,5316608.0,47972352.0,13402112.0,657805312.0,66760704.0,4059136.0,25481216.0,26230784.0,28598272.0,27983872.0,27054080.0
1716643864,7827456.0,241135616.0,402841600.0,382238720.0,383696896.0,384204800.0,369008640.0,24588288.0,56147968.0,56119296.0,55144448.0,55451648.0,54939648.0,21921792.0,9203712.0,8536064.0,9408512.0,8658944.0,9965568.0,81514496.0,45588480.0,25178112.0,32714752.0,14757888.0,5365760.0,47972352.0,16146432.0,657973248.0,66809856.0,4059136.0,25546752.0,26243072.0,28614656.0,26304512.0,28545024.0
1716643879,7827456.0,240824320.0,402907136.0,386703360.0,386150400.0,384471040.0,369082368.0,24592384.0,56135680.0,57102336.0,55255040.0,55525376.0,55857152.0,23367680.0,9007104.0,8716288.0,9072640.0,8519680.0,10162176.0,81674240.0,45588480.0,25178112.0,32714752.0,14598144.0,5685248.0,47972352.0,16146432.0,658616320.0,66826240.0,4059136.0,25554944.0,25530368.0,28618752.0,26583040.0,28614656.0
1716643894,7827456.0,241074176.0,407785472.0,386580480.0,388050944.0,394944512.0,369119232.0,24596480.0,56184832.0,56922112.0,56139776.0,56094720.0,56143872.0,23060480.0,8769536.0,8904704.0,8843264.0,8527872.0,10985472.0,81682432.0,45748224.0,25178112.0,32567296.0,14225408.0,5316608.0,47972352.0,16146432.0,658722816.0,66830336.0,4059136.0,25559040.0,25534464.0,28614656.0,26558464.0,27365376.0
1716643909,7827456.0,241156096.0,407785472.0,386637824.0,388104192.0,400416768.0,369143808.0,24674304.0,56655872.0,57442304.0,56352768.0,56995840.0,56262656.0,23654400.0,9138176.0,8568832.0,9834496.0,8556544.0,10899456.0,81678336.0,45748224.0,25178112.0,32567296.0,13991936.0,5312512.0,47972352.0,16146432.0,663855104.0,66830336.0,4059136.0,25563136.0,24756224.0,28626944.0,26566656.0,27389952.0
