timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716642245,158.04858604424564,52753.15119044972,58935.02831131342,59068.79705987808,55953.99694957832,62721.524353510795,67415.3482411172,154.56424618256986,15313.932901548596,15070.042137349828,16101.705818415743,15010.648127777533,16826.734392636972,6296.712299234666,836.8371440471753,832.0538274873153,864.6830825353398,868.515497553018,890.6611607750602,1620.0879092042248,0.0,0.0,0.0,474.02803611123704,21606.98065219366,0.0,0.0,696.8007547817136,1211.8173194199755,0.0,5284.6132735672145,5710.75170741474,5339.534883720929,5449.846057739503,5787.606506584044
1716642260,156.96408542083617,52113.52158447148,67340.73684671662,67875.43907052149,66594.90311806557,67997.61862369803,67646.04114713217,167.4732695554305,15672.406914893618,15061.868273407996,16935.095830153954,14583.156744948115,16350.791534027356,6857.785123966943,825.2885275679508,828.1507551120418,844.1085859713355,862.9514043691483,830.1990421371765,1642.6818211971784,0.0,0.0,0.0,471.81380628997164,23713.461329862243,0.0,0.0,736.4968786754727,1202.8219465315394,0.0,5514.188499489622,5404.7395484015215,5514.8967047976785,5534.603586861609,5432.611298574072
1716642275,158.45914742451154,52956.84480642643,72400.2957796221,71132.23010950131,72323.39486082345,69928.47658670443,70594.68349332082,164.3707369265748,15799.282832810399,16524.428285609793,16481.388767958208,15116.976445016191,17653.769237457615,7156.719402719759,859.0762053561604,853.5027579892359,880.6577951844764,894.8393165758788,871.4947147724293,80.02246851167715,0.0,0.0,0.0,492.63186270105126,25280.241441521706,0.0,0.0,727.0848310567937,881.0116923629347,0.0,5258.893536285628,5225.00844880027,5750.129556054587,5180.867828209966,5243.059077778023
1716642290,161.07337109842246,52890.35723040582,72397.98494194086,70408.03984347208,70924.69016010231,68064.59982122223,61684.80394394486,140.84790034157123,15932.896998545551,16538.92752972852,17291.69746242917,15504.346448136914,17293.64278506559,7632.593537802489,867.6129203422432,855.6205782164382,873.2848894645562,889.7090553953075,869.678170701664,1741.142299676289,0.0,0.0,0.0,435.3881980754866,24796.292223786066,0.0,0.0,725.9982531968737,1218.8092694730876,0.0,5546.879723601814,4850.461680517083,5480.926644390123,5495.165241308179,4973.484761224631
1716642305,160.21640551340187,52532.53049387909,63620.114736464675,70574.1441539976,60504.43605059733,68898.77687821015,67258.8846839793,150.71098240912823,15646.90259460196,15805.05075402783,17893.931712478232,16683.126125730352,16241.590214067279,7282.878248252208,849.1445651446543,861.9518842004153,875.7023251682249,881.0908271354518,842.320819112628,1760.4457451598378,0.0,0.0,0.0,460.1874333431664,21030.11913292727,0.0,0.0,722.5249671923309,1217.8857471569538,0.0,5134.380414982005,5331.017414799174,5143.711617925714,5608.594480568906,5148.3455674760025
1716642320,162.0572207084469,52760.99090484556,65993.33423716557,66805.13985391057,66480.62303390424,66249.06658369633,64088.35966084614,159.15424426062725,15389.455280306987,14848.73497218733,16801.132746471147,16280.417582417582,14528.301475080736,6465.432367675889,826.961725693359,859.965772960639,857.1013196152986,852.2019673314683,810.3050161634376,1777.1535154561793,0.0,0.0,0.0,456.5660998354361,23473.833839963263,0.0,0.0,725.7859105838194,1240.1006786821881,0.0,5441.631124049376,5514.404209775241,5518.451905142552,5465.67098616297,5370.492613049531
1716642335,160.48660925097258,53190.31498710908,67998.71026134178,72686.1533657492,70852.1318547245,70061.66000926888,70511.00704626023,160.3195855923089,16183.019748095161,15468.35030018272,17476.795056828432,18018.098444907184,14983.537730637498,8014.857952658268,834.1682922503991,896.4859099584597,884.7696928507223,866.1469490514786,894.5761654336395,71.67358729012457,0.0,0.0,0.0,481.00247939422366,24848.429766545487,0.0,0.0,728.4759268012695,872.0675290506467,0.0,5208.636322829698,5854.9733235925705,5468.372647343213,5455.155359146383,5569.88824005424
1716642350,159.0387501103363,52722.425939507084,65290.49870164458,61277.11892797319,71636.62245370881,59767.99309138013,61089.75523313767,165.09116975045922,15384.031651316642,16234.659103401273,16911.234953187693,17178.46181219697,16362.710950315724,8231.632836357105,848.3521910919541,877.2062587638273,899.2783390696125,847.2036627308374,898.50521846807,1822.7730851509605,0.0,0.0,0.0,415.7644573541062,24424.557956777997,0.0,0.0,721.8675179569035,1259.250892332716,0.0,5469.123462691757,5425.7746951560575,5698.0295240406895,5225.740666039173,5814.691371560136
1716642365,155.53109758729335,53657.514418183884,58477.88230146576,61372.32392181198,63204.71287931695,59903.5297299734,72848.80266075388,154.22720537827018,14792.202975697017,17132.510065906383,17665.06029497467,17094.815079347365,16413.34328088262,7506.231704071675,834.7324123647741,866.5248719506902,872.0646169421395,864.6079679825359,911.2645149492548,1794.034523240141,0.0,0.0,0.0,450.2436094240139,21336.14549016116,0.0,0.0,730.0797938470581,1221.3572590931083,0.0,5227.941502326613,5382.731101751274,5180.2787697269905,5733.263411586183,5651.758049306211
1716642380,158.70604038669043,51784.7554187676,68057.83936701587,66992.70200968682,68605.46443155924,68523.0924848847,66871.87548431377,160.94100904987437,13701.200831861177,17800.357150930176,17030.928528205473,15982.770046388336,16570.608776885605,7051.022179782109,835.3548561637659,841.2388949199104,862.9696604380149,839.5823018409326,818.5142955489104,1839.4076182428678,0.0,0.0,0.0,465.6692669775254,24467.09009538448,0.0,0.0,720.5895370452333,1263.6870738929827,0.0,5315.26531686665,5438.991153122363,5722.86384161167,5427.129679869778,5610.810692471046
1716642395,237.56845080374495,53600.45177320984,196035.1795415397,71785.84122556409,71961.10000908347,69135.95093631324,72320.88684108482,213.09396689802458,15422.770204045264,17824.221437925906,18772.384177789583,17818.82368613868,17076.83999382811,8635.01717386073,858.6097603334491,882.2046422672346,896.6711650922177,877.2051116215795,900.2919939337694,72.23224828999845,0.0,0.0,0.0,535.2374626369976,27485.47186070663,0.0,0.0,704.7348898101679,883.4720306172401,0.0,5976.340019360213,6023.295833422961,6151.342229722229,6000.603702709955,6183.534217673334
1716642410,244.92972780644016,51900.719613289875,196439.27121013735,71574.23892735466,70530.10607436279,71243.83138380048,59918.47548943529,234.63662663276935,15208.316053694205,16933.631814590466,18052.625782007224,17514.156108243395,16615.58729104395,9075.50425818019,874.8643921447074,893.9882209134348,896.1523843591407,862.3781166154047,883.4257465428551,1962.7661969294493,0.0,0.0,0.0,473.76305038583746,27410.90038913987,0.0,0.0,692.544723101943,1266.6446353822428,0.0,6313.724605984082,6080.962559774344,6248.1023031139475,6027.679583805775,6319.491118578973
1716642425,251.50088155868502,53592.297266772075,187682.29131539311,61337.473050664754,58752.67807223526,60362.57907436795,61205.90880474863,232.00053880519945,15955.879054326857,16285.341233267502,18487.962962962964,17885.552019800227,16360.717255016516,8202.686229747998,864.7933663828557,876.582774926604,869.0238380609934,861.4407235921179,898.5113815891947,1907.902217168846,0.0,0.0,0.0,491.4373851702316,23206.86999383857,1.538191087281357,0.0,701.5437392795883,1253.9045362814775,0.0,6418.425252704381,5676.487124704824,5568.771327252046,6080.801888934296,6607.033162697529
1716642440,183.10740354535972,53277.02050257125,67555.16887520635,68771.33846291492,64941.04412407164,70513.56157291737,68461.31702854083,159.78227470260305,14767.114847171182,16048.931536681637,16359.136684164285,16408.08005113398,15750.248558361503,7188.073807380738,847.6973313816012,865.0147844224906,851.8223285062662,844.4006379020112,841.0265393711132,1965.4379408707957,0.0,0.0,0.0,460.57102510921857,24776.859127662,1.5577710521630763,0.0,734.1824157764996,1249.607227022781,0.0,5644.927374051611,5405.368203716449,5218.837051172381,5680.401561628554,5592.2525107604015
