timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716642215,37.90577323744875,677.7578414226987,76940.395256917,76173.08653240348,75588.99292371419,77343.40400735129,77265.32003362796,404.37523669495863,5971.130535352861,5423.6388084873615,6909.154163948684,6306.062983301579,6308.259587020649,16877.28950016773,6476.145253923031,6076.917870036101,5259.08362276249,7215.14785093987,6124.25431533105,89.53580551396107,0.0,16.351547441145257,0.0,24000.493816075956,27495.70722597982,7.5340377060649,0.0,52879.0034043845,33536.13192740455,9.455838980570505,2211.970129584889,2294.580516457941,2213.51014394197,2334.4109921196205,2320.0206769452066
1716642230,34.43226693881173,667.190022334756,65541.26082251083,75855.35428875865,65871.2967890722,76215.5659544411,75572.34184239733,328.9282470481381,6130.3248046918725,5546.073143533374,6239.9289372894655,6259.68966509507,6640.987370838117,17527.800681924546,6079.344450073793,5797.737625596653,4277.848968229419,7107.843996494304,5902.584139952047,701.7705064993278,0.0,13.728291441582215,0.0,22808.844169023814,22421.685938583345,5.901691478838121,0.0,53787.48511182672,34295.12560678254,6.089604175728578,2401.0192346720182,2339.049452640534,2100.11557025992,2600.719264751587,2615.9591108369495
1716642245,34.36897933875147,666.3183869461795,64577.79504829577,66100.21513087126,66249.41683115019,65260.938441286075,71906.37705497614,424.6627103198418,6352.278075345688,6236.484669176976,6678.024001242209,6420.403044836537,6937.54884084397,17262.369300420392,5659.710195760353,5574.012795058461,4450.5927952576385,6854.290375203916,5714.593637972501,678.8033851604015,0.0,6.377405762441636,0.0,20031.09830785283,22650.853846852577,6.354682038945123,0.0,52293.978900420276,34319.307042508015,6.402195038298846,2361.8670813703516,2541.1448021178617,2222.251337482258,2408.0362322073984,2592.0548854708422
1716642260,37.454089599507356,661.0381625752053,73674.68348885093,74557.43943078448,76482.03051723744,74262.10718418943,72687.78945493409,443.2189082723692,6431.117021276596,6250.682210142555,6890.726693298621,6123.080283997816,6806.740944678653,18724.341597796145,5041.578982344993,4942.642669399029,4057.440728669019,4974.743646901471,4622.94037523617,687.9463989562832,0.0,4.672065497908695,0.0,22381.57403133997,24991.170408938062,8.148061925270632,0.0,55166.719442685244,34175.366940415865,4.703247480403136,2438.788703640694,2358.7078023697745,2257.234932559331,2428.497861764772,2420.877326657233
1716642275,40.91918294849023,667.3435233738704,76393.6297015716,76024.74416104978,77812.5270273346,76750.53111445517,75100.60191089929,445.45495073781814,6628.888390856118,7090.721338984145,6923.400087070091,6406.046222774254,7596.817668028868,19061.594524931123,6612.2175032458235,6281.3372339712805,6361.609328408029,5976.373301831069,5673.058443260243,86.41735260440296,0.0,7.875433148823185,0.0,23806.024800071882,26286.099293939464,4.9181240891109725,0.0,54792.95470884256,34343.76893556858,7.851934941110488,2263.24867405459,2267.7931733693813,2350.708239765072,2175.6519809122187,2283.0617240390766
1716642290,41.59425850278725,667.9517750094712,76017.07750729854,76165.91070793313,75210.6029197724,76632.43726426407,68137.0110010499,332.3063871587079,6623.451892987791,6727.843841148756,7238.2136218056385,6604.79014805089,7668.752102253616,19967.028209451764,6951.537662222812,5788.474975980435,6472.7887422888625,5569.738127143472,5332.1762110591035,719.6576648485653,0.0,7.570513929745631,0.0,23082.53877586889,26094.78360309641,4.433114719966688,0.0,54621.570779118985,34636.30616293519,7.583801001061732,2446.4046642193907,2103.0470914127427,2532.97750667175,2446.968069104818,2218.6873689787835
1716642305,34.84038970951376,666.4379164545194,68433.60075295804,74583.4408837362,63173.796556570625,76916.03551841213,75311.5620514159,386.4805290227774,6366.17256486505,6493.692159455039,7819.472303656843,7326.582612133726,7097.167347485435,19016.928285626345,5709.598269054894,6043.089775951034,6622.50993803993,5767.590714446698,4871.518220852141,721.7019360648356,0.0,6.194142111317582,0.0,19839.1386235222,22110.690612683626,5.757052389176742,0.0,54241.90929513558,34787.93309438471,6.275353548936552,2279.535255698227,2425.8338441977157,2414.629134990754,2519.5398299371504,2321.1970638057596
1716642320,36.83015440508629,670.9288621050057,75783.12545191612,72427.62337430964,70801.11849003845,75282.49177704685,72914.46662138774,398.0183129119299,6074.3852319429625,6107.101202225013,7449.015432573047,7017.648351648351,6117.177271537052,16675.25593552603,3907.9540886963514,4679.201369081576,5166.293893983449,4557.553469903439,3690.1677918764976,727.4298842208221,0.0,6.10713662537079,0.0,22045.112452002195,24827.804141973014,6.203748836797093,0.0,54475.791496302256,35327.565283832984,6.240666859830165,2414.1674000857533,2395.2015697467,2446.798117061906,2451.8119920931254,2374.96070771027
1716642335,33.3250882597648,674.9243358367897,78447.87871931214,75390.06111433286,74686.52911828145,77057.73177675281,76920.49980305484,394.32384380693173,6403.625297109979,6438.593056643173,7649.0393288832765,7801.803198794914,5987.095348580267,20962.069041872415,4572.996098599043,6807.92635006175,6699.340100409971,6030.608864645215,6086.906141367324,72.03466329662393,0.0,3.1666327384587545,0.0,23620.63034689182,26187.85861328895,3.9744422124973093,0.0,54877.529430301394,34127.09932032449,3.1409853719824103,2232.6734895412515,2633.769453853136,2370.601065863147,2360.0393836008516,2480.698991754697
1716642350,32.70368081913673,673.4448963264218,74990.36775639745,65176.839754327186,76104.94140495686,68546.91725564166,65649.59574703733,405.47018502755253,6214.986811951398,6867.313062023174,7342.933571110119,7336.862239224234,6403.429136423901,21614.873360876594,5543.14834770115,6589.641434262948,6662.41811924059,5857.12720979649,6637.5375906598265,714.4432437200891,0.0,4.754035270414054,0.0,22800.105624504886,26062.606417812705,4.777178734730089,0.0,54043.87248381662,35525.18863235892,4.577058041455069,2443.6356525140154,2332.9231457657456,2542.9510801209203,2352.7183900318228,2647.8675583817567
1716642365,28.961111830463114,679.3848241546988,66557.79916867206,66557.17831656398,67006.19522854761,68370.55402785917,77404.98891352549,386.09876379398037,5808.914001483485,7699.642351035833,7561.595015017708,7303.930540365601,6376.672996925303,20035.549543156212,5705.906977768965,6427.29403594062,6921.407663358055,5988.0844096780065,6796.699277681265,696.9216052871865,0.0,3.1886302555459385,0.0,19685.221028276494,26816.579111388124,3.0216696883363547,0.0,55107.46174190195,34577.340898095616,3.0676863071630476,2403.6117881675164,2493.061405453336,2408.7086741158855,2556.77050789967,2629.552292424447
1716642380,29.552311114047257,661.4498068233908,75403.08535561155,74778.07972999629,75132.5948153329,77422.8143175705,73510.5054575243,397.90540991261423,5075.225295735593,8353.737652297748,7323.113471839351,6756.439142920256,6578.816254809938,18336.71166283259,5160.023446658851,5042.404235992644,5155.247471703168,4794.3916820452805,4536.6262934836395,717.239999110538,0.0,3.04798397631281,0.0,22480.696559192063,25781.90407305276,3.186380499351344,0.0,53949.07940161105,35723.779354038976,3.1612699272907916,2360.4536380985805,2424.7582790768097,2326.697638068774,2419.2512208355943,2546.4019090570746
1716642395,61648.449920508756,678.5407725321887,78420.40987588889,78456.5046228601,77807.36215823417,75581.54000611113,78884.44606646747,62744.327282434606,6071.727702040453,8354.22077201394,8187.219160192133,7625.679966251471,6956.091432098221,22606.68577304251,6453.260680791941,6099.952186386159,6113.630229419703,5913.178259996878,5749.677448561533,70.22703473475481,0.0,2.4625667861304716,4.1789702732483995,25972.92151001882,28557.26186004375,2.61066175613622,0.0,53204.03665721143,34802.790263005656,2.5587717895410202,2986.650458116657,3096.259330164125,2848.3691187246045,3042.303908416063,3236.549727291092
1716642410,62085.59420032023,658.478969356285,79176.16120370165,77467.5458841631,76726.95263192861,77022.82056941072,67095.40385340221,61899.82028578943,6064.9787187602315,7396.277763146343,7906.555643669045,7646.041429241805,6686.350049817336,23605.91662931421,6278.012708393296,6477.030781197911,6019.584609537436,6045.219553694129,5921.036809406106,757.1023366800234,0.0,0.9261300992282249,3.8971161340607945,26034.543803903765,24724.403989801856,0.9139176603707893,0.0,52176.688350594886,35361.13681427627,0.9361208933267955,3154.0438772519224,3049.582405958703,2933.947209522988,3226.7502612330195,3316.8943394579496
1716642425,62308.67944740777,669.5956629771854,68222.90416132731,67088.73068630975,65361.0421558761,67050.89019803918,66506.00323770124,63395.39321554453,6448.701269570678,6789.620364274742,7888.690476190477,7929.329090426942,6623.710761072287,21706.77541612181,6179.045417157592,6299.679523094506,5432.148088959914,6191.7734467535265,6279.5665428005605,736.825993790178,0.0,4.196739456268592,4.357700003391325,22224.714768525868,24919.92342223396,2.461105739650171,2.349072116513977,53612.92166952544,35014.938141616214,0.9166302924487124,3256.9604539812026,2877.004385471719,2786.2256618417823,3290.900422285792,3466.7482750945915
1716642440,29.475147723322902,671.5995598571782,76357.71650381475,75485.28227610272,74311.92660550457,77706.5523217863,73033.07076071676,393.2663184232474,5646.194133309861,6479.288598520938,6888.63856534571,6960.481364748407,6235.611232628532,18847.412241224123,4992.523364485982,5487.6567263391935,4673.973694699082,5391.135819969877,5338.55215906105,866.4396435442142,0.0,3.1316407560675543,1.4771554228634303,22495.27823132254,26138.23026990092,1.5577710521630763,2.941016922368532,55646.12434949329,34863.0313345553,0.0,2507.307356594526,2296.5832648802257,2198.1531442609285,2592.2810931399886,2468.0498841187505
