timestamp,beacon-metrics-gazer--9494adc28d9a4f3a9ebe5d2f68d76987,cadvisor,cl-1-prysm-geth--4fdf5cfa38d14eb089f45267e1de31ac,cl-2-prysm-geth--a0b305c36eaa42ec929e54f3e183fdf8,cl-3-prysm-geth--316634be263d456891d1bef3c4f95a39,cl-4-prysm-geth--51e00612d88543aeb907bb80ad76aaa7,cl-5-prysm-geth--3806ae07666341aea18cc33d9671db8a,dora--50326b647ce047878a34128a60ffbdc3,el-1-geth-prysm--64bfd2e0b4bf45d690a9a09863350c2b,el-2-geth-prysm--db9cf52bdd334e918f89defbd18585a3,el-3-geth-prysm--da9eaf2b3f8b492ab526185206389baf,el-4-geth-prysm--c9e5d3239aeb45f18101437cca229111,el-5-geth-prysm--2c9145d33b7441c9a46872c52c5bdb14,el-forkmon--1fc4e8413cd24add876e8a06419b2cf2,ethereum-metrics-exporter-1-prysm-geth--280fa5f2d7474029adb08f4147e25040,ethereum-metrics-exporter-2-prysm-geth--b19fe24fc7fe491785296987e0c23fc8,ethereum-metrics-exporter-3-prysm-geth--e7f24c930aab4a1091f206957564d040,ethereum-metrics-exporter-4-prysm-geth--37675b0b6aef4b5aabe92019600fa700,ethereum-metrics-exporter-5-prysm-geth--5369079979234001bc12104e5dda672f,grafana--9c652fda54bf416696909af2f2ffed78,helpers-grafana-1,kurtosis-api--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-engine--6fdc57d17383499788d1f083430c337f,kurtosis-logs-aggregator,kurtosis-logs-collector--ca28a5d8df5d4e1c8bd52a8e36ce8cfa,kurtosis-reverse-proxy--6fdc57d17383499788d1f083430c337f,portainer,prometheus,prometheus--62e5e457865142e4a9abd4c8da65381d,validator-key-generation-cl-validator-keystore--9a9533696e4e4b2aa79eedbefcaf4d3b,vc-1-geth-prysm--b7845805ee4c41faa1480aaa19ad47eb,vc-2-geth-prysm--4bb20b6f9f5845bd977fb8b9c32ed18f,vc-3-geth-prysm--4736ff2d86de4a889181350fc17b98c7,vc-4-geth-prysm--92e022d7728547b481f39a856e585cef,vc-5-geth-prysm--ceb1122f96e349d3a7b154544da0152b
1716642215,3530752.0,222752768.0,355991552.0,326328320.0,329093120.0,402108416.0,318885888.0,30674944.0,48873472.0,48345088.0,47751168.0,47460352.0,48947200.0,36352000.0,9162752.0,9691136.0,8949760.0,8732672.0,9547776.0,193757184.0,51404800.0,63029248.0,20918272.0,13799424.0,5193728.0,32612352.0,13819904.0,646033408.0,80199680.0,16101376.0,27545600.0,27201536.0,29077504.0,25997312.0,26644480.0
1716642230,3530752.0,222732288.0,358158336.0,371380224.0,329134080.0,402132992.0,323461120.0,30687232.0,49356800.0,48656384.0,48734208.0,47460352.0,48349184.0,35794944.0,9211904.0,9523200.0,8777728.0,8499200.0,9879552.0,195002368.0,51404800.0,63029248.0,20918272.0,13606912.0,5201920.0,32612352.0,13819904.0,646795264.0,87863296.0,16101376.0,27582464.0,27222016.0,29097984.0,26431488.0,26906624.0
1716642245,3530752.0,222990336.0,391278592.0,371441664.0,329572352.0,402423808.0,324120576.0,30695424.0,50618368.0,48762880.0,48828416.0,47632384.0,48869376.0,35815424.0,9297920.0,9412608.0,8945664.0,9027584.0,10399744.0,189460480.0,51404800.0,63029248.0,20918272.0,14241792.0,5107712.0,32612352.0,13819904.0,706674688.0,87916544.0,16101376.0,28102656.0,27250688.0,27987968.0,26443776.0,26968064.0
1716642260,3530752.0,222388224.0,391368704.0,371216384.0,361607168.0,402309120.0,324141056.0,26816512.0,50933760.0,49188864.0,49393664.0,48799744.0,49287168.0,39456768.0,9580544.0,9531392.0,9060352.0,9322496.0,8810496.0,187834368.0,51404800.0,63029248.0,21000192.0,14692352.0,5107712.0,32612352.0,13819904.0,706736128.0,87941120.0,16101376.0,28127232.0,27246592.0,28028928.0,26529792.0,27656192.0
1716642275,3530752.0,222568448.0,391389184.0,339009536.0,362000384.0,392577024.0,324169728.0,26816512.0,51138560.0,50634752.0,49852416.0,48492544.0,49332224.0,37728256.0,9105408.0,9306112.0,9244672.0,9076736.0,9363456.0,187830272.0,51404800.0,63029248.0,21000192.0,15089664.0,5107712.0,27443200.0,13819904.0,708198400.0,87949312.0,16101376.0,28352512.0,27262976.0,26406912.0,26529792.0,27664384.0
1716642290,3530752.0,222117888.0,390930432.0,339312640.0,361754624.0,392605696.0,326516736.0,26886144.0,52252672.0,50745344.0,50049024.0,49213440.0,50483200.0,37515264.0,9367552.0,9924608.0,9289728.0,8638464.0,9674752.0,187953152.0,51404800.0,63029248.0,21000192.0,14352384.0,5115904.0,27443200.0,13819904.0,709083136.0,98095104.0,16101376.0,28667904.0,27279360.0,26431488.0,26542080.0,27676672.0
1716642305,3530752.0,222150656.0,390938624.0,341155840.0,361811968.0,392654848.0,342159360.0,26890240.0,52289536.0,51023872.0,50974720.0,49684480.0,50581504.0,38150144.0,8736768.0,8945664.0,8966144.0,9318400.0,10182656.0,187965440.0,51404800.0,63029248.0,21000192.0,14028800.0,5111808.0,27443200.0,13844480.0,709230592.0,98123776.0,16101376.0,25751552.0,27418624.0,26456064.0,26689536.0,27713536.0
1716642320,3530752.0,222162944.0,390971392.0,327946240.0,362115072.0,393723904.0,342204416.0,26890240.0,53248000.0,51445760.0,51068928.0,49983488.0,50712576.0,37425152.0,9564160.0,9801728.0,9261056.0,9297920.0,8863744.0,188014592.0,51408896.0,62828544.0,20869120.0,15024128.0,5107712.0,27443200.0,13520896.0,710176768.0,98123776.0,16101376.0,25751552.0,28463104.0,26525696.0,26693632.0,27877376.0
1716642335,3530752.0,222007296.0,390991872.0,327958528.0,362110976.0,394022912.0,342507520.0,26894336.0,53825536.0,51507200.0,51408896.0,50954240.0,51290112.0,39088128.0,9043968.0,9216000.0,9064448.0,9715712.0,8740864.0,188014592.0,51417088.0,62828544.0,20869120.0,13418496.0,5103616.0,27443200.0,13520896.0,710443008.0,98131968.0,16101376.0,26468352.0,28913664.0,26726400.0,26701824.0,28327936.0
1716642350,3530752.0,221978624.0,392699904.0,328192000.0,362151936.0,393777152.0,342265856.0,26902528.0,53575680.0,53538816.0,51924992.0,50737152.0,52133888.0,40005632.0,8916992.0,9125888.0,9289728.0,8978432.0,9863168.0,187465728.0,51417088.0,62828544.0,20869120.0,14188544.0,5201920.0,27443200.0,13520896.0,710492160.0,98205696.0,16101376.0,26722304.0,28946432.0,26742784.0,26718208.0,26394624.0
1716642365,3530752.0,221892608.0,376856576.0,328232960.0,362184704.0,393818112.0,354557952.0,27148288.0,53739520.0,53293056.0,51654656.0,50737152.0,51675136.0,40419328.0,8749056.0,9928704.0,9768960.0,9142272.0,9437184.0,187543552.0,51417088.0,62828544.0,20869120.0,14594048.0,5472256.0,27443200.0,16162816.0,770859008.0,98336768.0,16101376.0,27082752.0,26476544.0,26378240.0,27230208.0,26419200.0
1716642380,3530752.0,221601792.0,376889344.0,328261632.0,366518272.0,393957376.0,356900864.0,26947584.0,53899264.0,53665792.0,52359168.0,51605504.0,52449280.0,38879232.0,8925184.0,9822208.0,9674752.0,9097216.0,9871360.0,187539456.0,51417088.0,62828544.0,20869120.0,14147584.0,5099520.0,27443200.0,16162816.0,770867200.0,98344960.0,16101376.0,27156480.0,26488832.0,26411008.0,27250688.0,26439680.0
1716642395,9768960.0,221868032.0,380334080.0,330698752.0,366551040.0,394301440.0,357023744.0,44380160.0,54427648.0,53424128.0,52604928.0,52137984.0,52772864.0,39157760.0,9818112.0,8892416.0,8974336.0,9547776.0,8695808.0,187543552.0,51417088.0,62828544.0,20877312.0,15028224.0,5136384.0,27480064.0,16162816.0,770973696.0,98590720.0,16101376.0,27181056.0,26509312.0,27361280.0,26869760.0,27164672.0
1716642410,9768960.0,221556736.0,369238016.0,330993664.0,366575616.0,394330112.0,361848832.0,44380160.0,54902784.0,53903360.0,52600832.0,52113408.0,52989952.0,38588416.0,9392128.0,9646080.0,8593408.0,8396800.0,9453568.0,187711488.0,51417088.0,62828544.0,20877312.0,14929920.0,5206016.0,27480064.0,16162816.0,771092480.0,104652800.0,16101376.0,27721728.0,26525696.0,27373568.0,25841664.0,27181056.0
1716642425,9768960.0,221552640.0,369246208.0,330752000.0,366862336.0,398540800.0,365174784.0,44584960.0,54771712.0,53923840.0,53628928.0,52224000.0,53112832.0,37888000.0,8663040.0,9035776.0,9441280.0,9265152.0,9195520.0,187719680.0,51421184.0,62828544.0,20877312.0,14925824.0,5156864.0,27480064.0,16162816.0,771137536.0,104779776.0,16101376.0,27262976.0,26537984.0,25870336.0,25845760.0,27996160.0
1716642440,9768960.0,221483008.0,369283072.0,325230592.0,373039104.0,398610432.0,365735936.0,44584960.0,55611392.0,54898688.0,53714944.0,52359168.0,53161984.0,39784448.0,8773632.0,9056256.0,9068544.0,9097216.0,9715712.0,188112896.0,51425280.0,62861312.0,20971520.0,14856192.0,5107712.0,27480064.0,16162816.0,831197184.0,104792064.0,16101376.0,27279360.0,27521024.0,25886720.0,25845760.0,28135424.0
1716642455,9768960.0,221216768.0,370085888.0,325246976.0,373092352.0,398639104.0,365268992.0,44589056.0,55627776.0,54968320.0,54996992.0,52805632.0,53223424.0,38903808.0,9150464.0,9932800.0,9371648.0,8994816.0,9150464.0,188125184.0,51453952.0,62861312.0,20971520.0,14741504.0,5103616.0,27480064.0,16162816.0,703754240.0,104816640.0,16101376.0,26402816.0,27529216.0,26632192.0,25858048.0,28147712.0
1716642470,9768960.0,220360704.0,369860608.0,325275648.0,373362688.0,398667776.0,365301760.0,44601344.0,55894016.0,55037952.0,54575104.0,52969472.0,55246848.0,41259008.0,9302016.0,9682944.0,8998912.0,9961472.0,9854976.0,188248064.0,51453952.0,62861312.0,20971520.0,15171584.0,5181440.0,27480064.0,16162816.0,706719744.0,107364352.0,16101376.0,26533888.0,26558464.0,26636288.0,25878528.0,27381760.0
