timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716786927,14503936.0,206229504.0,402108416.0,372060160.0,334340096.0,369061888.0,368902144.0,29159424.0,63975424.0,52445184.0,55513088.0,55050240.0,54841344.0,23367680.0,13361152.0,9777152.0,9588736.0,8400896.0,9060352.0,100904960.0,45293568.0,33525760.0,22405120.0,12374016.0,3612672.0,44630016.0,10350592.0,592777216.0,65544192.0,6610944.0,39133184.0,27717632.0,27295744.0,27570176.0,26378240.0
1716786942,14503936.0,205307904.0,406155264.0,372068352.0,336183296.0,363319296.0,368959488.0,29171712.0,64090112.0,52109312.0,55533568.0,55152640.0,55259136.0,24911872.0,12861440.0,8888320.0,10227712.0,8507392.0,9175040.0,100904960.0,45293568.0,33525760.0,22405120.0,12001280.0,3608576.0,44630016.0,10350592.0,593002496.0,65544192.0,6610944.0,39133184.0,27725824.0,27299840.0,27598848.0,26640384.0
1716786957,14503936.0,205398016.0,422682624.0,372150272.0,332288000.0,363339776.0,369254400.0,29192192.0,64040960.0,52957184.0,56152064.0,56074240.0,55349248.0,28827648.0,12656640.0,10047488.0,8880128.0,8454144.0,9101312.0,100990976.0,45293568.0,33525760.0,22405120.0,11915264.0,3317760.0,44630016.0,13365248.0,593444864.0,65654784.0,6610944.0,39419904.0,27738112.0,27344896.0,27602944.0,26320896.0
1716786972,14548992.0,204898304.0,422424576.0,372056064.0,332398592.0,363220992.0,369115136.0,27672576.0,68796416.0,52867072.0,56463360.0,56254464.0,55394304.0,26681344.0,14114816.0,9596928.0,9678848.0,8466432.0,9900032.0,89640960.0,43532288.0,33525760.0,21893120.0,12013568.0,3211264.0,43618304.0,13365248.0,594096128.0,65044480.0,6610944.0,38051840.0,28491776.0,27770880.0,27623424.0,26329088.0
1716786987,14548992.0,204398592.0,422731776.0,372092928.0,334761984.0,363626496.0,369176576.0,27676672.0,68980736.0,53121024.0,56971264.0,56381440.0,55590912.0,26652672.0,13529088.0,8925184.0,10436608.0,9224192.0,9412608.0,89640960.0,43532288.0,33525760.0,22228992.0,12468224.0,3203072.0,43618304.0,13365248.0,594980864.0,65073152.0,6610944.0,38092800.0,28491776.0,28192768.0,27639808.0,26341376.0
1716787002,14548992.0,204689408.0,407908352.0,372101120.0,325201920.0,363659264.0,368939008.0,27770880.0,70070272.0,53743616.0,57507840.0,57675776.0,57106432.0,24838144.0,12812288.0,9293824.0,9670656.0,9306112.0,9502720.0,89694208.0,43532288.0,33525760.0,22228992.0,12951552.0,3207168.0,43618304.0,13365248.0,595066880.0,65069056.0,6610944.0,38100992.0,28360704.0,28209152.0,26095616.0,27086848.0
1716787017,14548992.0,203563008.0,407674880.0,374288384.0,325525504.0,363671552.0,373301248.0,27877376.0,70537216.0,54009856.0,57651200.0,57458688.0,57057280.0,24674304.0,13078528.0,9830400.0,9428992.0,8253440.0,9351168.0,89694208.0,43532288.0,33525760.0,22228992.0,12955648.0,3207168.0,43618304.0,13365248.0,595185664.0,65077248.0,6610944.0,37912576.0,28364800.0,29261824.0,26103808.0,27164672.0
1716787032,14548992.0,203517952.0,407957504.0,374378496.0,325689344.0,363941888.0,382382080.0,22450176.0,70594560.0,54136832.0,57962496.0,57581568.0,58011648.0,25882624.0,12926976.0,8994816.0,9490432.0,8499200.0,9076736.0,89702400.0,43532288.0,33525760.0,22228992.0,12251136.0,3211264.0,43618304.0,13365248.0,600055808.0,65064960.0,6610944.0,38182912.0,28512256.0,29265920.0,25686016.0,27484160.0
1716787047,14548992.0,203370496.0,407728128.0,374415360.0,325689344.0,361734144.0,390963200.0,22458368.0,72384512.0,54296576.0,58621952.0,59170816.0,58662912.0,25755648.0,13398016.0,9211904.0,9338880.0,9285632.0,9691136.0,89702400.0,43532288.0,33525760.0,22085632.0,13250560.0,3223552.0,43655168.0,13365248.0,600068096.0,65064960.0,6610944.0,38752256.0,28520448.0,29016064.0,25976832.0,27779072.0
1716787062,14548992.0,203104256.0,363782144.0,374689792.0,326746112.0,361775104.0,391245824.0,22458368.0,72773632.0,55283712.0,58589184.0,59416576.0,59785216.0,26927104.0,12488704.0,8970240.0,9760768.0,8749056.0,9293824.0,89702400.0,43532288.0,33525760.0,22085632.0,12800000.0,3211264.0,43655168.0,13365248.0,600182784.0,65073152.0,6610944.0,38776832.0,28975104.0,29024256.0,25989120.0,27795456.0
