timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716786927,29.316672492135616,660.9043454681039,71674.56083279115,74677.3443612384,74773.20919458303,73981.37013756036,75652.3931739385,392.15555998494006,6921.126264072793,5582.706849798276,5039.259837253372,5484.021583526043,5014.5357924351365,21130.622360932623,5205.280864060908,4793.686281523877,4211.009801686802,4870.48727338081,3830.9215703418727,14.30803015553191,0.0,1.5589853232667426,5.128681163119909,22954.115753440183,25329.908574471858,6.689040088267745,0.0,56129.37370002311,33753.91196418281,1.56620575468743,2660.8171346292297,2355.2141207673135,2338.6888888888884,2290.0553080680916,2307.2606025926007
1716786942,39.402264960128655,640.427344825326,75547.2209871054,75648.96367380921,77195.90669608681,73743.14071460078,77124.29378531074,388.3503701092704,6948.532395509265,5588.349726775957,6007.658184546799,5718.84792033309,5312.408988059233,28620.76130888498,5851.749978341852,6206.803958989836,4977.8898881333635,6076.909282463966,5723.520232103216,22.75376710850136,0.0,20.38722633313688,5.54567384370016,23530.398558883135,25767.64546538086,23.449661059502887,0.0,56036.5296803653,33411.58409544487,10.999329309188466,2376.637112381295,2242.8476227681135,2152.960162709466,2326.3193581195615,2126.335346028797
1716786957,38.84949125666212,634.0182397538731,75363.15189262688,77395.99059245156,71189.8915535179,63402.701552384584,76767.68074132354,319.1845361278676,6396.166353684789,5761.422094341267,6649.496251939594,6267.6046825754165,5754.45671095833,27399.681357245892,5865.395048065448,6303.594822035216,5329.286560690411,5864.405244446457,5915.423530937865,19.778056201897265,0.0,20.99300982221123,6.079804625199361,23009.248375435254,21733.825060358387,21.461890208874287,0.0,55366.91811572735,33724.55642619112,15.474097706013847,2729.622964491068,2461.4072308129744,2377.8173974291244,2471.3881395657368,2370.196664854087
1716786972,37.5526490800266,627.296928770859,65777.30625212753,77636.82380386461,76446.26028338913,64181.192958172935,65816.25449590063,424.2828401564301,7274.053396965467,5930.666608249906,7492.140487358426,7118.033010193658,6021.2346328315025,27845.442736523055,6353.1351654514865,6531.956800779002,5393.953245396368,6051.863074457107,6261.544267827014,16.205619690699194,1.543448062972681,19.124352560981013,0.0,18998.085156737452,22018.571208010766,16.93023697582752,0.0,53520.76860360063,33712.594356578,15.844092353503255,2706.373588334559,2369.7260154061623,2510.9179986255513,2448.739680792515,2448.9152314918365
1716786987,29.351296968636543,651.907540394973,74099.10421673584,77098.34699576613,76219.36924982307,74375.72293057633,74807.12992004241,577.1763146266018,8090.952965952964,6198.799435028248,6948.934723481415,7270.222340449113,6439.564867042708,21915.32320828979,5491.830283602689,5636.545454545454,4934.562416703686,5050.697278540407,4971.212666426773,12.007332722273146,1.6087885821976053,1.5657503299259625,0.0,22358.746054207033,25847.467859139186,1.437962202136401,0.0,52857.26104942303,34515.25674343579,7.97243877122855,2817.9892271979443,2310.587243857003,2416.3466073714712,2347.7785219915154,2395.938177995482
1716787002,31.9059993221105,663.5768689553505,77846.07778510218,79392.02096939003,78904.65818074558,79719.05598794878,78560.02645794289,673.8322540445513,9098.097425673917,7081.690266076867,7371.502242152466,8056.291760709736,7750.304451761311,29989.345781867727,7108.518864151446,7179.490087556142,6665.524786173669,6972.627096321013,6654.133504777529,13.020319589662655,1.5239588095704615,1.5595757953836555,1.5771461156047006,23815.8831987612,26568.7879529328,3.034769791034423,0.0,52606.19191021946,34789.72486749214,4.78534317746787,2450.680006252931,2144.4444444444443,2164.8473307796203,2309.97715156131,2351.5256084271705
1716787017,33.629081667385236,656.3444616108013,79372.55893736804,69092.9449248976,68893.78431505458,76979.6642922949,77935.8791990371,1007.585637280473,10242.41195159873,8156.500766387161,7652.259162698498,8193.49191413003,8850.429399712282,30119.760479041914,6966.626253719828,6912.579209331901,6352.01188225763,5968.064909822358,5885.360675730612,15.123217783446453,0.0,3.1105581230003554,1.6596723332622043,23881.88443401548,26777.43250242068,4.427857549497122,0.0,52257.96383986225,35149.859975355655,4.649721016738995,2576.7864462358243,2338.1816564362603,2763.862802969323,2293.951359597954,2381.363606245997
1716787032,31.404995440492872,646.2121044356356,68102.84756360012,66840.85690719812,77118.56113205051,71710.38622472451,67629.68006965684,878.5131254663441,10523.270728355472,8087.541632910254,7672.144908327809,8181.369277992793,7949.562032522119,30642.532834267233,6987.1820773565005,6923.152601661565,6417.9741578218745,5863.7442320369155,5951.942095768036,11.231344089505173,0.0,1.5864022662889519,1.5946056767962096,19932.052546628405,22701.444223107566,3.032863239531206,0.0,52761.455730581205,34487.852027591056,3.1188736410621996,2520.5240935010665,2191.878664961862,2828.4729108446772,2363.386440384449,2476.977621209042
1716787047,34.32489218179808,647.3296297116044,74875.27539229351,74566.06098626576,76837.25046490265,75328.00709204521,75861.54543394515,786.2549129702415,9632.69953570639,7256.514970330092,6861.111111111111,7374.056717928408,7198.683234838101,24295.197448429357,5301.216653644379,5651.1076124797655,4403.155890919933,4562.4001260381265,4233.346082026592,13.728933385025885,0.0,6.2128339398242645,0.0,23300.6993006993,25773.71077853633,6.204573657152987,0.0,55694.4578202747,34895.402324392795,6.09490639965172,2510.5999097880017,2288.852069946041,2927.454435942624,2305.3340421761477,2456.7337392992677
1716787062,32.9026242173971,655.3655858560961,75265.85162294454,75176.5623626615,77288.4915156104,78903.1878001067,77093.9630207173,350.72310486745,8947.171444023796,6646.2063649377815,6814.578236839721,7536.815763369104,6962.5584669179425,32395.112721231275,6789.479718419665,6210.037380283559,5132.108756532669,6472.3852987438795,5783.587163448463,13.5152753031159,0.0,4.594683295044306,0.0,23424.460589565184,26562.197802197796,4.975713777988389,0.0,56695.842961510636,34889.508160319754,4.618836053314564,2317.248942503525,2064.2572929719277,2317.3713819072677,2279.8070296347346,2371.540258806614
