timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052754,37.07432373281975,682.3414732525504,79904.8070627018,74533.9248434238,75181.60085000885,80943.39041095892,80565.83382907,392.7331790672837,11539.455520604675,9334.694511640295,12430.802131776367,9245.590009455802,10045.081302132354,26959.924521520352,4713.707200546013,6353.746471208461,3825.134448513643,5695.284443698606,5652.518450498247,3.175863437872171,4.9215827810223765,2.737952559300874,0.0,22395.954581285743,26691.297791182467,3.9273992201307264,1.4452657224263947,55847.54887423866,34270.95242133831,0.0,2305.2004746020734,1946.7021030993042,2248.592493297587,2087.8695142596694,2512.2651709690494
1717052769,38.440591812653174,673.2260989287753,79904.8070627018,81104.68012585213,69889.8414642444,77126.90852437125,78703.34960219296,323.8977331914219,11539.455520604675,10137.512911483362,11329.42535766473,10063.25618095739,9880.918124937263,26959.924521520352,6740.411051516654,7086.247777119146,5908.121319853349,7291.330408867161,6450.688270227592,16.722084126932888,3.334889615153738,14.205406133234591,0.0,22383.366726661458,28661.201652516185,14.871522075999724,0.0,55878.73236542939,34515.64569914577,13.733402759697997,2305.2004746020734,2410.6135229459537,2225.9290920543513,2465.2661998443923,2357.519016968987
1717052784,38.440591812653174,665.5892344734325,67718.85947408096,65142.53795097588,69889.8414642444,67355.05603135114,78703.34960219296,382.75651258363615,10864.215952251763,10596.135297834835,10582.813488834643,9523.85102745466,9286.268425135766,22931.677867638686,6798.749806042604,7086.247777119146,6456.026204792246,6363.0884867363,5527.63025210084,14.45945945945946,1.423246357167062,19.233765944658398,0.0,19070.063694267516,22477.787644875563,17.37625813369727,0.0,54721.00355537667,34383.29113924051,14.242802659556517,2459.0994997220673,2310.221368379688,2282.829189480298,2273.21541377132,2625.8723015717733
1717052799,36.80341794082522,680.161401041405,65271.471932223736,66280.87858690658,75438.38629979355,76842.07005730341,77061.24116607773,375.648628613788,11497.508675149033,10552.133022091411,9767.678446756872,10942.683588977876,9333.58859433771,22931.677867638686,5303.949175824176,4682.937267710328,7033.074878156845,5405.416918903164,6396.119285921329,11.450189999497798,3.264695380115965,17.17717314724729,0.0,22481.178396072013,22477.787644875563,1.75,0.0,51861.063410290655,33684.129293998325,14.425773450295022,2503.2139732112814,2321.493379931447,2291.2994466079117,2338.4934323437956,2685.8986832717133
1717052814,29.87865969052655,693.4437386569873,79036.18705363237,78154.65194863708,76447.07951035866,75775.18049174534,73142.67199964248,370.04006504283103,12724.947522131972,10998.632288131299,8948.638011851064,11617.962011274365,9429.860394128473,29042.967779809886,5622.603310706204,4137.680913805376,5973.769013708237,5405.416918903164,6199.667183880905,4.696531791907515,3.418491761434855,11.295944932268457,0.0,22645.79252003562,26912.83125733889,1.5347175023568878,0.0,53335.702295568015,34431.624515835036,4.884841518942576,2268.031366827756,2272.114388948864,2356.2704197034427,2286.0379638487484,2360.777352994721
1717052829,28.696152414469903,693.4437386569873,79036.18705363237,75006.034336223,70893.81505879179,75226.979858962,66378.40635477845,299.678584446138,12956.325735107193,10612.231843001073,7438.740380720938,10951.180257510729,10799.577351402118,27544.47090847227,5427.869107734745,5766.776348589092,5684.486921868932,6693.376399274368,5550.036203209456,3.696857670979667,3.4386318829948195,1.5573205188102073,2.724159402241594,24969.473468551525,24884.284966834883,4.341175011369744,1.5423258273476401,56260.00137950062,34431.624515835036,6.053289065513021,2312.8532391927897,2174.3027445398334,2290.7402005878525,2414.3668831168834,2360.7773529947203
1717052844,34.42821565591977,678.9275426545535,67578.86094741104,72589.56069031963,70893.81505879179,67454.98574209026,66378.40635477845,453.9887346083312,13898.148457047539,11552.944318333555,7844.749062332559,10426.469845651478,11921.538409996985,28629.248668540997,5989.255178089707,5456.455433060133,5815.889315491741,6662.214619382855,5531.9015077557215,7.889990982867447,2.515343595935205,5.881364476558561,2.5918246445497632,19847.6853829221,22068.29279269143,5.25,1.5151187203740177,55691.4488621814,34200.22966676236,3.13248159667062,2330.279411094398,2708.9197158557836,2217.0973684655296,2194.278394534586,2288.006656365149
1717052859,40.097734042909266,667.479096848448,75280.27529899968,74940.32182209083,75830.90194511057,64976.6664415479,76038.85975300288,398.26581943341273,14126.738397302071,11987.456423288697,8340.29463322546,10682.864450127878,11935.296474358976,28629.248668540997,5912.340207942731,5245.587505078319,5783.875430190971,4543.212737082519,4760.715312009548,8.06730436786908,0.0,7.087172218284905,1.5951202603410057,23142.910382321992,22068.29279269143,8.585495768577085,2.298775081278119,55884.25759366809,34442.84072322179,5.930293634253376,2351.7037167985154,2440.6230487537337,2312.5778885526083,1965.7504908275794,2363.277326271573
1717052874,33.096609942382415,660.8516163398476,81912.83161884137,75270.78082882252,74548.19439757003,77486.3406036572,75493.56813417192,297.07310493660634,14454.533733036778,13815.158946208016,8592.05333452251,11080.060677566154,11139.699656878038,32592.87822526897,5696.60617019869,5245.587505078319,5567.0539473974295,4798.892742796158,5325.121203126545,5.902889042551398,0.0,9.454136184580754,1.3815434889183638,24647.469280778783,26282.10212083408,9.648890312579093,3.1194295900178255,40774.475,35507.87174699767,7.939748650242729,2305.962983809555,2441.684059337059,2200.8661230842104,2030.7667782560181,2109.573897896288
1717052889,33.09660994238242,663.657639585423,74479.08605122534,74924.29879475126,73230.9139417157,76739.97809419496,67197.85677836368,307.164234625725,14036.775681910707,13815.158946208016,9506.420721342378,11468.25529078487,11437.849647456056,25119.23212398732,5773.700305810397,6109.837502528488,5172.695100652634,6436.208937225038,6050.260239873273,7.112375533428165,0.0,9.404651943907968,3.0111412225233365,22022.37228019917,25697.685759886506,6.572615666298914,3.157633579177662,54364.71111111111,30321.059381554984,0.0,2116.6474559525773,2149.4967370866057,2254.618848004968,2172.4127034286616,2460.031914000168
1717052904,34.758040671506954,664.9971618417977,67191.5740587162,64667.423728813555,69492.94548377016,68679.81613611415,66463.36443161733,307.76203966005664,14036.775681910707,13571.155087594329,9086.807203054746,11403.582405234805,10993.547531709906,24305.733360864477,5817.526401299757,5554.540113584438,4420.987553747791,6220.296207743907,6256.076359297766,6.920643290271554,0.0,9.329601492736238,3.3638482423892935,18831.678121187007,21876.19210391386,5.500311677607985,2.4117140396210166,51140.04767580453,34318.30316447454,4.681856690596157,2424.14757591902,2211.2455197132617,2457.023060796646,2350.7030882056115,2812.4852609237605
1717052919,33.944271904116185,648.2549972987574,76491.0194503362,73751.17564819522,74242.72123258945,74785.00220406226,75689.42859705778,432.55860150973376,13471.045259564036,13868.903890259206,9359.547027367098,11865.102195306587,11643.446318250126,31033.830262786716,3826.254342858931,4439.455751815655,4723.550934808799,5595.933202686633,5285.97150997151,6.273244611730967,0.0,7.942992011619463,0.0,22799.79257789602,24815.860452776797,9.33457794372583,1.1747528823401079,52635.0654374315,32465.040349904513,8.974934290659657,2570.8333333333335,2265.8912814064706,2426.9426646952525,2393.8338693578794,2548.6742041860152
1717052934,30.473029045643152,653.0733641771316,76491.0194503362,76137.98003940441,77664.22704178697,76814.97056349873,81246.53465346537,388.84709006417347,11719.252353164755,12577.25842401993,9585.90677044104,11935.277382645803,11688.7140398328,30618.857431749246,4092.229962969937,5629.826408033014,5032.423431071638,4597.111254534529,5285.97150997151,2.3180343069077423,0.0,5.950862875116893,0.0,22799.79257789602,27027.20869649117,4.991443240159726,0.0,55247.04011907178,34182.81270594439,6.304886286872326,2385.887913571911,2304.8513986013986,2281.313308888777,2349.6597254043413,2514.2400538312727
1717052949,34.290342903429035,676.43213890658,58176.73196907217,68174.6181916475,75117.48211342044,58155.953848273326,78027.0198322907,302.74459804053146,9382.9461023453,11606.81586127245,8116.73463866847,11623.273757703011,10485.4574653165,22032.146955253607,5461.172524799967,5645.566001244513,5492.425772139373,5562.470373129275,6179.186977982219,31.97223828802776,0.0,1.75,0.0,20812.665504832177,23658.676255160473,4.1369277628767565,0.0,55307.6675802795,35119.34534442573,5.525225284483326,2163.722871827098,2206.228712628837,2247.106063406193,2196.938600991962,2169.8645287713284
1717052964,35.630183270195566,698.6155976003691,65545.59407882395,67368.6823104693,68390.98038548559,68035.40613935582,66900.89171974522,306.3273147222777,12115.656990003255,11586.37641660773,9561.035246355417,11504.223937956585,10026.928413587542,28688.150374372428,5627.83227410887,5575.2717955820235,5628.926451702475,6556.0087066101505,6177.078659441549,514.5167839740119,0.0,7.884362680683313,0.0,20531.625612423075,22880.392725041333,6.754311904474732,0.0,56515.58308962225,30944.40307502018,6.805673709613013,2196.2506917542887,2280.4051078819903,2229.629797659015,2260.8658743633277,2448.5279084031895
1717052979,38.0255941499086,690.4232121400917,75456.53251611158,77386.62348820303,67558.85643824354,66864.25754691324,62761.55243155983,390.68316059288975,13752.560329605652,11589.991580001364,10071.804200429966,11662.610819612808,12197.804048364826,29256.167285483247,5525.158303261387,3540.2186711522286,3614.041798518622,4595.972037283622,4359.493372285991,823.5120265539035,0.0,12.879484820607177,0.0,19257.04189110372,22604.532616931876,7.624627333082801,0.0,55642.47232388444,35058.239620827655,8.831414603374864,2254.653130287648,2457.1381847914963,2285.419289851423,2363.4168904131225,2738.442009620524
