timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052889,176.33659386305777,53063.27872506408,67118.36440692161,70120.34664825005,66659.93980024628,71540.10952902518,60509.95067188299,122.6898429177728,25887.23028904872,27030.034421471802,21406.213709881013,22632.894517580404,22884.372206958193,9667.708700246565,861.2610181687354,858.3822174274605,827.7185403070135,867.1252149445053,885.743380855397,0.0,0.0,1.175581492988496,0.0,436.32767205511226,24344.209966306084,1.6431539165747284,0.0,711.8666666666666,753.697120415831,0.0,5194.039189856743,5213.648932640194,5246.833898906558,5166.851003318059,5515.864617451919
1717052904,172.93603600643914,52977.66202544325,59563.67556808758,60044.0,61778.69803991607,63938.288968166846,59201.71376154999,124.48725212464589,25887.23028904872,25879.126505353608,20934.67995210014,22838.890908490033,22414.792062580105,9496.24888154725,863.4578933116708,835.661596709968,707.4326426550642,863.939253060592,906.050792568604,0.0,0.0,0.0,0.0,369.85994850780054,20793.676294650486,1.3750779194019962,0.0,671.9151872529955,863.3936710509182,0.0,5537.6265316995205,5098.7231182795695,5796.907756813417,5367.119693197874,5847.185257554828
1717052919,172.6958575740344,51486.82874122096,67587.48138453902,67277.89781392984,65384.43370196234,68411.54928622291,69143.23196986008,163.78625347636074,25634.18103825615,26222.251071011295,21131.420482631558,24573.35352006056,22818.801135414928,11955.276349196018,794.9544586685029,831.1440867927912,831.6228637722547,859.9400365140782,863.3618233618234,0.0,0.0,0.0,0.0,518.7807187626821,23132.096745666786,0.0,0.0,695.6031203661918,816.8545555350212,0.0,5727.83203125,5273.413117183465,5570.395925743388,5487.944992791394,5641.564035264822
1717052934,174.73858921161826,52549.21788940296,67587.48138453902,69871.03129743872,72174.86962555115,71198.3975919614,75649.91464663709,151.4051781367559,23626.86967603461,24541.00563786548,21086.919407481797,25461.288356025198,22192.2793213671,11669.312436804854,797.6526705579615,859.2885903797637,834.617645138118,839.5833796986624,863.3618233618234,0.0,0.0,0.0,0.0,518.7807187626821,25729.038690380472,0.0,0.0,724.6465056491442,853.3676024779229,0.0,5422.248480756246,5302.447552447553,5329.750364156914,5416.950935967279,5591.689797291614
1717052949,177.66177661776618,53320.40022793551,54981.66327835052,64394.20867684821,68407.15123294188,53299.8754541187,71874.92790274635,121.32599651053549,18805.01876183576,23761.91352961853,16897.00141682557,23980.437343165875,20134.250791809784,8356.092431706622,735.5342055454437,855.8719160458115,722.9100613706504,862.1080788244058,780.4445325959616,1079.2608771929824,0.0,0.0,0.0,481.95007129438926,23295.711812491678,0.0,0.0,733.8002910026055,872.8627571071302,0.0,5150.077428911282,5209.634692014871,5049.041514759497,5181.648708739525,4739.181123051655
1717052964,179.65257158458758,55041.30133825565,59708.6140150417,61442.7797833935,60767.68793698858,62003.60936372074,61386.83651804671,127.3236058364981,24083.591968312212,24096.579442154107,19903.6722642554,23069.141017207356,20536.46127755794,10864.11410107187,862.0302569770654,843.3626480160654,844.5385443059943,894.9249627677856,896.5761225969005,166881.59794965936,0.0,0.0,0.0,522.1150422974554,22083.79497843762,0.0,0.0,754.6853098447749,767.8691255891466,0.0,5129.565578306585,5253.830911492735,4858.6335178295985,5205.449915110356,5361.258774620051
1717052979,180.4387568555759,53003.13737706377,67810.58181982063,69659.96959883682,59763.501016144124,57943.67011150395,57938.72334701016,148.7128050819124,25942.487177331208,24655.50827207974,21602.645940135604,23202.211869006693,23894.51348893604,11098.904352976015,861.1243503324935,810.0588730025231,795.5628194874292,833.4886817576565,750.0725141750796,174625.6409914518,0.0,0.0,0.0,559.3028442035202,21436.683428623914,0.0,0.0,756.7002341388012,869.9725010619509,0.0,5238.281428636758,5637.645134914145,5036.548308570469,5371.742514834955,5662.947621592732
1717052994,171.67083378628112,51665.50394314932,67810.58181982063,67603.79855620489,129524.82886015429,72329.02499437063,70955.5027173913,1537.0411228594216,27469.642695202685,24360.769361125233,23291.43490304709,23967.082686717233,23382.87467961689,13509.97565802944,894.7323819531542,913.5741640724732,860.7798631343586,813.5398861939893,904.8678115750573,184043.51915100618,0.0,0.0,0.0,610.7337997242506,30747.93156759144,0.0,0.0,728.8696709681778,991.1632500170264,0.0,5186.40502251586,6045.521659132726,5802.8197608842775,6371.036451471234,6161.536414441586
1717053009,248.93428063943162,53478.37474815311,133965.23751791028,66759.86592780986,132556.8267482595,70865.62926442752,69244.00860475279,36483.89210990673,26606.554719917014,21525.40497477206,23549.974666441478,22878.838119238673,25069.69875959835,11652.145000682034,988.3134582623509,902.8527028527028,894.401978417266,925.2760449678087,926.8069940973382,21343.305192346244,0.0,0.0,0.0,581.7005053639507,30512.49915546247,0.0,0.0,711.619266663718,1042.9858078602617,0.0,6027.212928645365,6045.521659132726,5519.937362412909,6676.279788914659,6411.783196371638
1717053024,285.2005343014693,53431.20128997581,156182.50838098995,60153.59082165898,108890.71314389446,53366.78911985335,63609.48978904091,48524.87634565028,25975.90165003587,19500.57568574331,24165.961644568542,18236.229139482268,25228.74370497504,8341.989766284054,969.6318915472635,791.7399550797202,765.1471343348408,888.6841752646388,794.8640863548702,16968.84553137925,0.0,0.0,0.0,511.7196043165468,34284.00608238872,0.0,0.0,631.6854954787892,1042.9858078602617,0.0,6895.063613231552,6062.332484217521,5223.172719786222,5351.333913424178,6652.908002629486
