timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052724,15929344.0,266272768.0,397340672.0,368889856.0,358133760.0,382210048.0,388857856.0,49664000.0,73748480.0,57405440.0,56135680.0,56877056.0,57245696.0,32182272.0,15581184.0,9637888.0,9986048.0,8986624.0,8871936.0,164073472.0,66138112.0,44351488.0,33255424.0,41865216.0,12865536.0,65490944.0,27959296.0,763863040.0,94355456.0,13615104.0,47542272.0,28286976.0,28098560.0,28336128.0,27066368.0
1717052739,15929344.0,266272768.0,378331136.0,371118080.0,358486016.0,382251008.0,388874240.0,49684480.0,73662464.0,57405440.0,57282560.0,56877056.0,56995840.0,32182272.0,14946304.0,9920512.0,9658368.0,9097216.0,9789440.0,164073472.0,66138112.0,41730048.0,33255424.0,39235584.0,12079104.0,61558784.0,27959296.0,763916288.0,92512256.0,13615104.0,47550464.0,28516352.0,28270592.0,28336128.0,27283456.0
1717052754,15929344.0,266272768.0,378372096.0,374497280.0,365772800.0,382251008.0,391090176.0,38109184.0,73883648.0,57692160.0,57282560.0,57569280.0,57196544.0,31121408.0,14946304.0,9670656.0,8577024.0,9097216.0,9564160.0,158896128.0,66236416.0,41730048.0,32382976.0,25034752.0,7356416.0,61558784.0,27668480.0,823037952.0,81698816.0,13615104.0,48185344.0,28516352.0,28286976.0,28577792.0,27348992.0
1717052769,15929344.0,266272768.0,378372096.0,374497280.0,365875200.0,382328832.0,393404416.0,38125568.0,73883648.0,58105856.0,57954304.0,57815040.0,57102336.0,31121408.0,14913536.0,9797632.0,9908224.0,9543680.0,9564160.0,129359872.0,66240512.0,27148288.0,32382976.0,22093824.0,7356416.0,33419264.0,27668480.0,791650304.0,81698816.0,13615104.0,48185344.0,28721152.0,28303360.0,28663808.0,27348992.0
1717052784,15929344.0,266276864.0,369303552.0,374276096.0,365875200.0,384516096.0,393404416.0,38162432.0,74801152.0,58265600.0,57954304.0,57962496.0,57368576.0,31842304.0,15028224.0,9797632.0,8736768.0,9338880.0,9404416.0,120172544.0,66240512.0,24096768.0,32382976.0,22073344.0,6045696.0,33419264.0,27668480.0,791650304.0,78520320.0,13615104.0,47878144.0,26451968.0,28311552.0,27377664.0,27365376.0
1717052799,14266368.0,266661888.0,369303552.0,374611968.0,374202368.0,384466944.0,393408512.0,38170624.0,74326016.0,60096512.0,58347520.0,58187776.0,57368576.0,31842304.0,15028224.0,9302016.0,9523200.0,9609216.0,9883648.0,111075328.0,66240512.0,24096768.0,32382976.0,11063296.0,6045696.0,33419264.0,30523392.0,791736320.0,71499776.0,13615104.0,48361472.0,26451968.0,27926528.0,27385856.0,27852800.0
1717052814,14266368.0,264196096.0,368922624.0,374341632.0,374202368.0,384561152.0,393453568.0,35307520.0,75370496.0,59895808.0,58068992.0,58187776.0,57991168.0,30216192.0,16920576.0,9302016.0,9433088.0,9609216.0,9162752.0,111075328.0,66240512.0,21200896.0,32382976.0,13238272.0,3092480.0,31768576.0,30523392.0,777113600.0,69513216.0,10149888.0,48390144.0,26726400.0,28524544.0,27521024.0,27172864.0
1717052829,14266368.0,264196096.0,368922624.0,376270848.0,374194176.0,384581632.0,379314176.0,35307520.0,75399168.0,59895808.0,58597376.0,57987072.0,58871808.0,26939392.0,15032320.0,10256384.0,9932800.0,9408512.0,9711616.0,111091712.0,66048000.0,21200896.0,27398144.0,13238272.0,2912256.0,31318016.0,30228480.0,777113600.0,69513216.0,9625600.0,47910912.0,27099136.0,28524544.0,27381760.0,27172864.0
1717052844,13840384.0,264241152.0,369025024.0,376299520.0,374194176.0,384618496.0,379314176.0,34553856.0,75399168.0,59813888.0,58322944.0,58753024.0,58871808.0,29499392.0,15675392.0,9707520.0,9932800.0,9236480.0,9748480.0,109002752.0,66048000.0,20852736.0,27398144.0,12881920.0,2879488.0,31318016.0,30228480.0,765399040.0,69210112.0,9625600.0,47910912.0,27336704.0,28598272.0,26775552.0,27545600.0
1717052859,13840384.0,264241152.0,368775168.0,376340480.0,374566912.0,384618496.0,379375616.0,28401664.0,76038144.0,59990016.0,59269120.0,58753024.0,58724352.0,29499392.0,15216640.0,9707520.0,9261056.0,9695232.0,9191424.0,109006848.0,66048000.0,20856832.0,27398144.0,14835712.0,2879488.0,31318016.0,30228480.0,765628416.0,69328896.0,9625600.0,47607808.0,26624000.0,28848128.0,26775552.0,27545600.0
