timestamp,beacon-metrics-gazer--675f3dce361d4f7da9fb6dde5b71cf03,cadvisor,cl-1-prysm-geth--a605baf59c4045a38d9e4d5f59d119d6,cl-2-prysm-geth--19001ea77c3545afa6c69ee28ba6aeef,cl-3-prysm-geth--d90a7d68dc274ecd8867ffb91b6f0de5,cl-4-prysm-geth--5be24fc6314f4152b35f9988d9d5069f,cl-5-prysm-geth--f4c42ddc242b43d7be6229d237ac1440,dora--6ad1bbd68ba74d9ea474027c4cbfe50f,el-1-geth-prysm--ae5abeea1d954559abc6f3e3e6750d6e,el-2-geth-prysm--0a52dd5b5d314aa0bb8409a102987dfb,el-3-geth-prysm--2b6ea066b8b24382a1b415d682ffb160,el-4-geth-prysm--60458066b7af49f9a4a45a63eba6a4b7,el-5-geth-prysm--35ede4594838490089a6718f61d8908e,el-forkmon--c55ed8e688eb4ca88cb9ae5d8280656b,ethereum-metrics-exporter-1-prysm-geth--1f7daa0a4737425282cb1bb09957a640,ethereum-metrics-exporter-2-prysm-geth--ca527045f38147a7bfb90eb2cd9ad76f,ethereum-metrics-exporter-3-prysm-geth--f0aaab339a2d4cfaa261c0fad2cffa1c,ethereum-metrics-exporter-4-prysm-geth--95fc04cafe5b4c78b80aab2f04c361f9,ethereum-metrics-exporter-5-prysm-geth--ac14cd1efa804a04bdfa02792a93aec7,grafana--e9468133916047cd82ef18a42a107214,helpers-grafana-1,kurtosis-api--6fce6122dc6c43d09e200f491eb776fa,kurtosis-engine--73e0d765f58b4761a30feebea23dd3b9,kurtosis-logs-aggregator,kurtosis-logs-collector--6fce6122dc6c43d09e200f491eb776fa,kurtosis-reverse-proxy--73e0d765f58b4761a30feebea23dd3b9,portainer,prometheus,prometheus--00088d92694440d2a227ca9549927893,validator-key-generation-cl-validator-keystore--2da60df637644c159167fc278b5abb0d,vc-1-geth-prysm--b96868daa3ff4844be18567ef2e373cf,vc-2-geth-prysm--64ad8039224d446bb49d93690f987a3f,vc-3-geth-prysm--84b5aadb1b4c483cb966da5ab80a4004,vc-4-geth-prysm--23c34b62238a4fd8b3ed332c76dc5b95,vc-5-geth-prysm--a9e8745b53c64ddd9873209e050c85e4
1717046170,8658944.0,265773056.0,378175488.0,352145408.0,364990464.0,347045888.0,356360192.0,25026560.0,59334656.0,52523008.0,52510720.0,51896320.0,51060736.0,28815360.0,10932224.0,9125888.0,9359360.0,10256384.0,8568832.0,156995584.0,63041536.0,44584960.0,37650432.0,40837120.0,5066752.0,97497088.0,18038784.0,749240320.0,97026048.0,16207872.0,25944064.0,27770880.0,26263552.0,25968640.0,27738112.0
1717046185,8658944.0,266371072.0,378245120.0,352161792.0,365015040.0,347074560.0,356360192.0,25120768.0,60461056.0,52834304.0,52621312.0,52711424.0,51396608.0,29175808.0,11579392.0,9048064.0,9293824.0,9973760.0,9506816.0,157003776.0,63041536.0,44584960.0,37650432.0,40845312.0,4960256.0,97497088.0,18038784.0,749940736.0,97026048.0,16207872.0,26005504.0,27774976.0,26566656.0,26046464.0,25587712.0
1717046200,8658944.0,263151616.0,382132224.0,360718336.0,365166592.0,349237248.0,356380672.0,25182208.0,60678144.0,52518912.0,52764672.0,53235712.0,52752384.0,26546176.0,11603968.0,8990720.0,8945664.0,10027008.0,9723904.0,157011968.0,63037440.0,44584960.0,37650432.0,40095744.0,4960256.0,97497088.0,20848640.0,749936640.0,97026048.0,16207872.0,26005504.0,27787264.0,26583040.0,26050560.0,25591808.0
1717046215,8658944.0,262033408.0,382144512.0,360738816.0,365203456.0,349306880.0,356450304.0,25219072.0,61140992.0,53465088.0,52862976.0,53039104.0,53645312.0,28794880.0,11534336.0,8458240.0,9588736.0,9191424.0,8609792.0,157007872.0,63188992.0,44584960.0,36888576.0,40038400.0,5091328.0,97497088.0,20848640.0,750686208.0,97042432.0,16207872.0,26009600.0,27795456.0,28651520.0,27131904.0,26722304.0
1717046230,8658944.0,262582272.0,382181376.0,362930176.0,365481984.0,349360128.0,357003264.0,24887296.0,61292544.0,53456896.0,52977664.0,53202944.0,53739520.0,30580736.0,10633216.0,8957952.0,8368128.0,8609792.0,9736192.0,157007872.0,63188992.0,44584960.0,37285888.0,40267776.0,4960256.0,97382400.0,20848640.0,750854144.0,97042432.0,16207872.0,26083328.0,28020736.0,28655616.0,27459584.0,27541504.0
1717046245,13017088.0,262615040.0,391794688.0,365080576.0,365244416.0,349655040.0,356749312.0,40030208.0,61538304.0,53846016.0,53387264.0,53231616.0,53661696.0,26763264.0,11264000.0,8916992.0,9285632.0,9207808.0,8527872.0,155250688.0,63188992.0,44584960.0,37285888.0,39886848.0,4964352.0,97382400.0,20848640.0,751022080.0,97083392.0,16207872.0,26230784.0,28368896.0,28811264.0,26783744.0,26402816.0
1717046260,13017088.0,261824512.0,393981952.0,367312896.0,365277184.0,356892672.0,360529920.0,40050688.0,62128128.0,53940224.0,53796864.0,54378496.0,55640064.0,30564352.0,11046912.0,8871936.0,8454144.0,9285632.0,8400896.0,155250688.0,63188992.0,44584960.0,37285888.0,40165376.0,4964352.0,97382400.0,20848640.0,751243264.0,97087488.0,16207872.0,26324992.0,27762688.0,26750976.0,26796032.0,26501120.0
1717046275,13017088.0,261935104.0,393998336.0,367337472.0,365309952.0,356978688.0,362700800.0,40054784.0,62713856.0,54394880.0,54239232.0,54321152.0,55570432.0,29331456.0,11436032.0,9543680.0,8908800.0,9658368.0,9101312.0,155250688.0,63188992.0,44584960.0,37285888.0,40542208.0,5115904.0,97382400.0,20848640.0,627994624.0,97091584.0,16207872.0,27516928.0,27779072.0,26804224.0,27394048.0,26521600.0
1717046290,13017088.0,261304320.0,394031104.0,367378432.0,365383680.0,356986880.0,362987520.0,40054784.0,62324736.0,54423552.0,54456320.0,54403072.0,55619584.0,30883840.0,10948608.0,8372224.0,8237056.0,8675328.0,8454144.0,155303936.0,63188992.0,44584960.0,37396480.0,40583168.0,4997120.0,97382400.0,20848640.0,629272576.0,97103872.0,16207872.0,27729920.0,27951104.0,26869760.0,27623424.0,26550272.0
1717046305,13012992.0,261021696.0,394043392.0,375418880.0,365408256.0,357031936.0,363003904.0,40071168.0,63524864.0,55463936.0,55029760.0,54439936.0,55984128.0,29970432.0,11427840.0,8777728.0,8777728.0,9216000.0,9195520.0,155312128.0,63188992.0,44584960.0,37396480.0,40177664.0,4964352.0,97382400.0,20848640.0,629297152.0,97103872.0,16207872.0,27746304.0,27992064.0,26869760.0,27652096.0,26574848.0
1717046320,13012992.0,261124096.0,394166272.0,375443456.0,359247872.0,364548096.0,366247936.0,40103936.0,63696896.0,55508992.0,55201792.0,55087104.0,55873536.0,27680768.0,11698176.0,9363456.0,8712192.0,8867840.0,9125888.0,155312128.0,63188992.0,44584960.0,37396480.0,40194048.0,4960256.0,97382400.0,18477056.0,631152640.0,97107968.0,16207872.0,28745728.0,28000256.0,27336704.0,27672576.0,27381760.0
1717046335,13012992.0,260767744.0,394178560.0,375455744.0,359280640.0,364888064.0,368959488.0,40112128.0,64446464.0,56688640.0,55394304.0,55300096.0,55980032.0,30547968.0,11419648.0,8957952.0,9216000.0,9072640.0,9056256.0,155312128.0,63188992.0,44584960.0,37396480.0,40538112.0,5099520.0,97382400.0,18477056.0,631738368.0,97116160.0,16207872.0,28798976.0,29519872.0,27340800.0,25280512.0,27574272.0
1717046350,13012992.0,258138112.0,394211328.0,375492608.0,359337984.0,364941312.0,368996352.0,40124416.0,64286720.0,56320000.0,56266752.0,56188928.0,56004608.0,29736960.0,10924032.0,9568256.0,8818688.0,9437184.0,9240576.0,155312128.0,63188992.0,44584960.0,37105664.0,40378368.0,4960256.0,97452032.0,18477056.0,690802688.0,97112064.0,16207872.0,28811264.0,29532160.0,27344896.0,25370624.0,27676672.0
1717046365,13012992.0,256974848.0,394223616.0,392744960.0,359370752.0,364986368.0,369004544.0,28364800.0,64602112.0,56692736.0,56549376.0,56176640.0,56049664.0,27541504.0,11173888.0,8908800.0,9019392.0,8970240.0,8642560.0,155316224.0,63188992.0,44584960.0,37105664.0,40345600.0,4964352.0,97447936.0,18477056.0,690814976.0,97116160.0,16207872.0,28811264.0,29544448.0,27353088.0,25370624.0,27701248.0
1717046380,13012992.0,257179648.0,396439552.0,393347072.0,359452672.0,373813248.0,369041408.0,28389376.0,64843776.0,57176064.0,57319424.0,56987648.0,56053760.0,32149504.0,10665984.0,8298496.0,9256960.0,9302016.0,9392128.0,155312128.0,63188992.0,44584960.0,37105664.0,40312832.0,4964352.0,97447936.0,18477056.0,690913280.0,97361920.0,16207872.0,28823552.0,29556736.0,27373568.0,25370624.0,27742208.0
