timestamp,beacon-metrics-gazer--675f3dce361d4f7da9fb6dde5b71cf03,cadvisor,cl-1-prysm-geth--a605baf59c4045a38d9e4d5f59d119d6,cl-2-prysm-geth--19001ea77c3545afa6c69ee28ba6aeef,cl-3-prysm-geth--d90a7d68dc274ecd8867ffb91b6f0de5,cl-4-prysm-geth--5be24fc6314f4152b35f9988d9d5069f,cl-5-prysm-geth--f4c42ddc242b43d7be6229d237ac1440,dora--6ad1bbd68ba74d9ea474027c4cbfe50f,el-1-geth-prysm--ae5abeea1d954559abc6f3e3e6750d6e,el-2-geth-prysm--0a52dd5b5d314aa0bb8409a102987dfb,el-3-geth-prysm--2b6ea066b8b24382a1b415d682ffb160,el-4-geth-prysm--60458066b7af49f9a4a45a63eba6a4b7,el-5-geth-prysm--35ede4594838490089a6718f61d8908e,el-forkmon--c55ed8e688eb4ca88cb9ae5d8280656b,ethereum-metrics-exporter-1-prysm-geth--1f7daa0a4737425282cb1bb09957a640,ethereum-metrics-exporter-2-prysm-geth--ca527045f38147a7bfb90eb2cd9ad76f,ethereum-metrics-exporter-3-prysm-geth--f0aaab339a2d4cfaa261c0fad2cffa1c,ethereum-metrics-exporter-4-prysm-geth--95fc04cafe5b4c78b80aab2f04c361f9,ethereum-metrics-exporter-5-prysm-geth--ac14cd1efa804a04bdfa02792a93aec7,grafana--e9468133916047cd82ef18a42a107214,helpers-grafana-1,kurtosis-api--6fce6122dc6c43d09e200f491eb776fa,kurtosis-engine--73e0d765f58b4761a30feebea23dd3b9,kurtosis-logs-aggregator,kurtosis-logs-collector--6fce6122dc6c43d09e200f491eb776fa,kurtosis-reverse-proxy--73e0d765f58b4761a30feebea23dd3b9,portainer,prometheus,prometheus--00088d92694440d2a227ca9549927893,validator-key-generation-cl-validator-keystore--2da60df637644c159167fc278b5abb0d,vc-1-geth-prysm--b96868daa3ff4844be18567ef2e373cf,vc-2-geth-prysm--64ad8039224d446bb49d93690f987a3f,vc-3-geth-prysm--84b5aadb1b4c483cb966da5ab80a4004,vc-4-geth-prysm--23c34b62238a4fd8b3ed332c76dc5b95,vc-5-geth-prysm--a9e8745b53c64ddd9873209e050c85e4
1717046125,45.16157416573176,656.2083666400214,75920.25809322506,76572.97476759629,76112.95746785362,77159.3741771263,76955.71393352609,336.8276178460833,11204.272871970767,9788.688015374646,12187.682903037,11327.171004621747,7680.209556106255,18786.56109094908,6273.371702851047,5846.153846153847,7031.282156822393,5933.484587360109,6527.280290756229,12.400354295837023,268.2703679735791,13.672468423108642,0.0,23550.290920571922,25477.48973860445,14.11796342775188,0.0,54150.31895267943,33124.2244463566,13.74495472891895,2243.37931952269,2367.81506604784,2098.4231772866156,2226.6856052199387,2113.280139906001
1717046140,46.843270130284985,663.2627869919429,64740.85332516894,65796.24641201147,66517.5547108702,66554.53090121981,65477.15024317574,425.10595090941194,11716.340193404414,12627.952889917626,13029.667623200849,10335.550980604618,7728.211705933976,19031.276563283278,6074.300087489064,6118.139186719799,6839.154655584048,6455.271529956171,6241.909292592,15.942418942553479,274.7763053573451,12.42566787964853,0.0,19606.185378351176,22273.010348933054,12.590211110861306,0.0,54593.96424250571,33975.406382365334,12.47410509433542,2472.8064315496076,2409.5441919766863,2305.2159282108805,2250.082148568424,2319.803493449782
1717046155,40.1807255340615,667.8483527897578,76390.56535991738,76577.10212718564,78410.95067523973,76478.56671295558,78192.44472866801,427.51489266044734,11482.885868964757,12389.090101099875,12306.50013078734,10115.330367798631,9102.67857142857,16479.570224595158,6126.86600123664,6137.563429181875,6853.12285518188,6516.402116402117,5996.534828286395,17.591278690001573,4.305415405314497,12.402826072512235,0.0,22174.116122111474,26397.44068131434,11.791707902549957,0.0,54979.47167768278,35416.190076622435,12.65679737823483,2516.996981231133,2537.2581217823536,2504.7064902388065,2481.2901516656734,2440.8012606039674
1717046170,32.80212483399735,650.1795589239684,73524.18536475363,75302.5016903313,75537.90557171627,75290.7120469695,74428.86250109544,418.94992278844035,11208.225243760622,12601.726726726729,11850.159404888418,10939.402131062605,9304.471386336028,19120.646035690082,4005.746608374274,4476.644780328736,4884.121386276559,4320.829176366257,4700.056554688384,11.096591286628719,5.622507463987621,6.226096237658988,0.0,22596.99962105169,26049.132045160433,4.585853733103312,1.5001821649771756,54607.42051845047,34967.1017033526,4.739871346349171,2388.581299552642,2330.2110321309146,2451.4481538801683,2283.726341223321,2461.991303378303
1717046185,31.604538087520258,652.57663260773,74158.30615982489,76141.42790147167,74692.6468990985,73993.42626496221,74848.93550407012,321.0037550873563,11622.929390818326,11619.866742150416,10896.213028247083,12285.978818056592,10492.580745479587,21004.314178971716,5734.085758520878,4759.777890399489,5199.915983108183,3975.9052036845687,6360.846467928172,4.803952967012856,4.249479881368686,6.185931424531637,0.0,23612.272061759613,25550.846911831006,4.427577482605946,1.5785319652722967,55215.96882363603,34692.18444009258,4.639141096162768,2177.32181425486,2076.1448928532577,2171.620199894792,2134.39868879328,2286.8688703232838
1717046200,30.506933393953172,636.0605338933512,64180.01214930141,66578.86309047238,63134.50976067056,64929.57068108676,63647.70709738882,389.88200070447346,11885.215235519494,11291.409963034677,9770.332162390501,13042.597378622853,10195.887422511178,21310.45708211533,5844.050358738324,4868.092252575011,4886.856545597073,4168.898744181962,6538.693888349943,1.54127309157364,5.717324823826619,3.104419362707054,0.0,20852.371188570676,21720.18226272505,1.5525539512498059,1.5368739982874835,54117.61178116878,33863.39168589135,1.5695771110812144,2349.59921887418,2254.292901673412,2304.352612227824,2088.7842278203725,2382.732274519413
1717046215,31.240320368157885,637.3514578237625,75983.32631205517,76571.04138204575,74818.68436827033,76045.76787073094,75247.12146422628,383.35351756027745,11376.319690911541,10789.49793732994,9829.304078914696,10429.4974983685,11034.971706090237,18183.17740472873,6171.68145579028,4889.568207871609,5460.967626221863,4617.77015895632,6552.155925753856,3.140069530111024,4.302038987228322,3.1525141300186896,0.0,23066.409148443974,25900.225642858743,3.1223515767875463,0.0,54052.34544889717,34841.30070398927,3.0769230769230766,2451.560367973943,2468.686280221381,2583.402174641095,2396.5401033475623,2420.477548767022
1717046230,31.116675941383786,642.8291365339375,73800.01781776878,75065.04939184194,73942.03517927033,77519.59609000369,74860.96197364334,388.253684680661,10182.51624335499,9593.426933321294,10737.135949005387,10331.278822277403,11333.850388884033,18590.070446159007,4537.388685175484,4672.126054150021,4653.591283077607,4812.3513825667505,4906.664012562758,3.060711396777508,3.309139844249818,1.5826720025322751,0.0,21990.64041578576,25553.99231765802,1.5880578053041132,0.0,52797.05212961959,34797.21465875106,1.5619770166238984,2386.9545557314045,2528.1422766935325,2511.0895730965153,2430.2100269493753,2442.5473606368405
1717046245,60664.428655237585,656.6242222866445,75541.8953611898,76642.93642337061,78176.35992747053,80056.58356501527,76683.88916026468,61701.319445963985,10172.695989764856,9478.032672163054,12139.9477336217,9930.139676515368,11708.882126912911,22906.72518508667,6311.591935267558,6036.927164046933,6097.038253086558,5990.976740040995,6284.269539408596,2.488722974023954,0.9172709006726654,2.5226929747505458,1.6675401400733716,25226.678814274925,28749.465102137336,2.458728486125746,0.0,53606.105290958716,34323.685946778096,2.478205071469664,2897.714360632812,2844.0409683426446,2967.2370663892148,2877.8127214741316,2921.5773942591436
1717046260,62187.08096670007,653.8710903440721,66567.20870247841,65366.40168188688,68086.93194664255,67168.20698276632,66515.23626275283,61914.3458620236,10030.43525218706,10584.746505411682,11728.76802818452,10400.361241437036,10289.240906218973,22996.25073998553,6046.275170015286,5818.795115698576,6302.871835098271,6549.2884922329895,6473.163254133363,0.9219827018483557,0.0,0.9293474653154249,1.494895997949857,21694.559745650447,24557.817246502138,0.9689475384118488,0.0,55759.95147297823,34024.73586360133,0.9402493899572409,3134.093581523307,2924.226346449531,3107.560595952857,3014.1510456170768,3103.932946486138
1717046275,60555.0157249756,640.7069930837633,77197.03124656902,79307.97020149889,79255.57069397443,76108.3714974063,79963.00065585635,62486.345328199,11703.720656509515,11524.46516973126,10634.608420099594,10018.717818390754,8620.638119607798,22089.481911567662,5868.033588967526,6056.406358291042,6928.215533761696,6615.2831805894375,6761.079737971538,0.9300677620798086,0.0,0.9284024845818873,0.0,24221.797023609714,29284.111320545515,0.9708513441668014,0.0,55109.693184903605,34549.492806470866,0.9150526155253927,3283.3473432730166,3140.3493138477993,3273.6726752247623,3173.466672579715,3112.5523758580725
1717046290,29.39071307148609,656.0947222346568,76263.46171191486,75276.02329054743,74749.59087040958,72895.14983279054,76330.64570015814,418.0179773250824,11170.06105441419,13094.340464452225,11740.678189155991,10402.499028874789,8946.000720590886,22793.51194531748,4118.117267816693,4727.139128336733,5490.401551804865,5537.7130557019855,5473.950250520994,0.0,0.0,0.9267022638012444,0.0,23044.24041945138,25528.794089922616,0.9260280013228972,0.0,55032.759477655774,36043.590707133226,0.9124682265528253,2413.029855422765,2560.830324909747,2483.380646891834,2626.754931579883,2430.50658335193
1717046305,31.066217732884404,649.6675531914893,77215.8436031563,78088.54663678125,75491.44695372444,76379.95188806251,77053.39002013873,344.6586382160355,13299.661246612466,12559.263184001082,11730.385036537129,10137.912661234821,9849.985628689557,25496.111338518218,5969.669455433772,6692.076737973817,6639.189098476204,6715.629854926588,6694.122488169534,119.81763464043479,0.0,2.446696959105208,0.0,23815.94548551959,26988.264248114305,2.481114729403425,0.0,52905.684558072855,35325.09169363538,2.5016752289479562,2199.5087336244537,2433.563493117337,2280.6320582064905,2362.3594205581526,2276.3354967548676
1717046320,31.095533387256218,671.9721292438009,67577.44296748698,65506.3907219433,65927.12768341326,66165.74768416409,64990.58935773451,403.9355371182834,11251.206536622596,11039.544433604828,11674.60859225332,9704.733662822626,10096.362715075675,25154.338000220483,6654.480366931423,6851.0330485103295,6535.049109949914,6844.610078985427,6539.052636161782,120.65222307657514,0.0,2.445041150915799,4.341676162036855,21711.485961602488,21994.78218928814,2.381711855396066,0.0,53969.20827610652,35002.41123769495,2.553754246756504,2201.788758274114,2367.915423758554,2321.2347947842827,2362.590719155487,2434.861359570662
1717046335,30.420491896180437,658.1211863838538,76439.5205940465,77633.24135765081,76472.38667691057,77384.83005210718,78117.88857635423,393.0983912541107,11361.419705369171,9622.972667720804,8360.937324812197,10043.050654524759,10517.393729777978,21288.656290355466,6279.011622668708,6606.430228704011,6257.670584643566,6764.425240795752,6197.64811289058,120.02494487627787,0.0,4.7479086592810305,5.2356020942408374,23240.80741953082,26884.687281817973,7.1072684642438455,1.4862942437947215,53847.08040489767,35034.36213080636,1.6077908953098443,2359.4548925804825,2590.6944161977717,2526.284095724513,2516.879530548844,2586.5989623578766
1717046350,27.69070010449321,660.4810075701748,74067.60224002141,76811.90715067493,74751.4448257179,76940.02764120806,75153.93546946521,390.0126975787032,10183.812010443866,9538.221665898061,9014.67377063499,11152.956013806532,10556.311632680381,21703.126709406384,4615.519765739386,5187.838197462965,4960.275435765744,4960.183767228178,4372.6691932864105,1.222576920464579,0.0,3.17215752027915,5.859938172403019,22435.583913207796,25101.04015161532,6.33655604912464,1.5115199412666536,55846.23670700403,35287.833496921565,0.0,2352.8863857901006,2423.164286517486,2338.2016735844445,2326.7958258303865,2424.7739523561117
