timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716636000,100.44306698387061,36200.28044959576,22931.251125923256,22744.49834619625,97.97282632287191,17382.82406486821,17421.496854501085,3515.5339389784026,869.4210884503084,886.5731202151425,12.003403950373986,11.66271951382993,0.0,0.0,267.5612210667561,10792.472247159028,0.0,0.0,523.7262239542969,376.33726201269263,0.0,6755.074304302297,6858.483051597486
1716636015,103.90138173936603,36946.694094761086,24872.65867434644,24206.403062334157,102.74129330465426,17815.0053686471,17023.496534764137,3837.558235132913,838.6650604559853,896.8383349023029,9.063101846607001,9.430309104576205,0.0,0.0,284.12184057031754,12757.71423500965,0.0,0.0,543.6666208224453,381.9536459804071,0.0,6744.838083473043,7075.849811153077
1716636030,99.08280583903888,36830.76305936887,25703.373925188775,23403.887545210466,98.5575325164521,18103.90133625803,17439.510157165278,3863.332350874011,784.9967413533496,866.2976602641851,8.984566116621446,8.278072010325339,0.0,0.0,268.1578947368421,12248.372240749562,0.0,0.0,530.2600102841557,378.54596186637735,0.0,7523.4899328859065,7165.740065621582
1716636045,105.63768249012946,37407.44512333107,25431.764886366123,24991.454126815446,77.69869513641756,19038.903256914917,17942.329975933688,4808.828780574898,983.2638795537034,926.4679149245591,12.074247612182376,0.0,0.0,0.0,255.41250249296428,13010.112761768392,0.0,0.0,516.7207686107057,395.1813482708653,0.0,6934.356407385453,6959.261645083187
1716636060,102.42143683788835,37816.873698899646,23439.802112812977,23097.466326737816,80.36248421332505,17716.852841185042,16423.671315491894,3966.769189622894,884.5679294429465,860.763645906228,11.929402862166432,0.0,0.0,0.0,240.53819047183197,10854.328151387866,0.0,0.0,512.131032670579,378.05960973610513,0.0,7290.560203710442,6983.3211832018915
1716636075,105.04211271141952,36551.874377971915,23633.660939136633,25992.85221225144,97.53600284906626,17524.94113543211,16973.591201457646,3978.1877349985707,965.2043362108935,911.4865912261664,11.605750909405856,0.0,0.0,0.0,277.51259612834787,13060.858508352696,0.0,0.0,530.0877133337866,381.0861423220974,0.0,6941.101609770257,7358.940454772071
1716636090,99.92183428869201,36562.79316753695,25421.23572397497,26226.460594102813,101.00597225060746,19212.76739321142,18438.304552590267,4202.798639486839,1001.423825344091,885.6309487258212,11.647869265706152,0.0,0.0,0.0,283.79460710153955,12144.157951676883,0.0,0.0,533.6600639847525,359.5942251643659,0.0,7400.493008442224,7150.781284779414
1716636105,102.17584369449378,35372.72279665189,25635.35010500916,27214.073272948488,95.21078290794377,19585.0144092219,17548.34272829763,4132.311885867534,1003.3346958972484,965.4823020805187,8.938448603920527,0.0,0.0,0.0,287.3845075973201,13658.531088725125,0.0,0.0,533.9005942733658,374.5316710852084,0.0,7113.242574257424,7211.729972680004
1716636120,102.40092565808503,36712.5300026669,23706.06538794924,23626.946366782005,99.94907335650863,18872.86285922154,17826.396878031173,4307.612822067974,896.8064982752863,915.3211497515967,12.19623191043961,0.0,0.0,0.0,246.2605775391618,11479.19992701729,0.0,0.0,512.1777892628724,384.06578592612556,0.0,7543.276749087777,6767.725837436793
1716636135,102.90007378753663,37718.872017353584,23925.071192618747,23470.075681016864,95.57997665558175,17592.421790124827,17956.29133272019,4219.607160724773,761.660837188311,885.593500231191,9.23297093922397,0.0,0.0,0.0,264.61754324425056,13169.43499580333,0.0,0.0,519.8813056379822,378.8013597061575,0.0,7492.90916059793,7149.434770006021
1716636150,101.8479583932721,37554.31792866723,24548.099828572704,22956.285491593364,96.50494417160351,18044.91867216239,18951.97752610158,4431.898038017503,895.3000466221167,878.0638471551173,11.765997146306661,0.0,0.0,0.0,269.53512465007606,11925.543292752305,0.0,0.0,504.3271173105955,380.83992425086336,0.0,7349.688814866761,6881.2698554745175
1716636165,101.16953921913472,37204.65597982709,24193.46413982455,24999.185059422747,77.92820098336365,18907.178601479118,18581.70125039215,4456.9846770853765,966.0299567972983,883.8352524357839,8.835288140834493,0.0,0.0,0.0,277.33249279538904,12197.743519076736,0.0,0.0,548.0436886492465,380.3014901485823,0.0,6653.268335918458,6788.031836937161
