timestamp,beacon-metrics-gazer--7b1c0d7a4c6c42769a4616ec14f7e0bf,cadvisor,cl-1-prysm-geth--abca67d1ee6a4e7fb261820a377d0e02,cl-2-prysm-geth--88ff2bdd3fd74ddab386856c2fafe412,dora--63267cc0bfe34136b43e54e3e027e2da,el-1-geth-prysm--cec91d692939414cbf440582a04a3f84,el-2-geth-prysm--1bf91a17ec80479eaa038c1be3f239ec,el-forkmon--7d8d78deeeda49e9a4c8ee2db9b532f4,ethereum-metrics-exporter-1-prysm-geth--a3ceedc115a04e77a18ec8f2c78e35c8,ethereum-metrics-exporter-2-prysm-geth--f67e34040cf240b5a2b6a8c4353d6e3d,grafana--f007a2d4c20d41fc9166ce3ae9a608c9,helpers-grafana-1,kurtosis-api--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-engine--229920ee62bc4cf39f51c74beed4423d,kurtosis-logs-aggregator,kurtosis-logs-collector--19096d4a65984f2ba0791de40f5bc0b6,kurtosis-reverse-proxy--229920ee62bc4cf39f51c74beed4423d,portainer,prometheus,prometheus--66f832a0bccc478f82d5968272eff43c,validator-key-generation-cl-validator-keystore--94f5bf856715425ba784293f58b92222,vc-1-geth-prysm--0567dd7483864d8f8c8946b2e839f136,vc-2-geth-prysm--d1e87affcb63441197384b464cd23d19
1716636000,27.762620861252373,473.06150171994483,29939.200144118175,29542.42557883131,285.0848634804879,6483.970747442611,6531.71244990709,9447.913095646212,5657.109613400364,5751.35006181006,9.226497066332243,5.764332633272264,0.0,0.0,10169.137873196913,11243.590024304263,0.0,0.0,37876.46420584132,14658.408884859475,0.0,3027.6051066105206,3023.696787326312
1716636015,28.718504470333244,484.2474789258324,32290.759716920056,31408.12997520553,300.00915289918083,6737.965282748747,6433.378046054102,10337.444048597788,4616.740284656226,4963.974927100314,7.6583210603829155,3.4167786610783355,0.0,0.0,11547.807301793044,13294.483018700505,0.0,0.0,39212.327511117226,14231.531159719358,0.0,2976.418424071296,3109.9533437013997
1716636030,27.386642552641778,482.639507933678,33077.4082318537,31318.858588324052,320.7551350512951,6872.8428497884815,6606.357346537279,10381.685446754484,4878.261455828483,4985.621981608486,6.226927011519814,2.4033112288041303,0.0,0.0,10977.719298245613,12816.352458086616,0.0,0.0,38252.92315947149,14528.445202294219,0.0,3370.6115578000754,3015.266131972293
1716636045,29.1984207143513,490.0882552613713,32487.409323018255,32114.129472192708,250.64803831114625,6932.341208959804,6553.770389517783,12998.236921978218,6547.02693014294,6481.866933284857,9.2809515227969,0.0,0.0,0.0,11955.259600682517,13615.446572400217,0.0,0.0,37284.80860983421,14857.538335099596,0.0,3014.6874794177697,2947.82203069815
1716636060,28.309445384136023,487.88689863427356,30977.964527209486,31050.041739051965,255.1569804799149,6469.866219259128,5824.748896920245,10621.913167513596,6431.430791024996,5945.044611616514,9.169615632859273,0.0,0.0,0.0,10469.292023248365,11465.59563504092,0.0,0.0,37476.96417622843,15072.2694050411,0.0,3323.7313568570394,3114.80769655599
1716636075,29.03380429572482,479.531129050094,33246.37293574915,33568.81694092498,289.40280900126874,6403.76733234499,6107.962153974492,10628.729743398053,6486.344468240126,6327.302522311047,8.920838385588084,0.0,0.0,0.0,12198.886237072393,13634.67356513351,0.0,0.0,38780.12737698601,14845.617085785625,0.0,3110.138650114984,3318.5355385515786
1716636090,27.61855132881709,474.7986547482078,33502.47232310856,33488.6331250685,299.7025228784886,7466.338259441708,6829.333931374747,11132.741342707784,6228.157224834966,5520.900039475415,8.95321294304279,0.0,0.0,0.0,11383.287354276052,12662.346736386584,0.0,0.0,38817.711524062346,14466.415128442648,0.0,3292.7510307366765,3088.2562436005874
1716636105,28.241563055062166,463.61826472288226,32393.382188659012,34306.22774998873,287.8824645386159,7506.236491354467,6303.35963923337,11074.454287661296,6515.909726554936,7080.361163649463,7.7437054736935265,0.0,0.0,0.0,12324.517230809652,14004.664998985867,0.0,0.0,38508.59895551954,14593.019434280579,0.0,3063.163012729844,3056.336476601745
1716636120,28.303776061947882,482.7762467774913,29781.410441624255,31643.468858131484,293.6917388127449,7275.532011640598,6525.884821005617,11492.193993305928,6211.950595304327,6425.745209368346,10.967507053790843,0.0,0.0,0.0,10241.112657696473,11914.29092733659,0.0,0.0,36829.76936494606,14965.983643389949,0.0,3395.9612900301427,2921.0811049528565
1716636135,28.4417413858641,493.0014841876927,30714.113224740857,32834.37759662243,285.4405708370956,6363.368290357626,6699.623352165726,11043.677810889001,4854.789574636128,5777.2420018935645,9.417630358008449,0.0,0.0,0.0,11729.989257448535,13666.431064186949,0.0,0.0,37591.44960984724,15096.61670430954,0.0,3370.2342569837438,3158.7772302615444
1716636150,28.150935044815757,492.30524425450665,31201.549524678856,31449.393163344837,286.36553835311736,6606.9228382750525,7249.845160148648,11629.296610724341,5492.706968896388,4961.987336466124,9.044012731862583,0.0,0.0,0.0,11371.062666696056,12426.442143588578,0.0,0.0,36368.666142167596,14835.290186030968,0.0,3290.519810659187,3007.94218980715
1716636165,27.963418923672176,481.0878962536023,31006.584968414474,32119.049235993207,223.09781998608025,6885.766795093219,6885.425536682652,11764.46740338717,5514.375315248142,5688.795394154119,7.465818479005147,0.0,0.0,0.0,11757.11455331412,12710.145551632071,0.0,0.0,39423.268353380336,14491.294850444448,0.0,2851.207622424108,2898.1308200491535
