timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054617,10821632.0,180457472.0,377683968.0,375320576.0,372903936.0,382328832.0,386359296.0,29351936.0,68038656.0,56643584.0,54935552.0,56004608.0,57036800.0,25690112.0,12390400.0,9768960.0,9617408.0,8769536.0,8826880.0,110284800.0,43966464.0,27824128.0,24195072.0,14106624.0,5222400.0,31367168.0,15257600.0,820629504.0,62459904.0,5136384.0,37449728.0,29282304.0,25812992.0,27615232.0,27848704.0
1717054632,10821632.0,178315264.0,372240384.0,375656448.0,372948992.0,382607360.0,386371584.0,29351936.0,67997696.0,56573952.0,55402496.0,56713216.0,57044992.0,24440832.0,13107200.0,9523200.0,9162752.0,8671232.0,9924608.0,110288896.0,43966464.0,27824128.0,24195072.0,13942784.0,5251072.0,31367168.0,15257600.0,820633600.0,62472192.0,5136384.0,37449728.0,29061120.0,26124288.0,27693056.0,27856896.0
1717054647,10821632.0,178061312.0,371994624.0,362033152.0,373022720.0,382369792.0,386412544.0,29351936.0,69025792.0,57081856.0,55652352.0,56635392.0,57057280.0,27021312.0,11530240.0,9785344.0,9302016.0,9261056.0,10596352.0,110288896.0,43966464.0,27824128.0,24195072.0,14061568.0,5226496.0,31367168.0,15257600.0,820666368.0,62439424.0,5136384.0,36839424.0,29069312.0,26148864.0,27701248.0,27865088.0
1717054662,11374592.0,196919296.0,375472128.0,361603072.0,375021568.0,384303104.0,389873664.0,29458432.0,73248768.0,57823232.0,56627200.0,57122816.0,57212928.0,26611712.0,13783040.0,9629696.0,9310208.0,9351168.0,8798208.0,97112064.0,47697920.0,27856896.0,24190976.0,8445952.0,2633728.0,24125440.0,15327232.0,821497856.0,62177280.0,5128192.0,41451520.0,28004352.0,26112000.0,27496448.0,27746304.0
1717054677,9945088.0,208187392.0,378515456.0,361619456.0,373125120.0,386482176.0,389906432.0,28127232.0,66596864.0,57094144.0,56434688.0,57909248.0,57081856.0,24993792.0,11776000.0,8835072.0,9334784.0,9199616.0,8777728.0,88252416.0,49639424.0,27914240.0,24563712.0,10657792.0,2879488.0,24137728.0,15568896.0,822751232.0,62078976.0,5128192.0,44654592.0,27680768.0,26116096.0,27504640.0,27762688.0
1717054692,9945088.0,204615680.0,398553088.0,361668608.0,373166080.0,386760704.0,389963776.0,28127232.0,66727936.0,57565184.0,56463360.0,57950208.0,59027456.0,26238976.0,11333632.0,9969664.0,9433088.0,8577024.0,9392128.0,88379392.0,49655808.0,27914240.0,24297472.0,11198464.0,2932736.0,24137728.0,15568896.0,822812672.0,62083072.0,5128192.0,44982272.0,27680768.0,26185728.0,27516928.0,29548544.0
1717054707,9945088.0,188698624.0,388268032.0,351682560.0,373215232.0,386826240.0,390004736.0,28147712.0,68046848.0,57610240.0,56717312.0,58540032.0,59101184.0,27209728.0,11628544.0,9416704.0,9379840.0,9281536.0,9613312.0,88379392.0,49348608.0,27762688.0,23949312.0,11575296.0,3141632.0,24145920.0,15560704.0,817594368.0,62271488.0,5128192.0,34955264.0,27688960.0,26189824.0,27525120.0,29933568.0
1717054722,9945088.0,185749504.0,388517888.0,351707136.0,373256192.0,386617344.0,390078464.0,28155904.0,67268608.0,58871808.0,56475648.0,59453440.0,59543552.0,25432064.0,11988992.0,9388032.0,9191424.0,10080256.0,8781824.0,88383488.0,42389504.0,26841088.0,23576576.0,11014144.0,2985984.0,24145920.0,13045760.0,816726016.0,62271488.0,5128192.0,34959360.0,25796608.0,26198016.0,27525120.0,29933568.0
1717054737,9945088.0,185348096.0,388554752.0,351764480.0,369500160.0,386768896.0,390316032.0,22491136.0,67645440.0,59305984.0,57532416.0,59645952.0,59281408.0,22667264.0,12451840.0,10141696.0,8978432.0,8712192.0,8990720.0,88383488.0,42385408.0,26841088.0,23592960.0,11313152.0,2990080.0,24145920.0,13045760.0,739295232.0,62275584.0,5128192.0,34983936.0,25800704.0,26202112.0,27537408.0,30396416.0
1717054752,9945088.0,184922112.0,389132288.0,351109120.0,367554560.0,388730880.0,390352896.0,22491136.0,68231168.0,59322368.0,57987072.0,59895808.0,59498496.0,25513984.0,12382208.0,9076736.0,9207808.0,8720384.0,10416128.0,89956352.0,42557440.0,16154624.0,14680064.0,11087872.0,2990080.0,24043520.0,13815808.0,731607040.0,62410752.0,4202496.0,36573184.0,24797184.0,26796032.0,27660288.0,30433280.0
1717054767,9945088.0,184922112.0,389132288.0,351109120.0,367554560.0,388730880.0,390352896.0,22491136.0,68231168.0,59322368.0,57987072.0,59895808.0,59498496.0,25513984.0,12382208.0,9076736.0,9207808.0,8720384.0,10416128.0,89956352.0,42557440.0,16154624.0,14680064.0,11087872.0,2990080.0,24043520.0,13815808.0,731607040.0,62410752.0,4202496.0,36573184.0,24797184.0,26796032.0,27660288.0,30433280.0
