timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054527,62188.129175946546,680.0594233236545,79814.28224863816,79800.50185369383,77162.73663977113,77932.81839410814,79949.1881608636,62863.14648018236,14555.352503412745,10653.313550939663,10569.123948761428,11207.213291908685,10288.601311824144,22888.096839273705,7255.442064799561,6493.278849589139,6705.869436332097,5104.41647597254,5782.880422202676,2.5513109638032763,254.0097552401459,1.5594368205310998,3.255132646655351,25392.721202003337,29472.66134559685,1.6439256945586058,0.0,55394.359507870446,34756.24559569003,1.6107506097841595,3304.6936114732725,2363.4784596046165,2268.007296347377,2648.296343315726,3510.147520949721
1717054542,27.914938442293767,663.6323169374583,80081.48691938068,79346.00768905976,77373.72013651878,80719.75247967117,77836.00337268127,335.98431687050277,12000.266104889677,9990.373541363351,10547.05589578239,9572.425188176978,9483.286057167794,23917.714517913177,7192.546583850933,7018.891491022639,7105.565293602104,7191.387019556479,7072.8930872366345,0.0,258.0407561993617,1.5418162595537543,2.7604246610386287,23607.076682665473,25853.007404841293,1.7180022088599831,1.5415106804668575,52864.980905736906,33959.804319401235,0.0,2350.0452693526486,2627.9343766672596,2288.767774637779,2397.0555776276874,2412.1206747500723
1717054557,27.480124438299345,661.985891122055,68434.983277592,67401.64189730355,66750.1771322292,67767.2612519863,64493.923157344485,424.6904248460461,12636.854245549897,10469.501871324184,11063.588596981555,9775.705105319526,10114.570921108838,24262.621500886704,6854.382890775935,6244.142313678023,6372.850933154559,6724.830279096597,5979.878793163585,0.0,4.299630500503863,1.5284843985413892,3.03679542935107,19509.0728257266,22130.42994975768,1.5970431886108005,1.4946725599470458,54291.33893160216,34543.761843902874,1.5756184302338667,2386.354942508044,2326.4459218702473,2366.0684501968108,2222.3159442858378,2338.0466090599634
1717054572,27.653376233749295,650.6855315607341,78911.9034900285,76195.40872208685,77149.79984853402,77723.96817722298,72770.97971629325,417.7675107093996,10831.850653726917,9667.243911528092,10476.296360260782,9042.925313505717,9671.357825636302,18721.37313820013,5492.77127106073,5193.56646491818,5137.161998369218,6776.532687232294,5909.233076263925,1.5435501653803747,3.3183638254098176,0.0,0.0,23404.562989088503,24889.877059900602,1.5034364261168385,1.581706435285611,53828.09067744486,34595.4897504358,1.5539325593269253,2491.652300154251,2576.619063434075,2446.326395696082,2427.5534965806314,2488.846128028998
1717054587,30.85270248522887,662.6268445074667,80323.41409242345,74923.67189531155,75968.39099993202,74835.55497187382,76123.2140427269,405.90055248618785,10932.515872842712,9441.098640386897,9247.263991458316,9683.493957472847,9947.433393935315,25073.35788150729,5633.863900563355,4733.037228818856,4849.738805118964,6299.6836478673495,5107.819716515369,3.0686276658702853,7.665411511565356,3.082885580903726,1.4075727413484547,23090.61790095411,26413.38443134997,1.4735291021997685,1.5247222827270746,55607.12664548343,34676.622198623925,3.1111802484499655,2620.649293286219,2340.398918943066,2356.138869036017,2428.994419769958,2367.9005805355055
1717054602,34.065785317872134,672.7056926591124,80472.48373174712,77675.58513388943,77953.18186956031,77593.10146466659,78424.0984128428,320.56593095642336,9835.827305605786,9724.533906759183,9398.860976048984,9980.452946350044,9107.156798959011,25407.98924778566,5903.8008152473285,6744.288839275646,6929.662489710052,6829.098731884058,6574.250067561482,123.11501739983937,4.3006899023385,6.853125069532519,1.75,23334.55744087782,25976.96471002376,5.48020907688411,1.5485697851912483,54209.81125395525,34865.48940239753,5.173575636371541,2411.6583318449725,2461.512407704293,2252.7813883809563,2393.742594111749,2173.7491586268793
1717054617,34.41595441595442,675.5240027045301,66284.25299890949,65376.034712950604,67406.2593076271,66497.18574108818,66504.42237039053,405.44965238842786,10740.4363780185,10697.942350913178,8971.716441512674,10205.328178465094,9167.812513512345,25677.4602750701,5407.026906826773,6137.212189862113,6089.194176748001,6588.809340235709,5961.372435583641,118.78447016763674,6.779967456156211,6.859535422373668,6.662240435907416,20101.85059805913,22736.390922734096,11.917098445595855,1.5515903801396431,53560.096206406466,35128.40824543744,5.149286023366508,2567.088041167916,2469.7602815042883,2180.3393541324576,2301.2514571007546,2288.85432165562
1717054632,40.77074666082768,665.701003840194,76864.35033079796,77369.3701961684,77125.03834187808,77341.77018288484,74649.94605069034,411.017707029154,10067.240084647416,11080.05715178711,8872.484853845135,10046.14658061034,8903.349561393668,20486.085427938728,5332.9852470671885,6649.141607435757,5698.107339612582,5093.0112706984255,4899.949844080511,130.65988261810716,2.4176758971144596,13.122483930517559,5.504495753318887,23230.98001985069,25929.143062674222,23.806951975631357,0.0,53508.44126061983,35881.55344083179,12.840322966767506,2569.712381620484,2611.216558206797,2325.2529846503694,2386.261432512872,2391.575376999587
1717054647,37.110059586400276,640.0235278739952,75688.48438484385,75928.03365810453,76294.36017285475,78073.3291941993,74732.85516270269,410.4651425728693,12371.525694861028,10823.493854523475,9334.60709604319,9628.360093812016,9946.894872141793,26961.753690240144,5211.476310871716,6525.493493847924,5272.379924446843,4456.644444444444,5662.220572825708,10.50656660412758,2.383685000441423,18.994855559952512,5.320899616017553,23094.43279442603,26185.90310367499,20.629571792553627,1.5799214553333634,55870.28296509109,34090.455710102484,9.770327838488608,2502.2274376860723,2634.944853742535,2222.889951297976,2523.591649985702,2440.581680996666
1717054662,37.90206484604972,655.0961896215885,76556.87625222305,75414.15646390706,72517.51062844634,75887.55965501745,72941.85134132118,306.51866455235074,10333.231494413409,10756.99075187477,9484.621632894996,9516.94577352472,9801.393728222994,27228.705346387193,4868.515049875855,6510.165704298578,5217.854447439353,4075.323313526739,5198.532480942024,14.731854404479863,0.0,20.562722909603277,1.4417828675001547,22123.420297305398,25287.235195906243,16.658865580188078,1.4648335321321697,54199.09402275992,34154.72431382075,15.87548984681154,2374.503275695414,2618.682836304001,2315.296927586581,2461.0813254957693,2118.9233064233067
