timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054572,14503936.0,265510912.0,386596864.0,367378432.0,382111744.0,375980032.0,342470656.0,40656896.0,76713984.0,56668160.0,54427648.0,55431168.0,56160256.0,28569600.0,15179776.0,9494528.0,9183232.0,9371648.0,9154560.0,103903232.0,70397952.0,34320384.0,33570816.0,28516352.0,9547776.0,48394240.0,19828736.0,827174912.0,73854976.0,11505664.0,48168960.0,28282880.0,26894336.0,27807744.0,28020736.0
1717054587,14503936.0,265551872.0,382095360.0,375422976.0,382144512.0,376270848.0,372371456.0,40681472.0,76832768.0,56393728.0,54575104.0,55808000.0,56827904.0,27734016.0,15077376.0,9383936.0,8908800.0,8597504.0,8867840.0,103120896.0,70406144.0,34320384.0,33570816.0,28262400.0,9543680.0,48394240.0,19828736.0,827277312.0,73965568.0,11505664.0,48259072.0,28299264.0,26910720.0,27811840.0,28024832.0
1717054602,14503936.0,265801728.0,382103552.0,375451648.0,382193664.0,378204160.0,386514944.0,40714240.0,76840960.0,56516608.0,55083008.0,56242176.0,56930304.0,29593600.0,14942208.0,10121216.0,9310208.0,8794112.0,9936896.0,123432960.0,70406144.0,34320384.0,33570816.0,28971008.0,9543680.0,48394240.0,22773760.0,827334656.0,74088448.0,11505664.0,48267264.0,29638656.0,26075136.0,27828224.0,28073984.0
1717054617,14503936.0,271343616.0,388108288.0,375480320.0,373231616.0,382517248.0,386551808.0,31207424.0,77492224.0,57139200.0,55443456.0,56438784.0,57528320.0,27611136.0,15519744.0,9768960.0,9617408.0,8851456.0,8826880.0,123432960.0,70397952.0,34320384.0,33611776.0,29339648.0,9547776.0,48394240.0,22773760.0,827387904.0,74223616.0,11505664.0,48922624.0,29646848.0,26095616.0,27844608.0,28094464.0
1717054632,14503936.0,271605760.0,382664704.0,375816192.0,373276672.0,382795776.0,386564096.0,31207424.0,77459456.0,57110528.0,55914496.0,57188352.0,57577472.0,26370048.0,16236544.0,9523200.0,9162752.0,8753152.0,9924608.0,123437056.0,70397952.0,34320384.0,33611776.0,29736960.0,9576448.0,48394240.0,22773760.0,827445248.0,74342400.0,11505664.0,48930816.0,29429760.0,26415104.0,27951104.0,28110848.0
1717054647,14503936.0,271405056.0,382418944.0,362196992.0,373350400.0,382562304.0,386609152.0,31207424.0,78528512.0,57630720.0,56209408.0,57155584.0,57602048.0,28962816.0,14659584.0,9785344.0,9302016.0,9342976.0,10596352.0,123437056.0,70397952.0,34320384.0,33611776.0,30179328.0,9551872.0,48394240.0,22773760.0,827531264.0,74420224.0,11505664.0,48328704.0,29442048.0,26443776.0,27967488.0,28123136.0
1717054662,13246464.0,267157504.0,381669376.0,361971712.0,375373824.0,384663552.0,390295552.0,29470720.0,78090240.0,58048512.0,56778752.0,57376768.0,57540608.0,28557312.0,15290368.0,9629696.0,9506816.0,9351168.0,8921088.0,112267264.0,67178496.0,31449088.0,29675520.0,9703424.0,2953216.0,31121408.0,21991424.0,826470400.0,62312448.0,10121216.0,47685632.0,28078080.0,26570752.0,27983872.0,28127232.0
1717054677,12025856.0,248881152.0,380100608.0,361992192.0,373526528.0,386879488.0,390332416.0,29474816.0,76615680.0,57544704.0,57069568.0,58183680.0,57397248.0,25911296.0,14893056.0,8925184.0,9531392.0,9232384.0,8900608.0,105197568.0,63664128.0,28860416.0,25714688.0,12333056.0,3211264.0,31133696.0,20496384.0,825421824.0,62836736.0,8548352.0,46481408.0,28180480.0,26603520.0,28000256.0,28151808.0
1717054692,12025856.0,250261504.0,400142336.0,362045440.0,373575680.0,387162112.0,390393856.0,29474816.0,76754944.0,58056704.0,57106432.0,58228736.0,59387904.0,27164672.0,14450688.0,10059776.0,9629696.0,8609792.0,9515008.0,105324544.0,63680512.0,28860416.0,25452544.0,13443072.0,3264512.0,31133696.0,20496384.0,825536512.0,62943232.0,8548352.0,46813184.0,28192768.0,26705920.0,28028928.0,29962240.0
1717054707,12025856.0,251125760.0,399724544.0,352063488.0,373633024.0,387235840.0,390438912.0,29495296.0,78114816.0,58109952.0,57401344.0,58859520.0,59465728.0,27619328.0,14745600.0,9506816.0,9576448.0,9314304.0,9736192.0,105324544.0,63373312.0,27762688.0,24682496.0,14192640.0,3473408.0,31141888.0,20488192.0,817594368.0,63242240.0,8024064.0,46432256.0,28217344.0,26710016.0,28045312.0,30351360.0
1717054722,12025856.0,254345216.0,399982592.0,352096256.0,373682176.0,387035136.0,390520832.0,29503488.0,77344768.0,59416576.0,57163776.0,59785216.0,59953152.0,27586560.0,15106048.0,9478144.0,9388032.0,10113024.0,8904704.0,105336832.0,63332352.0,26841088.0,24309760.0,13950976.0,3317760.0,31141888.0,17973248.0,816738304.0,63352832.0,7499776.0,46444544.0,26361856.0,26726400.0,28045312.0,30355456.0
1717054737,12025856.0,254812160.0,400031744.0,352157696.0,369934336.0,387190784.0,390762496.0,23838720.0,77766656.0,59863040.0,58269696.0,60030976.0,59703296.0,24825856.0,15568896.0,10231808.0,9175040.0,8744960.0,9113600.0,105336832.0,63328256.0,26841088.0,24326144.0,14589952.0,3321856.0,31141888.0,17973248.0,739418112.0,63471616.0,7499776.0,46473216.0,26374144.0,26734592.0,28061696.0,30826496.0
1717054752,12025856.0,255496192.0,394002432.0,352542720.0,369893376.0,389410816.0,390807552.0,23838720.0,78356480.0,59330560.0,58028032.0,60289024.0,59965440.0,27676672.0,15499264.0,9547776.0,9404416.0,8970240.0,10416128.0,95576064.0,54947840.0,19103744.0,23724032.0,13000704.0,3321856.0,29638656.0,17465344.0,736387072.0,62906368.0,5001216.0,40939520.0,25518080.0,26796032.0,27676672.0,30867456.0
1717054767,12025856.0,255496192.0,394002432.0,352542720.0,369893376.0,389410816.0,390807552.0,23838720.0,78356480.0,59330560.0,58028032.0,60289024.0,59965440.0,27676672.0,15499264.0,9547776.0,9404416.0,8970240.0,10416128.0,95576064.0,54947840.0,19103744.0,23724032.0,13000704.0,3321856.0,29638656.0,17465344.0,736387072.0,62906368.0,5001216.0,40939520.0,25518080.0,26796032.0,27676672.0,30867456.0
