timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054422,161.94413859739794,51602.0430247154,71908.79223689651,70733.81538809175,73196.36616184245,69963.64193209661,72791.25563540598,132.9828189277779,23469.166428838005,19146.49990090943,18066.7464375068,20717.10261569417,20250.028052694182,7384.919670283531,902.8530317678004,882.6414510748293,864.3032320224227,872.9622624515897,884.6376553382922,0.0,0.0,0.0,0.0,442.98117036869996,25508.32627070115,0.0,0.0,722.6522244392308,874.1168341988545,0.0,5350.963472973577,5371.174280265189,5061.284068879006,5319.485591166173,5267.712429660851
1717054437,160.28021794729233,51795.02552405778,61350.01431056119,59279.918369157735,63209.16127280134,59631.77477921729,62842.67602445099,156.76905574516496,24551.373012744712,21479.712211563394,18760.32646786191,18999.888420253956,21535.99109030161,7578.782186383212,891.1100130272674,887.2918452998781,890.4165532262458,867.125239303682,884.9878389334293,1.527317158317333,0.0,0.0,0.0,453.6397778127599,21007.621133559805,0.0,0.0,722.4210092598616,871.6642989837176,0.0,5579.40375683529,5242.5764779761375,5624.8044249542745,5185.293086830807,5267.728513265625
1717054452,155.99318062598357,52536.224219989424,70205.08444125045,67449.89133059647,68274.07854444667,66085.62225605048,68650.08029262199,159.47946461713138,24899.069674051272,20696.032265097016,18642.692166555138,18774.28692302554,19859.12820864477,6193.640859556217,870.4416761041904,842.6446857691134,869.3275599665601,864.6126800243413,838.1646807753867,1.5509715729067424,0.0,0.0,0.0,491.73638033054476,24598.330807681,0.0,0.0,722.1203754831585,860.2993744414656,0.0,5804.003153468815,5578.895529738321,5423.449524671798,5448.469512330469,5597.301088917095
1717054467,158.0660878809355,54088.29736537545,73802.37423815155,69278.34423984172,69524.04171745903,70107.65603951504,69362.37212621926,164.41104992084905,25197.02020089036,19801.61573898916,20404.415509643703,19741.764666946143,21747.04886680882,7943.483836731085,876.4454861034337,879.3148822316768,885.7213739597195,874.3700584585749,893.396398035292,1.5410695022345509,0.0,0.0,0.0,518.585104948537,24530.722742692815,0.0,0.0,730.4827709978464,871.636881920842,0.0,5976.381755125335,5627.535368249133,5746.242032674193,5542.509937535491,5473.646975592501
1717054482,161.32823978842197,52922.081094284316,73334.2804089577,68787.26910068511,70558.2709265742,69690.38806764034,69899.03856682948,144.9291072280276,24574.989314556948,18788.044468744305,21870.98101197307,19731.62082492963,20929.443838604144,8170.963573040107,887.7154349145002,844.1274537946873,864.6591215305848,875.102876081589,845.883135555031,0.0,0.0,0.0,0.0,473.50919973398356,25181.073092081693,0.0,0.0,729.3250039466859,880.0168149033143,0.0,5792.298664777131,5984.993208605354,6363.684419188582,5664.4586721017295,5319.480868805056
1717054497,251.86358969780835,52921.67617863249,125418.29432100941,62082.68486916952,125106.07038710684,62565.03809950696,62325.14949151062,255.28625346732758,24600.717810677434,17566.025306103904,22929.753106194086,19886.759388655973,21725.2455126656,7858.442422897716,865.5612574927767,885.7787810383746,886.8815067410402,875.7100708970013,896.2780390738062,0.0,0.0,1.5639312763913402,0.0,533.6163576503205,23809.781152300133,0.0,0.0,755.792167435909,869.5721041793951,0.0,6453.176627120523,5691.965946643905,5962.942441100201,5659.7781161627145,6186.34833451453
1717054512,259.15277840168903,53278.04976192073,132657.19089102856,69705.96921424737,132904.6810363597,69964.87617172644,73802.74571409056,242.95790073158983,23242.13942795321,19316.712570232456,20813.94882757699,19656.704451818365,19198.929326555404,6454.291023890021,893.9851628092933,809.2174550116763,862.8038478001307,873.7541528239203,886.7548184670552,0.0,46.35494773597153,1.566591321084081,0.0,556.1902231668439,27541.06469678151,0.0,0.0,708.156733846553,869.7931773052809,0.0,6704.172726255733,6143.4225320440755,6231.537590730505,6259.348426283821,6722.15297450425
1717054527,262.6057906458797,53648.5695635537,137023.90666696074,73525.54480513609,133163.16130618448,69793.89707203161,76006.48144051674,242.01650917299224,24327.843586243343,21005.192878338275,21319.530695020505,22130.420099959476,20646.450097500445,8774.624523649407,920.3294892915981,908.7397284744552,898.0259546342857,899.7025171624714,917.1334660432387,0.0,46.42527573933295,1.5594368205310998,0.0,566.5442404006677,27097.747020716797,0.0,0.0,734.6661841867196,854.9248709963402,0.0,6430.291177748804,5512.101474117244,5437.246963562753,5810.1380608011605,6664.542597765364
1717054542,173.2832971229179,53069.61940796795,73759.25431571454,72923.64274761661,72264.02380327295,72753.50728263783,73919.32191355283,134.66550825369242,23801.951435857634,22534.887763749757,22089.307740581247,21031.25573710299,20450.16364826533,9045.398108224033,918.6737566468565,871.4843314374931,875.0,918.6351113319181,878.6130942016366,0.0,47.162020400419614,0.0,0.0,473.8921754660118,24572.98748538518,0.0,0.0,691.1475975749206,858.3795482212904,0.0,5480.53417836125,5885.448159345546,5435.473018436282,5544.850571668212,5565.247267971538
1717054557,170.58416868302803,52898.620169484,61741.293199554086,60684.101628548546,60748.49437605171,61471.05033459412,58671.50200383342,165.84780240546007,24665.600382991688,22536.245767242915,23355.572945779768,21085.77293823634,21944.895343870143,9178.1040249624,900.974974165431,923.2664706899534,872.1264678532038,887.2298886275902,856.2739797697941,0.0,4.299630500503863,0.0,0.0,457.509117029506,21133.25330132053,0.0,0.0,711.2312498615204,863.8887664712882,0.0,5362.503093989783,5185.3517577021685,5341.183534592034,5023.899126221991,5223.051409618574
