timestamp,beacon-metrics-gazer--2e73ea7fb1874fd8b436af91913745ba,cadvisor,cl-1-prysm-geth--913e0bc7a60d440abdf9d9adaf488ba6,cl-2-prysm-geth--3508a78ec3024129abece8254db0f89f,cl-3-prysm-geth--c5da3216a2444ecdad99225fc6af6f9a,cl-4-prysm-geth--64071cb6e4054ffca85d81f074644614,cl-5-prysm-geth--35bff00d19094189b4dbdae477ab6f99,dora--50338aa5c86f4e1088b54d531458cb5c,el-1-geth-prysm--d9774c61647d428abe16ff93a7d1794c,el-2-geth-prysm--d57c1c890acc4d029b174f70e79f513d,el-3-geth-prysm--a47af41839d74b6ea9dacee9e9bfbc09,el-4-geth-prysm--17f6a66db4264f1d95ad120eb10637b9,el-5-geth-prysm--544096fccb4c4445b21b436f761030ed,el-forkmon--859f24661976422b88d3ea4e7dc0a5b1,ethereum-metrics-exporter-1-prysm-geth--68c760dc3a2b407eac3ad660140b2fb5,ethereum-metrics-exporter-2-prysm-geth--eebf0494ed2b4ffe809e8e18f2b6ff5c,ethereum-metrics-exporter-3-prysm-geth--14553e8704fe4f588c6ebe6c60c3bb3c,ethereum-metrics-exporter-4-prysm-geth--f5e454b870f84fb3bb90d571b0e5fddb,ethereum-metrics-exporter-5-prysm-geth--007c8e624aed4ce28bf9c5ab5cfb9bcd,grafana,grafana--1ff3f43a3c5348d1a32767d7ef644730,kurtosis-api--370b2d3d7fb440e4802a4d67666a056f,kurtosis-engine--0d03c887a3884be3a71cebaef692f0cc,kurtosis-logs-aggregator,kurtosis-logs-collector--370b2d3d7fb440e4802a4d67666a056f,kurtosis-reverse-proxy--0d03c887a3884be3a71cebaef692f0cc,portainer,prometheus,prometheus--291616b49c7c4dd9975fa8c327850266,validator-key-generation-cl-validator-keystore--62e032cb716e4c63a63448512b3df6d3,vc-1-geth-prysm--e2d8cc641b774641ae660e47d66e2d95,vc-2-geth-prysm--54eed6dc08414c9094e7d83c0b4848b3,vc-3-geth-prysm--4f92e7bb2774425d97385751e7ac7fd5,vc-4-geth-prysm--67a52ac5076f45759cf64d4b32736d10,vc-5-geth-prysm--0238c08c9e1640198876ec491e0ba143
1716571900,10190848.0,253648896.0,389640192.0,360919040.0,379662336.0,377081856.0,374841344.0,43814912.0,63864832.0,54272000.0,56008704.0,55263232.0,57905152.0,31522816.0,10719232.0,9076736.0,10063872.0,9527296.0,9814016.0,50278400.0,197120000.0,35917824.0,19288064.0,16502784.0,9871360.0,46301184.0,19210240.0,822796288.0,79650816.0,16482304.0,41058304.0,27873280.0,27754496.0,26492928.0,27095040.0
1716571915,10190848.0,244826112.0,389648384.0,360873984.0,379707392.0,377257984.0,374775808.0,43827200.0,62849024.0,54263808.0,55701504.0,56553472.0,57937920.0,27676672.0,11001856.0,9121792.0,10330112.0,10125312.0,9101312.0,46821376.0,184004608.0,29114368.0,19288064.0,11464704.0,5427200.0,40800256.0,18714624.0,822853632.0,67428352.0,16482304.0,41607168.0,28143616.0,28037120.0,26562560.0,27107328.0
1716571930,10190848.0,255856640.0,397377536.0,363552768.0,379994112.0,377036800.0,384438272.0,43868160.0,63152128.0,55107584.0,56373248.0,56709120.0,58032128.0,26566656.0,11386880.0,9592832.0,10194944.0,9703424.0,9785344.0,46821376.0,184004608.0,29114368.0,16044032.0,11280384.0,5410816.0,40800256.0,18714624.0,822910976.0,67534848.0,16482304.0,41095168.0,27955200.0,28409856.0,25362432.0,26726400.0
1716571945,10190848.0,256176128.0,401678336.0,363962368.0,379817984.0,377073664.0,386588672.0,30298112.0,62976000.0,55398400.0,56623104.0,56893440.0,59101184.0,25997312.0,11177984.0,9170944.0,9584640.0,8904704.0,9637888.0,46821376.0,184004608.0,29114368.0,16392192.0,11698176.0,5410816.0,40800256.0,18714624.0,822964224.0,67665920.0,16482304.0,41922560.0,27975680.0,28422144.0,25526272.0,26755072.0
1716571960,10190848.0,255930368.0,401698816.0,363794432.0,379834368.0,377085952.0,386625536.0,30334976.0,63782912.0,55255040.0,56655872.0,57335808.0,59138048.0,29577216.0,11497472.0,9891840.0,9838592.0,9134080.0,9703424.0,46944256.0,184008704.0,29114368.0,16392192.0,12259328.0,5447680.0,40857600.0,18714624.0,823017472.0,68018176.0,16482304.0,42065920.0,28188672.0,29810688.0,25530368.0,26755072.0
1716571975,10190848.0,256393216.0,401707008.0,368091136.0,379871232.0,377122816.0,386752512.0,30339072.0,63520768.0,55775232.0,57409536.0,57241600.0,59432960.0,27222016.0,11202560.0,9277440.0,9764864.0,10002432.0,9392128.0,46944256.0,184008704.0,29114368.0,16392192.0,12443648.0,5410816.0,40857600.0,18780160.0,823107584.0,68169728.0,16482304.0,42127360.0,28192768.0,29954048.0,25616384.0,26791936.0
1716571990,10190848.0,256413696.0,389890048.0,373469184.0,379908096.0,377151488.0,386809856.0,30404608.0,63799296.0,55836672.0,57487360.0,57655296.0,60059648.0,27516928.0,11476992.0,9265152.0,9752576.0,9756672.0,9523200.0,46944256.0,184012800.0,29114368.0,16392192.0,12988416.0,5414912.0,40857600.0,18780160.0,823156736.0,68251648.0,16482304.0,42176512.0,28192768.0,30244864.0,25624576.0,26804224.0
1716572005,10190848.0,256417792.0,389394432.0,373518336.0,379985920.0,365879296.0,388759552.0,30408704.0,64520192.0,55975936.0,57466880.0,57815040.0,60149760.0,27635712.0,11366400.0,9363456.0,9687040.0,9646080.0,9273344.0,46944256.0,184012800.0,29114368.0,16482304.0,14274560.0,5414912.0,40857600.0,18780160.0,823214080.0,68370432.0,16482304.0,42192896.0,28200960.0,29986816.0,25632768.0,28340224.0
1716572020,10190848.0,256417792.0,389648384.0,373563392.0,379998208.0,367493120.0,402386944.0,30425088.0,64565248.0,56848384.0,57749504.0,58957824.0,60203008.0,25788416.0,11624448.0,9134080.0,10391552.0,9744384.0,9633792.0,46944256.0,184008704.0,29114368.0,16482304.0,14123008.0,5410816.0,40857600.0,18780160.0,823267328.0,68485120.0,16482304.0,40312832.0,28209152.0,28880896.0,25735168.0,28725248.0
1716572035,10190848.0,256544768.0,389644288.0,373620736.0,380039168.0,368324608.0,402407424.0,30437376.0,64655360.0,57012224.0,58757120.0,58458112.0,60440576.0,27881472.0,11599872.0,9162752.0,9367552.0,10080256.0,9744384.0,46948352.0,184401920.0,29114368.0,16482304.0,14417920.0,5410816.0,40857600.0,18780160.0,823328768.0,68640768.0,16482304.0,40341504.0,28213248.0,29093888.0,25747456.0,28741632.0
1716572050,10190848.0,256565248.0,389849088.0,375828480.0,380063744.0,365723648.0,402456576.0,30461952.0,65310720.0,57241600.0,58863616.0,58662912.0,61366272.0,28356608.0,12144640.0,10018816.0,9953280.0,9969664.0,9269248.0,46948352.0,184799232.0,29114368.0,16482304.0,15052800.0,5414912.0,40857600.0,18780160.0,823382016.0,68734976.0,16482304.0,40640512.0,28385280.0,29093888.0,26120192.0,27443200.0
1716572065,10190848.0,256806912.0,389849088.0,379551744.0,380104704.0,365764608.0,402472960.0,29569024.0,65867776.0,57978880.0,58851328.0,59846656.0,61734912.0,28520448.0,11141120.0,8957952.0,10481664.0,9879552.0,8900608.0,46948352.0,184799232.0,29114368.0,16486400.0,15945728.0,5423104.0,40857600.0,18780160.0,823439360.0,68866048.0,16482304.0,40660992.0,28385280.0,29097984.0,28217344.0,27451392.0
1716572080,10190848.0,256811008.0,390111232.0,379920384.0,380108800.0,365776896.0,402509824.0,29573120.0,65888256.0,58134528.0,59781120.0,59969536.0,61640704.0,27373568.0,11169792.0,9482240.0,9199616.0,9932800.0,8966144.0,46948352.0,184811520.0,29114368.0,16486400.0,15990784.0,5410816.0,40898560.0,18780160.0,823504896.0,68960256.0,16482304.0,40992768.0,28463104.0,29097984.0,28233728.0,27459584.0
1716572095,10190848.0,256806912.0,385810432.0,379674624.0,380153856.0,365830144.0,402788352.0,29720576.0,66719744.0,58339328.0,59772928.0,60129280.0,62689280.0,28467200.0,11780096.0,9945088.0,10584064.0,9482240.0,8970240.0,46948352.0,184823808.0,29114368.0,16486400.0,16105472.0,5410816.0,40898560.0,16539648.0,765505536.0,69177344.0,16482304.0,41005056.0,28467200.0,29102080.0,28266496.0,27459584.0
1716572110,10190848.0,256548864.0,385548288.0,379977728.0,380162048.0,370671616.0,402558976.0,29798400.0,66842624.0,58753024.0,60059648.0,61095936.0,62779392.0,28471296.0,11718656.0,9187328.0,9965568.0,10063872.0,10027008.0,46948352.0,185085952.0,29114368.0,16486400.0,16822272.0,5410816.0,40898560.0,16539648.0,766480384.0,69304320.0,16482304.0,41005056.0,26902528.0,29114368.0,28274688.0,29261824.0
1716572125,10190848.0,256565248.0,385552384.0,389103616.0,380203008.0,370720768.0,402579456.0,29835264.0,67170304.0,58667008.0,60424192.0,61423616.0,63021056.0,27394048.0,11476992.0,9342976.0,9842688.0,10522624.0,11083776.0,46759936.0,185204736.0,29114368.0,16879616.0,17608704.0,5414912.0,40898560.0,16539648.0,767434752.0,69390336.0,16482304.0,41025536.0,27037696.0,29245440.0,27205632.0,29290496.0
1716572140,10190848.0,256552960.0,385826816.0,388886528.0,380215296.0,370733056.0,402616320.0,29872128.0,66961408.0,59572224.0,61394944.0,61014016.0,63279104.0,27430912.0,12414976.0,9318400.0,10637312.0,9543680.0,10485760.0,46772224.0,185217024.0,29114368.0,16879616.0,17813504.0,5607424.0,40894464.0,16539648.0,768385024.0,69545984.0,16482304.0,41037824.0,27045888.0,29265920.0,27193344.0,28725248.0
1716572155,10190848.0,257081344.0,385826816.0,388894720.0,380256256.0,370778112.0,389558272.0,29904896.0,68554752.0,59645952.0,61407232.0,61140992.0,63660032.0,27803648.0,13467648.0,9203712.0,9482240.0,9859072.0,9228288.0,46772224.0,185221120.0,29114368.0,16879616.0,18145280.0,5410816.0,40894464.0,16539648.0,768688128.0,69652480.0,16482304.0,41046016.0,27049984.0,29523968.0,27205632.0,28729344.0
1716572170,10190848.0,256552960.0,385556480.0,388947968.0,380276736.0,370794496.0,389607424.0,29986816.0,68669440.0,60157952.0,61476864.0,61665280.0,63721472.0,28454912.0,13467648.0,9252864.0,9601024.0,9465856.0,9945088.0,46776320.0,185217024.0,29114368.0,16879616.0,17743872.0,5410816.0,40894464.0,18956288.0,768839680.0,69750784.0,16482304.0,41054208.0,27054080.0,29540352.0,27205632.0,28082176.0
