timestamp,beacon-metrics-gazer--e7d3d1b423014ee5a3d5f213061bd9b7,cadvisor,cl-1-prysm-geth--1602b089b3554faabfdd6b7e6678ac4c,cl-2-prysm-geth--d9843c17ce45455cab1a10d84dc8b306,cl-3-prysm-geth--173228f84efa4936b86c0128b52f40c8,cl-4-prysm-geth--41d076642b854b249a6c74a82cfbc88d,cl-5-prysm-geth--1ad1d6068ae0453b87327c5c519e5799,dora--fea04be8155341049ae44a229caade91,el-1-geth-prysm--367c9d704dff496d9814c0ab6cc507da,el-2-geth-prysm--5540b55ba59c404a950fd9b1403c3f27,el-3-geth-prysm--7500a0b6c80e4a68a56d5b97cc0b7411,el-4-geth-prysm--9e704a36409e495aa99ffe36cb63eb55,el-5-geth-prysm--f14512f12774480297105e47431cf968,el-forkmon--934ad11f00614e9397c1cd5fccb88972,ethereum-metrics-exporter-1-prysm-geth--536f809392594c2a9672509dedb9536a,ethereum-metrics-exporter-2-prysm-geth--4545a585ec7049ab9d5f50c1e6afc307,ethereum-metrics-exporter-3-prysm-geth--2640fbb79054430ba669eb445773a634,ethereum-metrics-exporter-4-prysm-geth--00231386c26a4dbcaf045147e3c3f2af,ethereum-metrics-exporter-5-prysm-geth--d67e275be273439fac04cf4ea8e735be,grafana--59dd93c8cfba43acb6dea7c5eefa6b69,helpers-grafana-1,kurtosis-api--12b76d53e3a3431880ce75ba5b5db142,kurtosis-engine--5c811456292d47799b9e2a915ff09c5c,kurtosis-logs-aggregator,kurtosis-logs-collector--12b76d53e3a3431880ce75ba5b5db142,kurtosis-reverse-proxy--5c811456292d47799b9e2a915ff09c5c,portainer,prometheus,prometheus--e4a5aa36e27b4a0c84ef39c56de88dcb,validator-key-generation-cl-validator-keystore--290d50834a8e4a5e8de7169613053c0b,vc-1-geth-prysm--5600c4c96a844bb4b9a2cc80c03f3569,vc-2-geth-prysm--1577d5d38f0f4a0887cb1fb88044cb26,vc-3-geth-prysm--635c4c189aaa4a0cbfae01aa58960591,vc-4-geth-prysm--5ed42ae8a86e41e2884f11e25330b785,vc-5-geth-prysm--02383982044149879109c61bead94905
1716976247,10547200.0,269488128.0,410681344.0,385925120.0,377602048.0,373727232.0,386568192.0,36159488.0,58925056.0,54374400.0,56176640.0,57118720.0,55103488.0,26243072.0,9560064.0,9281536.0,9732096.0,10141696.0,8867840.0,89112576.0,176295936.0,19103744.0,17879040.0,13291520.0,3026944.0,30597120.0,19824640.0,510951424.0,68804608.0,6610944.0,28020736.0,28024832.0,28078080.0,26804224.0,27930624.0
1716976262,10547200.0,269742080.0,410714112.0,387813376.0,377622528.0,373764096.0,386605056.0,36167680.0,60428288.0,55402496.0,55914496.0,57221120.0,55209984.0,26267648.0,9613312.0,9781248.0,9252864.0,9170944.0,9281536.0,89108480.0,176300032.0,19103744.0,17879040.0,14401536.0,3223552.0,30597120.0,18771968.0,520466432.0,68927488.0,6610944.0,28045312.0,28209152.0,28127232.0,28618752.0,28520448.0
1716976277,10547200.0,270004224.0,410742784.0,390025216.0,380063744.0,380235776.0,386875392.0,36229120.0,60690432.0,55562240.0,56020992.0,57749504.0,55832576.0,26656768.0,9621504.0,8749056.0,10137600.0,9932800.0,9777152.0,89108480.0,176304128.0,19103744.0,17879040.0,14536704.0,3031040.0,30597120.0,18771968.0,520519680.0,69038080.0,6610944.0,29319168.0,28487680.0,28131328.0,27201536.0,28520448.0
1716976292,10547200.0,269762560.0,412372992.0,390045696.0,379838464.0,380276736.0,386629632.0,36245504.0,60768256.0,55697408.0,56184832.0,57749504.0,56397824.0,27160576.0,10125312.0,8536064.0,9625600.0,9502720.0,9043968.0,89108480.0,176304128.0,19103744.0,17879040.0,14999552.0,3035136.0,30597120.0,18771968.0,520568832.0,65196032.0,6610944.0,29343744.0,28250112.0,28983296.0,26955776.0,27967488.0
1716976307,10547200.0,269746176.0,412389376.0,390336512.0,380133376.0,380289024.0,386629632.0,36290560.0,62451712.0,55943168.0,57618432.0,59691008.0,56901632.0,27992064.0,9687040.0,8998912.0,9535488.0,9113600.0,8572928.0,89374720.0,176304128.0,19103744.0,18182144.0,15716352.0,3035136.0,30597120.0,22089728.0,520630272.0,65327104.0,6610944.0,29360128.0,28250112.0,29028352.0,26963968.0,28004352.0
1716976322,10547200.0,269758464.0,412426240.0,390086656.0,379957248.0,326197248.0,386961408.0,36302848.0,62550016.0,56438784.0,57675776.0,59625472.0,56942592.0,25632768.0,9764864.0,9625600.0,9134080.0,9457664.0,9502720.0,89370624.0,176304128.0,19103744.0,18182144.0,15835136.0,3158016.0,30965760.0,22089728.0,520687616.0,65449984.0,6610944.0,29372416.0,28270592.0,30068736.0,26972160.0,28041216.0
1716976337,10547200.0,270024704.0,412454912.0,390279168.0,380006400.0,326209536.0,386719744.0,36315136.0,62558208.0,57798656.0,57823232.0,59781120.0,56995840.0,26918912.0,9748480.0,8785920.0,10063872.0,9990144.0,9207808.0,89374720.0,176304128.0,19103744.0,18182144.0,16564224.0,3031040.0,30965760.0,22089728.0,520736768.0,65585152.0,6610944.0,29425664.0,28278784.0,30089216.0,26972160.0,28053504.0
1716976352,10547200.0,272199680.0,404127744.0,387481600.0,380272640.0,328351744.0,386719744.0,34111488.0,63696896.0,57860096.0,57978880.0,59764736.0,57032704.0,28028928.0,9986048.0,8863744.0,9297920.0,9572352.0,9019392.0,89370624.0,176304128.0,19103744.0,18182144.0,16756736.0,3035136.0,30965760.0,22089728.0,470093824.0,65744896.0,6610944.0,29433856.0,29478912.0,28684288.0,27004928.0,28061696.0
1716976367,10547200.0,276574208.0,404144128.0,386981888.0,380051456.0,326602752.0,389939200.0,34127872.0,63160320.0,58118144.0,58949632.0,61407232.0,58466304.0,28262400.0,9662464.0,8855552.0,9822208.0,10575872.0,9125888.0,89382912.0,176304128.0,19136512.0,18489344.0,16965632.0,3035136.0,30965760.0,22089728.0,471904256.0,65884160.0,6610944.0,29437952.0,29536256.0,28721152.0,27361280.0,28082176.0
1716976382,10547200.0,276852736.0,404451328.0,386998272.0,380071936.0,328200192.0,390201344.0,34127872.0,64249856.0,58478592.0,58834944.0,61476864.0,59142144.0,27516928.0,10428416.0,8798208.0,9322496.0,10002432.0,9400320.0,89378816.0,176304128.0,19136512.0,18489344.0,17575936.0,3035136.0,30965760.0,22089728.0,473698304.0,66015232.0,6610944.0,29450240.0,30511104.0,28278784.0,27365376.0,29036544.0
