timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892523,14053376.0,280039424.0,371851264.0,392286208.0,388579328.0,384294912.0,369831936.0,31367168.0,61149184.0,57876480.0,58793984.0,57815040.0,57745408.0,25485312.0,10170368.0,9244672.0,8925184.0,9437184.0,8749056.0,85950464.0,171823104.0,22040576.0,16773120.0,26071040.0,5361664.0,24834048.0,16416768.0,635162624.0,117862400.0,11399168.0,26923008.0,27635712.0,29081600.0,27488256.0,26796032.0
1716892538,14053376.0,280305664.0,371892224.0,394137600.0,388653056.0,391110656.0,369610752.0,31629312.0,62173184.0,57937920.0,57794560.0,57815040.0,57802752.0,25522176.0,9293824.0,10289152.0,9527296.0,8966144.0,9691136.0,85999616.0,171823104.0,22040576.0,16109568.0,26251264.0,5132288.0,24834048.0,16416768.0,645267456.0,118083584.0,11399168.0,26923008.0,28098560.0,28831744.0,27496448.0,28393472.0
1716892553,14053376.0,276926464.0,371953664.0,394178560.0,388669440.0,390914048.0,369639424.0,31383552.0,62705664.0,58101760.0,58482688.0,58449920.0,58413056.0,26349568.0,9039872.0,9859072.0,9244672.0,9154560.0,8605696.0,85999616.0,171823104.0,20692992.0,16109568.0,25391104.0,5128192.0,24408064.0,16416768.0,649830400.0,117665792.0,11399168.0,27074560.0,28139520.0,28835840.0,27258880.0,28913664.0
1716892568,14053376.0,277192704.0,371953664.0,394194944.0,388714496.0,390959104.0,369782784.0,31399936.0,63201280.0,59305984.0,58732544.0,58449920.0,58494976.0,24702976.0,9392128.0,9334784.0,9048064.0,9629696.0,9117696.0,85999616.0,171823104.0,20692992.0,16109568.0,25509888.0,5242880.0,24408064.0,16093184.0,650194944.0,117780480.0,11399168.0,27185152.0,28160000.0,29356032.0,27336704.0,29073408.0
1716892583,14053376.0,277024768.0,371994624.0,394276864.0,390868992.0,390967296.0,369799168.0,31412224.0,63246336.0,59437056.0,58777600.0,58478592.0,58900480.0,26648576.0,9371648.0,9707520.0,9060352.0,9080832.0,8409088.0,86286336.0,171823104.0,20692992.0,16109568.0,25636864.0,5136384.0,24408064.0,16093184.0,650194944.0,117895168.0,11399168.0,27189248.0,28278784.0,28852224.0,26779648.0,29097984.0
1716892598,14053376.0,277028864.0,378531840.0,394248192.0,390909952.0,391020544.0,369901568.0,31432704.0,63627264.0,59772928.0,59260928.0,59305984.0,59854848.0,26279936.0,9850880.0,9068544.0,9240576.0,8826880.0,8597504.0,86876160.0,171823104.0,20692992.0,16109568.0,26587136.0,5128192.0,24408064.0,16093184.0,650977280.0,115466240.0,11399168.0,27197440.0,28291072.0,28876800.0,26787840.0,29097984.0
1716892613,14053376.0,277561344.0,378765312.0,394616832.0,390926336.0,391032832.0,369922048.0,31440896.0,63754240.0,60555264.0,60350464.0,59355136.0,59576320.0,24965120.0,10096640.0,9453568.0,9662464.0,8826880.0,8732672.0,86872064.0,171823104.0,20692992.0,16515072.0,26742784.0,5128192.0,24408064.0,16093184.0,651071488.0,115585024.0,11399168.0,27258880.0,28295168.0,27602944.0,26800128.0,27779072.0
1716892628,14053376.0,277037056.0,378789888.0,394764288.0,390967296.0,391069696.0,370307072.0,31469568.0,64516096.0,60563456.0,60469248.0,59604992.0,60502016.0,24965120.0,9580544.0,9203712.0,9236480.0,8974336.0,8847360.0,86876160.0,171839488.0,20692992.0,16515072.0,27009024.0,5165056.0,24526848.0,18968576.0,651132928.0,115699712.0,11399168.0,27258880.0,27287552.0,27680768.0,26816512.0,27795456.0
1716892643,14053376.0,277303296.0,378822656.0,394805248.0,391245824.0,391094272.0,370110464.0,26836992.0,64606208.0,60559360.0,60780544.0,59760640.0,61091840.0,26337280.0,9154560.0,9125888.0,9674752.0,8634368.0,8478720.0,87187456.0,171999232.0,20692992.0,16515072.0,27684864.0,5251072.0,24526848.0,18968576.0,651993088.0,116883456.0,11399168.0,27762688.0,27287552.0,27697152.0,26927104.0,26759168.0
1716892658,14053376.0,277045248.0,378847232.0,394866688.0,391028736.0,391127040.0,370106368.0,26836992.0,65507328.0,61956096.0,61218816.0,59924480.0,61603840.0,25387008.0,9105408.0,9289728.0,9715712.0,9289728.0,9228288.0,87420928.0,171999232.0,20692992.0,16515072.0,28815360.0,5128192.0,24526848.0,18968576.0,652050432.0,119296000.0,11399168.0,27770880.0,27607040.0,28188672.0,26935296.0,26783744.0
1716892673,14053376.0,277053440.0,378916864.0,387244032.0,391045120.0,387674112.0,370126848.0,26849280.0,65847296.0,62357504.0,61345792.0,60817408.0,61820928.0,26402816.0,9342976.0,9969664.0,9478144.0,9183232.0,8359936.0,84205568.0,171999232.0,20692992.0,16343040.0,28815360.0,5128192.0,24526848.0,18968576.0,652918784.0,119521280.0,11399168.0,27783168.0,27824128.0,28438528.0,26951680.0,26882048.0
1716892688,14053376.0,277061632.0,378945536.0,387260416.0,391086080.0,387448832.0,370225152.0,27115520.0,65703936.0,62496768.0,61718528.0,60878848.0,62218240.0,24002560.0,9633792.0,9236480.0,9072640.0,8957952.0,9089024.0,84287488.0,171999232.0,20692992.0,16343040.0,28848128.0,5234688.0,24526848.0,18968576.0,663080960.0,119767040.0,11399168.0,27303936.0,26542080.0,28483584.0,26972160.0,26886144.0
