timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892373,3452928.0,147816448.0,364400640.0,378368000.0,374484992.0,374882304.0,351887360.0,20992000.0,55586816.0,54059008.0,53383168.0,53784576.0,53264384.0,23146496.0,9179136.0,9379840.0,9142272.0,9310208.0,8572928.0,74661888.0,58900480.0,18853888.0,16433152.0,13119488.0,4878336.0,24174592.0,13303808.0,603930624.0,110247936.0,7675904.0,26275840.0,24838144.0,25907200.0,24453120.0,26103808.0
1716892388,7344128.0,147689472.0,364523520.0,378535936.0,373465088.0,374915072.0,358084608.0,21110784.0,55033856.0,54185984.0,53837824.0,53530624.0,53256192.0,24920064.0,9756672.0,9965568.0,8945664.0,9433088.0,9256960.0,74657792.0,59035648.0,18853888.0,16453632.0,13348864.0,4943872.0,24174592.0,13303808.0,614219776.0,110247936.0,7675904.0,26439680.0,25088000.0,27303936.0,24551424.0,26284032.0
1716892403,13099008.0,147144704.0,366944256.0,378474496.0,376516608.0,377221120.0,364441600.0,40976384.0,55885824.0,54280192.0,53772288.0,53891072.0,53624832.0,23687168.0,9105408.0,9027584.0,8982528.0,9674752.0,8454144.0,82247680.0,57696256.0,18853888.0,16453632.0,13365248.0,5136384.0,24137728.0,13303808.0,614367232.0,110264320.0,10772480.0,26554368.0,26955776.0,27303936.0,24989696.0,26312704.0
1716892418,13099008.0,166440960.0,369278976.0,385036288.0,376557568.0,379650048.0,364687360.0,40976384.0,57200640.0,55234560.0,54280192.0,54317056.0,53874688.0,25829376.0,9318400.0,9486336.0,9248768.0,9334784.0,8400896.0,82178048.0,57696256.0,18853888.0,16244736.0,14245888.0,5132288.0,24137728.0,13303808.0,625328128.0,113664000.0,7155712.0,26288128.0,27213824.0,27512832.0,25829376.0,26316800.0
1716892433,13099008.0,165785600.0,369418240.0,385064960.0,376627200.0,379662336.0,364707840.0,42160128.0,58392576.0,55500800.0,54374400.0,55517184.0,55177216.0,24047616.0,10313728.0,9535488.0,9265152.0,9166848.0,9318400.0,82178048.0,57696256.0,18853888.0,17227776.0,13402112.0,5136384.0,24137728.0,13303808.0,625827840.0,113672192.0,7155712.0,26955776.0,27234304.0,27885568.0,26038272.0,26361856.0
1716892448,13099008.0,165437440.0,369442816.0,385077248.0,378499072.0,379957248.0,364773376.0,42196992.0,58343424.0,55619584.0,54661120.0,55271424.0,55549952.0,24530944.0,9543680.0,11001856.0,10215424.0,8409088.0,8302592.0,82178048.0,57724928.0,18853888.0,17227776.0,13475840.0,5234688.0,24137728.0,10932224.0,626089984.0,113676288.0,7155712.0,27226112.0,27238400.0,27971584.0,26415104.0,27172864.0
1716892463,13099008.0,166797312.0,369516544.0,385712128.0,386142208.0,382185472.0,365031424.0,42196992.0,58392576.0,55406592.0,55492608.0,55418880.0,55672832.0,23834624.0,9121792.0,11108352.0,10784768.0,8822784.0,8208384.0,82210816.0,57724928.0,18853888.0,17227776.0,12914688.0,5132288.0,24137728.0,10932224.0,626323456.0,113688576.0,7155712.0,26697728.0,27254784.0,28450816.0,28508160.0,27222016.0
1716892478,13099008.0,165122048.0,369565696.0,387620864.0,386445312.0,384036864.0,365551616.0,42213376.0,59031552.0,56291328.0,55586816.0,55463936.0,55590912.0,24756224.0,9240576.0,8765440.0,8990720.0,8900608.0,8114176.0,84144128.0,57724928.0,18853888.0,17227776.0,12992512.0,5128192.0,24834048.0,10932224.0,626692096.0,113823744.0,7155712.0,26697728.0,27267072.0,28463104.0,28557312.0,26517504.0
1716892493,13099008.0,165244928.0,369668096.0,387731456.0,386707456.0,384049152.0,365305856.0,42237952.0,59006976.0,56307712.0,56217600.0,55537664.0,56750080.0,25251840.0,9125888.0,9404416.0,9846784.0,9441280.0,9162752.0,84144128.0,57729024.0,18853888.0,16773120.0,13479936.0,5132288.0,24834048.0,10932224.0,626954240.0,113827840.0,7155712.0,26705920.0,27275264.0,27496448.0,27123712.0,26529792.0
1716892508,13099008.0,165117952.0,369688576.0,387477504.0,386240512.0,384086016.0,365346816.0,42287104.0,59924480.0,57016320.0,56258560.0,56123392.0,56897536.0,25251840.0,9699328.0,9261056.0,9314304.0,9351168.0,9408512.0,84148224.0,57745408.0,18853888.0,16773120.0,13602816.0,5136384.0,24834048.0,10932224.0,627310592.0,113946624.0,7155712.0,26722304.0,27303936.0,27508736.0,27131904.0,26791936.0
