timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892373,30.64136813023723,664.4182888184699,75259.42579644328,77972.79048900853,76341.16995346776,73551.9773254776,75311.093990755,370.851151583563,10953.69818895727,9854.478349700124,10124.60441274794,10873.597738715662,8776.84028700505,23391.861324494414,6190.01902402336,5167.3149156535455,6018.312864733037,4403.518626702018,5752.3992751840005,739.9869419366458,0.0,1.5521408456950265,1.183111922387858,23153.151138345936,26061.025008805915,1.5250876925423213,0.0,54018.51975366282,33986.913585677525,1.5525195173882187,2131.5563577135563,2243.467450271248,2149.7634052203493,2217.5120367260106,2423.153282672691
1716892388,27.356603651848506,651.881601136061,70477.43158916011,67312.89016177031,75540.06043600259,64907.22886112621,65404.929341638206,304.37166860426856,12145.373074436544,11228.992845349478,10213.531713531715,10526.879077665564,9178.621845773778,23360.445694694736,6031.222006161375,5043.6088896743695,6656.986399748642,4983.252186457488,4817.229942118842,742.512535573926,0.0,2.0287681850703554,1.3929485389912528,24800.922384210182,28270.273808225156,1.5838537424201282,1.1969290221089892,55788.782514865576,33604.64112005091,0.0,2975.9079146961717,3181.2024848063506,3153.7075352065676,3170.163478721292,3197.5649386783007
1716892403,60449.3333910484,655.0866818975943,78858.70794615333,72699.17030567686,66685.88227492762,65130.39025801999,76639.01012473137,48686.58924731183,10343.11482029883,10788.989213295547,10059.665297561827,9597.94019493005,9415.818138763912,23235.87513026143,6359.365837767401,5839.73619485014,6184.558374946336,5208.312794084696,5160.995725204024,194.2708449169317,0.0,2.498271285494413,1.3839917178485015,21972.100278551534,24431.78866263071,3.080255898182311,1.4035705353499455,53357.65718299965,33474.681469501935,2.4398745207389334,3252.345236272987,3220.861588430224,3057.524476144066,3140.219672277537,3350.108831871249
1716892418,61476.514351118145,646.0756932685329,77558.00523759429,76638.65948013561,76917.18148840277,77060.75926713049,76686.34686346863,65269.30006930007,12176.543750143952,10642.932738859241,10131.841990397206,10201.158266220253,10603.571748276789,24156.737773152967,5852.894653590636,5275.74445756264,5087.520295868663,5155.9643156825505,4967.875670642486,856.5316727891767,0.0,2.5088481698848617,1.5266842598852806,25175.80348638891,28190.023386135996,3.3519964638279065,1.195967879719802,54054.70678497565,34955.920133411455,2.530272908006506,3178.8334922077634,3264.430368453921,3037.123997696363,3227.346643779926,3292.5892798708524
1716892433,47492.68931279541,648.5791521065471,78322.87408472216,79687.63450502153,79894.06494960807,77242.91390728476,78777.80005792838,62556.33787224621,12112.23904312133,11137.82243218666,8876.569129160653,10764.268707861418,12424.734402377624,25187.065894924308,6973.955300756931,5915.620548433049,6632.904419865156,6354.803996925442,6755.7467371178245,833.388298924873,0.0,0.9124285807390673,0.0,24119.59839002167,26832.148128270495,2.178005714704374,0.0,53322.039473684206,35805.34712289581,2.441257247482454,2278.22447406102,2377.5896780897538,2254.6966903695898,2329.9220272904486,2422.385822014366
1716892448,29.166284508850772,650.6159260888693,66767.36095524533,71984.52745093663,78369.1054803102,77562.45902355871,68368.16774747497,419.47318702080446,11612.909636957866,11528.297293109936,9118.03683737646,10807.410378094155,12514.633927369036,25688.90277096069,6702.7322892696775,5613.696985862897,6718.7337713653515,6449.103649505957,6374.876426709804,724.5890047728478,0.0,0.0,0.0,23264.99637051539,26521.04916593503,0.0,0.0,54580.03770705212,35165.80380255289,0.0,2261.3305062284653,2306.2220694396697,2499.911422117897,2470.6906814223676,2447.078975838442
1716892463,29.308989254826596,667.3526152732865,66737.54806402576,70776.76906685608,77922.94326004143,74018.78182659877,67065.59118369516,430.7210031347962,11973.152443985136,10754.406425349323,7940.921311253191,9766.425617550143,10443.485535643522,19641.804951637238,6215.188186965694,5288.3885656463435,5881.798705841204,5935.082339579784,5881.8952372410085,71.03981667144085,0.0,1.5333727629186653,0.0,19661.85231991334,22129.65313987758,1.9891449518342756,0.0,53917.77329461059,33749.865289627305,1.550799769595463,2412.697699496765,2274.069672762483,2535.349699555476,2258.2959442050555,2323.8112175710826
1716892478,32.32151941665254,673.7198572694833,73875.63899171514,72526.87983519254,75702.96105787833,78563.74174052275,74431.55029741654,390.9269424733343,12146.245059288538,10789.640023311069,10174.391567198883,9168.97138370267,9099.712410265416,22399.837151471136,5101.409741620112,4751.593073788024,3737.825796391178,3996.0487618705524,4213.673349185227,739.3958022306139,0.0,1.6100096600579603,0.0,22431.95332409353,24972.770742938104,4.181376436379468,0.0,54740.29541565343,34034.74790952093,1.5752993068683052,2364.4933228593873,2350.877977854826,2349.5358575004984,2344.7712788878052,2343.434570510083
1716892493,29.35030055514303,665.21125814469,75603.21906540394,75976.54640887649,76019.48526966815,79019.15264074289,77820.06244244288,309.2919956927494,12926.00711298007,11428.415524179798,10495.325002247597,9369.538997587779,10077.80410742496,25785.03155392625,6515.121434716431,5265.022938371489,5013.8864280652015,5545.078796719933,5240.338732441696,758.9156408399712,1.5710566478139871,4.622699656599455,0.0,23633.793983918295,26138.25817184479,4.158845298626984,0.0,55213.70976900538,35624.68428648746,3.12102904786321,2217.0619757161917,2326.208829712684,2244.7963194568515,2122.3427812223204,2182.693576045377
1716892508,32.43665433828765,653.1453123278616,74361.13985169858,73192.58154955276,67038.62719318131,72820.40524859414,77743.23537317445,391.5627911103225,12198.5605793006,11286.342207747843,10790.122113145122,10511.586413977675,11054.629301170628,28635.94597714418,6708.6164132427475,5479.165745123192,5356.855063107985,5855.952855687005,5563.5646125033445,744.329069922902,1.573528750618172,3.1943778949049673,1.5057876302750723,22965.96887450747,26232.39436619718,5.022331438001113,2.390383827345991,54419.7962154294,35124.1747249083,1.528584530724549,2254.6398774050745,2348.005322049425,2111.9983526289293,2412.631343617259,2411.343492118937
