timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716638395,7966720.0,174804992.0,369016832.0,333291520.0,393482240.0,368377856.0,395395072.0,20951040.0,68108288.0,66478080.0,68571136.0,68513792.0,68063232.0,25550848.0,9822208.0,9768960.0,9068544.0,9183232.0,9474048.0,94896128.0,45690880.0,17330176.0,15679488.0,12394496.0,6725632.0,24412160.0,12865536.0,763740160.0,70070272.0,1683456.0,27537408.0,27615232.0,28680192.0,29224960.0,27000832.0
1716638410,7966720.0,169472000.0,369029120.0,343683072.0,398000128.0,368128000.0,395403264.0,23793664.0,68227072.0,66506752.0,68530176.0,68829184.0,68218880.0,25878528.0,9359360.0,8933376.0,9572352.0,10084352.0,8654848.0,95551488.0,45690880.0,17330176.0,15679488.0,13225984.0,6725632.0,24412160.0,12894208.0,764960768.0,70111232.0,1683456.0,28770304.0,27492352.0,27439104.0,29233152.0,27475968.0
1716638425,8732672.0,170586112.0,379838464.0,333033472.0,401420288.0,377303040.0,405434368.0,47931392.0,68481024.0,66514944.0,68919296.0,68939776.0,68259840.0,24834048.0,9592832.0,9408512.0,9392128.0,9084928.0,9461760.0,95551488.0,45699072.0,17330176.0,15679488.0,12939264.0,6737920.0,24412160.0,12894208.0,766390272.0,81354752.0,1683456.0,27471872.0,27496448.0,27631616.0,28614656.0,27299840.0
1716638440,8732672.0,170434560.0,381763584.0,341630976.0,401473536.0,385916928.0,407412736.0,47976448.0,69529600.0,66539520.0,68775936.0,68624384.0,68833280.0,27992064.0,9777152.0,9261056.0,9957376.0,9367552.0,9162752.0,98545664.0,45699072.0,21639168.0,15982592.0,12906496.0,6766592.0,24412160.0,12894208.0,766668800.0,81547264.0,1683456.0,27525120.0,27541504.0,27631616.0,28622848.0,27303936.0
1716638455,8732672.0,170938368.0,381902848.0,341655552.0,403615744.0,385961984.0,411746304.0,48136192.0,70336512.0,67395584.0,69980160.0,69758976.0,68976640.0,27717632.0,9723904.0,9748480.0,10067968.0,9191424.0,9703424.0,98545664.0,45690880.0,21639168.0,15982592.0,13144064.0,6737920.0,24412160.0,15958016.0,766889984.0,81559552.0,1683456.0,27537408.0,27541504.0,27934720.0,27774976.0,27312128.0
1716638470,8732672.0,171360256.0,381906944.0,341704704.0,405798912.0,385974272.0,411750400.0,48140288.0,70406144.0,68784128.0,70070272.0,69894144.0,69050368.0,31125504.0,9797632.0,9695232.0,9539584.0,9752576.0,9437184.0,98545664.0,45690880.0,21639168.0,15982592.0,13004800.0,6742016.0,24412160.0,15958016.0,768253952.0,81600512.0,1683456.0,28176384.0,27541504.0,28377088.0,28082176.0,27410432.0
1716638485,8732672.0,170549248.0,382218240.0,341712896.0,405815296.0,386023424.0,411803648.0,48185344.0,70524928.0,68382720.0,70307840.0,69713920.0,69398528.0,28045312.0,9814016.0,8888320.0,9523200.0,10063872.0,9842688.0,98549760.0,45690880.0,21639168.0,15982592.0,13148160.0,6737920.0,24412160.0,15958016.0,635695104.0,81711104.0,1683456.0,28172288.0,27541504.0,28385280.0,28086272.0,27766784.0
1716638500,8732672.0,170115072.0,384983040.0,344297472.0,405856256.0,386048000.0,411824128.0,48197632.0,71192576.0,68390912.0,70193152.0,70500352.0,69455872.0,31178752.0,9375744.0,9277440.0,9912320.0,9355264.0,9076736.0,98553856.0,45690880.0,21639168.0,16588800.0,13152256.0,6828032.0,24412160.0,15958016.0,635727872.0,81731584.0,1683456.0,27389952.0,28168192.0,28381184.0,28090368.0,27791360.0
1716638515,8732672.0,169873408.0,387244032.0,381337600.0,405868544.0,388063232.0,412139520.0,48254976.0,71315456.0,68489216.0,71053312.0,70709248.0,70193152.0,26996736.0,9236480.0,9543680.0,9900032.0,9236480.0,9060352.0,98553856.0,45821952.0,21639168.0,16588800.0,13332480.0,6782976.0,24416256.0,15958016.0,636542976.0,81764352.0,1683456.0,27389952.0,28221440.0,28942336.0,29855744.0,27807744.0
1716638530,8732672.0,196251648.0,390008832.0,383021056.0,407134208.0,387911680.0,411787264.0,47890432.0,85094400.0,78761984.0,84217856.0,83238912.0,84418560.0,28995584.0,9023488.0,9048064.0,9056256.0,9359360.0,9920512.0,92684288.0,40308736.0,21626880.0,16588800.0,14790656.0,5005312.0,24076288.0,17133568.0,637849600.0,80445440.0,1683456.0,28094464.0,28733440.0,28385280.0,29319168.0,27648000.0
1716638545,8732672.0,195477504.0,392163328.0,382779392.0,407150592.0,388751360.0,411836416.0,39366656.0,83566592.0,79114240.0,84054016.0,84209664.0,84738048.0,29143040.0,9375744.0,9162752.0,9654272.0,9531392.0,9105408.0,92684288.0,40308736.0,21626880.0,15773696.0,14499840.0,5005312.0,24076288.0,17133568.0,638054400.0,80633856.0,1683456.0,27389952.0,28733440.0,28385280.0,26951680.0,27832320.0
1716638560,8732672.0,193314816.0,392179712.0,382836736.0,407195648.0,388763648.0,411852800.0,39395328.0,84238336.0,78782464.0,82427904.0,83697664.0,82640896.0,24391680.0,10141696.0,9424896.0,9256960.0,9531392.0,8978432.0,92688384.0,40308736.0,21659648.0,16068608.0,14667776.0,5009408.0,24076288.0,17133568.0,638099456.0,80961536.0,1683456.0,27406336.0,28745728.0,27295744.0,26955776.0,28131328.0
1716638575,8732672.0,193175552.0,392228864.0,389480448.0,407203840.0,388825088.0,411901952.0,39399424.0,84172800.0,74006528.0,82497536.0,83689472.0,82718720.0,24403968.0,10469376.0,9666560.0,9609216.0,10510336.0,9920512.0,92688384.0,40308736.0,21659648.0,16068608.0,15982592.0,5005312.0,24076288.0,17199104.0,641327104.0,81158144.0,1683456.0,26886144.0,28753920.0,27295744.0,27029504.0,28160000.0
1716638590,8732672.0,189480960.0,392241152.0,389799936.0,407252992.0,389345280.0,412454912.0,39407616.0,84267008.0,74223616.0,82472960.0,83648512.0,82726912.0,24502272.0,11231232.0,9113600.0,9588736.0,11296768.0,9838592.0,92688384.0,40308736.0,21659648.0,16068608.0,16388096.0,5267456.0,24121344.0,14770176.0,642273280.0,81215488.0,1683456.0,26918912.0,27779072.0,27471872.0,27140096.0,29667328.0
1716638605,8732672.0,188637184.0,397615104.0,389545984.0,407277568.0,388882432.0,412508160.0,39452672.0,79937536.0,74211328.0,82481152.0,83652608.0,83492864.0,26124288.0,9523200.0,9293824.0,10035200.0,9994240.0,9089024.0,92688384.0,40308736.0,21659648.0,16068608.0,15622144.0,5009408.0,24121344.0,14770176.0,578158592.0,81223680.0,1683456.0,27041792.0,27783168.0,27480064.0,27140096.0,29691904.0
1716638620,8732672.0,186392576.0,420700160.0,389771264.0,407318528.0,388898816.0,412520448.0,39501824.0,79794176.0,74256384.0,82558976.0,83677184.0,82771968.0,26165248.0,10067968.0,9195520.0,9900032.0,9801728.0,9195520.0,92696576.0,40308736.0,21659648.0,16068608.0,16113664.0,5005312.0,24121344.0,14770176.0,637612032.0,81264640.0,1683456.0,27406336.0,27803648.0,27930624.0,27197440.0,27443200.0
1716638635,8732672.0,185499648.0,420827136.0,390041600.0,407343104.0,389017600.0,412573696.0,39591936.0,79781888.0,71299072.0,78561280.0,80961536.0,82829312.0,26202112.0,9007104.0,9076736.0,9924608.0,10059776.0,8908800.0,92696576.0,40308736.0,21659648.0,16281600.0,16199680.0,5013504.0,24260608.0,14770176.0,696815616.0,81268736.0,1683456.0,27815936.0,27803648.0,27934720.0,27197440.0,27443200.0
1716638650,8732672.0,185147392.0,420835328.0,404738048.0,407666688.0,389292032.0,412590080.0,39620608.0,79843328.0,71344128.0,78581760.0,78295040.0,78397440.0,26316800.0,9326592.0,9793536.0,10416128.0,9785344.0,9617408.0,92958720.0,40308736.0,21659648.0,16281600.0,17350656.0,5005312.0,24260608.0,14770176.0,697966592.0,81276928.0,1683456.0,27013120.0,27815936.0,28413952.0,27234304.0,27455488.0
1716638665,8777728.0,209125376.0,417587200.0,404959232.0,408502272.0,388100096.0,411152384.0,29192192.0,80588800.0,71335936.0,78909440.0,77803520.0,77774848.0,24199168.0,10260480.0,9416704.0,10051584.0,9936896.0,9621504.0,77611008.0,40960000.0,17575936.0,16445440.0,17235968.0,5550080.0,23928832.0,14364672.0,756080640.0,81719296.0,1683456.0,26607616.0,28012544.0,28725248.0,27586560.0,27082752.0
