timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716638350,14614528.0,253935616.0,351678464.0,346939392.0,394563584.0,366694400.0,395051008.0,26951680.0,72978432.0,66125824.0,68562944.0,69349376.0,67866624.0,28454912.0,8798208.0,10072064.0,9949184.0,9048064.0,9142272.0,94801920.0,55906304.0,25001984.0,21291008.0,27361280.0,7065600.0,33693696.0,15953920.0,764555264.0,76283904.0,2093056.0,29855744.0,28684288.0,28676096.0,29904896.0,27279360.0
1716638365,13287424.0,246988800.0,349954048.0,346398720.0,394235904.0,366698496.0,394985472.0,24518656.0,71708672.0,65933312.0,67911680.0,69144576.0,68579328.0,27500544.0,10104832.0,9248768.0,10567680.0,9543680.0,8916992.0,87928832.0,53706752.0,21901312.0,18399232.0,19017728.0,6778880.0,31596544.0,15331328.0,763215872.0,73613312.0,2093056.0,27955200.0,28082176.0,28430336.0,29786112.0,27176960.0
1716638380,11005952.0,232542208.0,369217536.0,331382784.0,393908224.0,368226304.0,396087296.0,22827008.0,70803456.0,65863680.0,67895296.0,68976640.0,68231168.0,25620480.0,9408512.0,9572352.0,9719808.0,9416704.0,9629696.0,99217408.0,53800960.0,17702912.0,15982592.0,19431424.0,6832128.0,24338432.0,15331328.0,764563456.0,71278592.0,1683456.0,27840512.0,28274688.0,29478912.0,29200384.0,27041792.0
1716638395,11005952.0,234582016.0,369426432.0,333565952.0,395173888.0,368787456.0,396185600.0,22970368.0,70848512.0,66772992.0,68722688.0,69029888.0,68292608.0,25939968.0,9826304.0,9768960.0,9760768.0,9183232.0,9818112.0,99217408.0,53792768.0,17702912.0,15982592.0,19030016.0,6774784.0,24760320.0,15331328.0,764616704.0,71413760.0,1683456.0,27918336.0,28213248.0,29503488.0,29343744.0,27074560.0
1716638410,11005952.0,234962944.0,369451008.0,343969792.0,399704064.0,368549888.0,396193792.0,25812992.0,70971392.0,66834432.0,68685824.0,69378048.0,68452352.0,26271744.0,9363456.0,8933376.0,10264576.0,10084352.0,8998912.0,99872768.0,53792768.0,17702912.0,15982592.0,20410368.0,6774784.0,24760320.0,15360000.0,765902848.0,71561216.0,1683456.0,29155328.0,28135424.0,28274688.0,29351936.0,27656192.0
1716638425,11972608.0,239652864.0,380813312.0,333856768.0,403677184.0,378277888.0,406810624.0,50270208.0,71254016.0,66854912.0,69111808.0,69496832.0,68530176.0,25239552.0,9596928.0,9408512.0,10084352.0,9084928.0,9805824.0,99872768.0,53805056.0,17702912.0,15982592.0,20934656.0,6787072.0,24760320.0,15360000.0,767385600.0,82919424.0,1683456.0,27856896.0,28147712.0,28467200.0,28741632.0,27496448.0
1716638440,11972608.0,239714304.0,382750720.0,342462464.0,403738624.0,386899968.0,408788992.0,50315264.0,72306688.0,66908160.0,68972544.0,69214208.0,69103616.0,28405760.0,9781248.0,9261056.0,10649600.0,9367552.0,9506816.0,102866944.0,53805056.0,22011904.0,16609280.0,21225472.0,6815744.0,24760320.0,15360000.0,767713280.0,83255296.0,1683456.0,27910144.0,28196864.0,28467200.0,28766208.0,27508736.0
1716638455,11972608.0,240959488.0,382889984.0,342491136.0,405880832.0,386949120.0,413122560.0,50475008.0,73142272.0,67768320.0,70209536.0,70352896.0,69279744.0,28139520.0,9728000.0,9748480.0,10760192.0,9191424.0,10047488.0,102866944.0,53796864.0,22011904.0,16609280.0,21807104.0,6787072.0,24760320.0,18608128.0,767987712.0,83365888.0,1683456.0,27938816.0,28200960.0,28770304.0,27926528.0,27537408.0
1716638470,11972608.0,250884096.0,382898176.0,342544384.0,408072192.0,386965504.0,413126656.0,50479104.0,73220096.0,69193728.0,70307840.0,70524928.0,69361664.0,31555584.0,9801728.0,9695232.0,10231808.0,9752576.0,9781248.0,102866944.0,53796864.0,22011904.0,16609280.0,22212608.0,6791168.0,24760320.0,18608128.0,773599232.0,83546112.0,1683456.0,28594176.0,28209152.0,29220864.0,28250112.0,27639808.0
1716638485,11972608.0,250970112.0,383217664.0,342560768.0,408096768.0,387022848.0,413179904.0,50524160.0,73367552.0,68796416.0,70574080.0,70348800.0,69742592.0,28487680.0,9818112.0,8888320.0,10215424.0,10063872.0,10186752.0,102871040.0,53796864.0,22011904.0,16609280.0,22736896.0,6787072.0,24760320.0,18608128.0,641089536.0,83775488.0,1683456.0,28614656.0,28221440.0,29229056.0,28258304.0,28004352.0
1716638500,11972608.0,250695680.0,385982464.0,345145344.0,408137728.0,387047424.0,413200384.0,50536448.0,74043392.0,68841472.0,70463488.0,71168000.0,69799936.0,31625216.0,9379840.0,9277440.0,10604544.0,9355264.0,9420800.0,102875136.0,53796864.0,22011904.0,17215488.0,23068672.0,6877184.0,24760320.0,18608128.0,641175552.0,83894272.0,1683456.0,27836416.0,28852224.0,29233152.0,28270592.0,28037120.0
1716638515,11972608.0,250920960.0,388243456.0,382185472.0,408150016.0,389062656.0,413515776.0,50593792.0,74194944.0,68939776.0,71356416.0,71389184.0,70574080.0,27447296.0,9240576.0,9543680.0,10592256.0,9236480.0,9404416.0,102875136.0,53927936.0,22011904.0,17215488.0,23576576.0,6832128.0,24764416.0,18608128.0,642043904.0,84045824.0,1683456.0,27852800.0,28917760.0,29794304.0,30040064.0,28069888.0
1716638530,11972608.0,248819712.0,391675904.0,383967232.0,409415680.0,389017600.0,413003776.0,50655232.0,88088576.0,79233024.0,85090304.0,83849216.0,84791296.0,30433280.0,9162752.0,9199616.0,9748480.0,9428992.0,10264576.0,102887424.0,52367360.0,21970944.0,17215488.0,20938752.0,6787072.0,24502272.0,18124800.0,640380928.0,83181568.0,1683456.0,28585984.0,29442048.0,29491200.0,30126080.0,27914240.0
1716638545,11972608.0,250150912.0,393834496.0,383746048.0,409436160.0,389865472.0,413057024.0,42131456.0,86589440.0,79585280.0,84959232.0,84824064.0,85114880.0,30588928.0,9515008.0,9314304.0,10346496.0,9601024.0,9449472.0,102887424.0,52367360.0,21970944.0,17215488.0,21020672.0,6787072.0,24502272.0,18124800.0,640638976.0,83496960.0,1683456.0,27922432.0,29442048.0,29511680.0,27762688.0,28135424.0
1716638560,11972608.0,249466880.0,393859072.0,383815680.0,409489408.0,389885952.0,413077504.0,42160128.0,87269376.0,79290368.0,83337216.0,84348928.0,83021824.0,25841664.0,10280960.0,9576448.0,9949184.0,9601024.0,9322496.0,102891520.0,52367360.0,22003712.0,17510400.0,21508096.0,6791168.0,24502272.0,18124800.0,640737280.0,83935232.0,1683456.0,27942912.0,29458432.0,28446720.0,27787264.0,28438528.0
1716638575,11972608.0,249475072.0,393908224.0,390488064.0,409497600.0,389967872.0,413130752.0,42164224.0,87232512.0,74518528.0,83439616.0,84344832.0,83136512.0,25862144.0,10608640.0,9818112.0,10301440.0,10579968.0,10264576.0,102891520.0,52367360.0,22003712.0,17510400.0,23158784.0,6787072.0,24502272.0,18190336.0,644018176.0,84238336.0,1683456.0,27430912.0,29470720.0,28459008.0,27877376.0,28467200.0
1716638590,11972608.0,249843712.0,393924608.0,390811648.0,409550848.0,390492160.0,413683712.0,42172416.0,87330816.0,74768384.0,83419136.0,84336640.0,83177472.0,25972736.0,11370496.0,9265152.0,10280960.0,11366400.0,10182656.0,102891520.0,52367360.0,22003712.0,17510400.0,24121344.0,7049216.0,24547328.0,15761408.0,645013504.0,84434944.0,1683456.0,27471872.0,28508160.0,28643328.0,28004352.0,30007296.0
1716638605,11972608.0,249843712.0,399298560.0,390561792.0,409575424.0,390029312.0,413736960.0,42217472.0,83034112.0,74764288.0,83464192.0,84348928.0,83951616.0,27598848.0,9662464.0,9445376.0,10727424.0,10063872.0,9433088.0,102891520.0,52367360.0,22003712.0,17510400.0,23752704.0,6791168.0,24547328.0,15761408.0,580952064.0,84553728.0,1683456.0,27602944.0,28516352.0,28667904.0,28016640.0,30040064.0
1716638620,11972608.0,249757696.0,422391808.0,390795264.0,409624576.0,390053888.0,413761536.0,42266624.0,82894848.0,74846208.0,83546112.0,84406272.0,83234816.0,27643904.0,10207232.0,9347072.0,10592256.0,9871360.0,9539584.0,102899712.0,52367360.0,22003712.0,17510400.0,24571904.0,6787072.0,24547328.0,15761408.0,640458752.0,84725760.0,1683456.0,27987968.0,28545024.0,29122560.0,28078080.0,27795456.0
1716638635,11972608.0,249925632.0,422526976.0,391081984.0,409657344.0,390193152.0,413827072.0,42356736.0,82919424.0,71897088.0,79589376.0,81694720.0,83329024.0,27688960.0,9146368.0,9228288.0,10616832.0,10129408.0,9252864.0,102899712.0,52367360.0,22003712.0,17723392.0,25001984.0,6795264.0,24686592.0,15761408.0,699715584.0,84848640.0,1683456.0,28426240.0,28545024.0,29134848.0,28082176.0,27799552.0
1716638650,11972608.0,249925632.0,422535168.0,405790720.0,409980928.0,390479872.0,413851648.0,42385408.0,82984960.0,71974912.0,79609856.0,79065088.0,78901248.0,27807744.0,9465856.0,9945088.0,11108352.0,9854976.0,9961472.0,103161856.0,52367360.0,22003712.0,17723392.0,26681344.0,6787072.0,24686592.0,15761408.0,700915712.0,84955136.0,1683456.0,27631616.0,28577792.0,29622272.0,28135424.0,27832320.0
1716638665,11272192.0,243073024.0,421994496.0,405204992.0,409358336.0,389804032.0,413368320.0,33210368.0,82206720.0,71970816.0,79073280.0,78745600.0,78647296.0,26910720.0,10260480.0,9953280.0,10387456.0,10321920.0,9904128.0,99975168.0,47173632.0,21684224.0,16957440.0,18452480.0,6246400.0,24399872.0,15204352.0,757776384.0,83419136.0,1683456.0,27398144.0,28250112.0,29081600.0,27770880.0,27643904.0
