timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978436,14811136.0,195403776.0,346927104.0,393494528.0,375779328.0,360509440.0,382164992.0,48406528.0,65560576.0,54956032.0,53997568.0,54542336.0,53776384.0,24129536.0,11341824.0,8671232.0,10264576.0,9596928.0,9068544.0,114913280.0,44560384.0,33525760.0,16355328.0,13942784.0,5324800.0,25759744.0,13901824.0,545579008.0,66142208.0,7364608.0,36159488.0,30081024.0,27594752.0,28676096.0,27734016.0
1716978451,14811136.0,195633152.0,346959872.0,393539584.0,376045568.0,360263680.0,382205952.0,33767424.0,65347584.0,54853632.0,54030336.0,54874112.0,54870016.0,24690688.0,12189696.0,9564160.0,9715712.0,9609216.0,9814016.0,114913280.0,44560384.0,33525760.0,16355328.0,13881344.0,5173248.0,25759744.0,13901824.0,546377728.0,66248704.0,7364608.0,36171776.0,27832320.0,27602944.0,28676096.0,27738112.0
1716978466,14811136.0,194838528.0,346980352.0,393805824.0,383578112.0,360550400.0,382214144.0,33767424.0,65597440.0,54910976.0,55078912.0,54546432.0,55013376.0,24883200.0,12722176.0,9039872.0,9244672.0,9048064.0,9834496.0,114913280.0,44560384.0,33525760.0,16355328.0,14110720.0,5132288.0,25870336.0,13901824.0,605794304.0,66244608.0,7364608.0,35647488.0,27836416.0,27611136.0,28680192.0,27754496.0
1716978481,14811136.0,189472768.0,365064192.0,393576448.0,383832064.0,364412928.0,384389120.0,33767424.0,65818624.0,55410688.0,55316480.0,54915072.0,55242752.0,23076864.0,11304960.0,9404416.0,9224192.0,9273344.0,10129408.0,114995200.0,44560384.0,33525760.0,16568320.0,13971456.0,5132288.0,25870336.0,13901824.0,606621696.0,66248704.0,7364608.0,35676160.0,27348992.0,27627520.0,28700672.0,27762688.0
1716978496,14811136.0,185815040.0,365625344.0,381530112.0,383582208.0,366862336.0,386539520.0,33771520.0,66453504.0,56332288.0,55558144.0,55037952.0,55353344.0,23461888.0,11313152.0,9019392.0,9240576.0,10203136.0,9216000.0,115052544.0,58966016.0,33525760.0,16568320.0,13783040.0,5332992.0,25870336.0,13901824.0,606883840.0,66252800.0,7364608.0,35840000.0,27353088.0,28147712.0,28696576.0,27242496.0
1716978511,14811136.0,185544704.0,365662208.0,381575168.0,385724416.0,366600192.0,386899968.0,33771520.0,66461696.0,56717312.0,56397824.0,56233984.0,55586816.0,23113728.0,11657216.0,9138176.0,9027584.0,9785344.0,9404416.0,115056640.0,58966016.0,33525760.0,16568320.0,14073856.0,5296128.0,25870336.0,13901824.0,607076352.0,66269184.0,7364608.0,35852288.0,27361280.0,28553216.0,28700672.0,27242496.0
1716978526,14811136.0,185614336.0,365670400.0,381575168.0,387891200.0,366899200.0,386633728.0,33775616.0,66584576.0,56852480.0,56393728.0,56123392.0,56008704.0,22941696.0,12636160.0,9072640.0,9736192.0,10178560.0,9375744.0,115052544.0,58970112.0,33525760.0,15814656.0,14209024.0,5132288.0,25870336.0,13934592.0,608043008.0,66256896.0,7364608.0,37699584.0,27369472.0,28114944.0,27852800.0,27820032.0
1716978541,14811136.0,185860096.0,365903872.0,382808064.0,387923968.0,366678016.0,386674688.0,33820672.0,67387392.0,57073664.0,56659968.0,56369152.0,55758848.0,23093248.0,12357632.0,8998912.0,9605120.0,9027584.0,10694656.0,115052544.0,58970112.0,33525760.0,15814656.0,14016512.0,5234688.0,25870336.0,11456512.0,557080576.0,66260992.0,7364608.0,37744640.0,27844608.0,28135424.0,27856896.0,27844608.0
1716978556,14811136.0,184725504.0,378056704.0,382820352.0,387923968.0,366686208.0,386691072.0,33828864.0,67727360.0,57176064.0,57380864.0,56422400.0,55971840.0,23109632.0,12673024.0,8691712.0,10022912.0,9883648.0,10723328.0,115052544.0,58986496.0,33525760.0,15814656.0,13828096.0,5259264.0,25870336.0,11456512.0,616206336.0,66273280.0,7364608.0,35823616.0,27856896.0,28151808.0,27877376.0,28803072.0
1716978571,14811136.0,185147392.0,379039744.0,382992384.0,387936256.0,366862336.0,386732032.0,28532736.0,67805184.0,57274368.0,57532416.0,56913920.0,55992320.0,23453696.0,11956224.0,9228288.0,10395648.0,8740864.0,9347072.0,115478528.0,61501440.0,33525760.0,15347712.0,14057472.0,5136384.0,25870336.0,11456512.0,675278848.0,66248704.0,7421952.0,36868096.0,28139520.0,28155904.0,27877376.0,28815360.0
