timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978286,34.879539733908665,643.3501759451411,76403.0753550617,75171.44270900564,76809.60398706896,77020.48638646577,80638.36134262422,304.5977011494253,6211.175616835995,5642.766583654065,5706.553592043335,6043.380604245574,5857.692134730405,21080.75273405044,5584.9164962899995,6115.920143900867,6472.652885443584,5964.079200981252,6551.33147632312,16.758657526929582,0.0,6.280420788192809,0.0,22956.85884691849,26499.497923227897,6.249720994598456,0.0,53405.22230991845,34642.951570969024,6.285637318726709,2232.7824605650317,2219.2995971913447,2367.0185462092977,2032.1893225661734,2234.2742733933246
1716978301,34.03135621094179,603.8531395952258,65964.04338898312,66963.27476002762,64901.45311583657,65833.68246486863,67178.62059777057,348.27477192665526,5917.695097748478,4861.518097585467,5173.008829725248,5776.3517502241075,5602.046680222793,15909.531431578487,5799.147237594121,6541.728828433524,6509.713248960084,6129.179497259167,6470.316887284395,13.047775947281714,0.0,4.599916763410948,0.0,22994.50476985976,21665.544457326316,4.408800806180719,0.0,54455.76923076923,35539.15857605178,4.771859661879658,2599.164429820764,2366.714025662656,2389.0380700766596,2118.795986622074,2397.910565196486
1716978316,31.576357984659076,611.8038420867114,75161.7717206133,78412.96296296296,77240.11739072435,78824.9972299169,78474.89817502644,404.9018945281702,5898.988793556295,5528.399542918599,5844.322065257614,5905.197496032445,6154.399879307743,22771.293447816704,6690.668545138354,6599.47920174198,6631.506667257343,6271.402144114829,6041.705749124934,12.33409304196273,0.0,3.146279524462323,0.0,21897.08493470883,26030.89285714286,3.264164140825367,0.0,54966.772009029344,35067.374402572525,3.0783438510081576,2612.792957840881,2560.8040882778587,2674.7463608292896,2188.333071977419,2495.3001853133583
1716978331,61493.88806907034,643.8763778995062,76001.59346455103,78488.24336790945,75077.2963756394,76946.11888665296,75751.48587583199,64710.615575010306,7324.538138955004,5937.971626924238,5725.749680014628,5812.261047390416,6228.032298458482,22191.833318650337,5197.278161325187,5009.063902682308,5223.334305783083,5326.546933552691,4977.2326873560105,12.602422515140718,254.10017240617128,2.4744272363740802,0.0,24972.845231194544,28224.40825846579,2.5486403458869042,0.0,55772.91986349999,35072.545422781266,2.4132730015082955,3191.7851287924723,3110.804863411056,3282.827167310878,2826.066258412135,3095.0166112956813
1716978346,61677.093688559,660.0040289186829,79031.43060371655,82604.36483242955,80549.70334841218,79215.39431892417,83168.24721284174,61533.53340292275,8222.418280471127,5869.618962937259,5947.54851004851,5994.158775112842,6094.356517651274,19209.908915263597,7221.851392490698,6353.022839229736,6769.700108069164,6800.845361751877,6491.029334730225,10.292127853071003,248.55417041511373,2.5218409438890395,0.0,26029.61275626424,29313.79957966284,1.0009294344748696,0.0,54157.60688321216,32220.223126514564,0.9166502979113468,3105.016826762353,3151.002019574336,3197.4639717619552,2835.8090009518965,2909.2297138810823
1716978361,61795.861000442674,668.9308119330235,71098.771976323,72050.70563826634,69720.339746767,67741.03550230087,69888.08606660133,62423.1141624857,8136.057952699043,5350.594927913843,6257.737544303226,5231.271894368095,5320.637752257777,10918.836241994763,7204.39258750858,6280.834367795709,6553.587677830304,6552.824006769804,6609.462978212004,8.830118097392287,252.52065309308526,2.47508342357075,1.598867088463032,24291.93929173693,25216.34350859432,0.8604970394804237,1.5505593088935652,54448.32055780275,33557.2601024219,0.9424224745321547,3150.580875781948,3310.2337526661736,3170.578578400923,2969.912110001497,2969.555701466404
1716978376,28.972303206997083,644.6200476293569,80713.10316979609,82121.81565539603,73165.62285714285,79199.7774674928,79225.13193489733,1000.0000000000001,8876.528305200078,5595.410220030178,6619.496577610951,5677.166051007543,5734.152926214329,7345.901713459017,6684.922317912322,6104.063362426798,6773.803716351057,6228.974604279006,6432.328527741371,10.059604263145069,3.3314825097168237,1.5657503299259625,1.4081390436724268,23888.972608811273,26325.926260822383,0.0,1.6402277573400192,52423.24410397659,34995.37171604248,0.0,2718.208513595301,2908.7125848447754,3057.989805955468,2487.95728243581,2407.89170772135
1716978391,28.114225090619755,665.5041288841887,76971.48795806787,79621.4757734434,77938.98753722289,77974.14902587316,76621.07228941824,888.6983983758176,7999.600319744204,5279.878701391366,6872.431077694235,5454.405478696512,5334.607862526644,9429.314063848145,4900.80720273207,4914.7224456958975,5812.891519419363,6131.8592393325025,4929.309566787003,10.32404775440591,4.364826770937528,0.0,1.474864101807762,23136.56308363898,25592.003019404114,4.687268022651593,1.444043321299639,54776.90560266301,37020.51326625959,0.0,2393.9084491408785,2571.0260417813197,2910.7295572659696,2250.589505696719,2577.887077213313
1716978406,28.546421598330305,653.5196984060495,77523.42618995394,77708.26856649395,82744.0508505248,79547.54714448695,78518.53779107584,653.3039935510578,8484.508884770523,5162.663829594586,7095.171834967753,5032.289390628793,5292.139967545082,8339.99642649752,5446.65087883199,6221.051931349505,7090.01541589401,5707.154891609571,6215.32862814292,108.14913632495343,5.721508881644601,1.5186358311276957,6.65066849502914,23400.72298241334,26745.641443644432,6.269795100510634,1.54365228129755,52899.248218320885,35577.4490711363,0.0,2273.772754156535,2203.34585793523,2650.823550026284,2132.671151922902,2428.3215622024927
1716978421,27.553341275858333,662.156704361874,66990.02941770903,67391.57514063756,77967.76043044897,69183.63689976637,69799.15878023133,460.67467334144715,6248.574635241302,4248.192984790032,6848.736886463947,4481.87970259561,4178.848491546027,8789.275109950217,5608.994982788488,6337.821629817375,6697.793289799594,6058.321979519184,6270.289043244454,122.47916983923247,6.637755553588813,1.5798144846419462,6.663308298223118,20319.775500465814,22216.501460306223,5.850657445011863,1.4668594539091808,55100.50706265846,33324.00268937697,0.0,2402.7362406820516,2397.883690808105,2362.598770851624,2315.822606204007,2656.508376260768
