timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978286,161.96961524631428,53467.31480646034,68720.53707929896,68561.80887225163,72326.37392241378,69413.45052427526,72932.9598761215,131.5766644979397,15426.177595988918,14884.287978265793,15386.999378385577,15635.51484189201,13929.35198093268,8124.475084772406,879.396292297443,867.8465945681862,873.514211886305,865.2751007534608,873.2479108635098,11.4840202973382,0.0,0.0,0.0,452.88270377733596,25227.78310283445,0.0,0.0,683.5043409629046,887.3220816992024,0.0,5206.853830667464,5181.8582025489195,5495.793068047403,4976.244952893675,5286.19832346923
1716978301,156.4959982458064,51241.52395779277,59308.81171323989,60958.59780405781,60039.5751428137,58967.596229379415,60356.48621041879,152.98979315328336,14388.302119214362,13060.95668446757,13870.557124288467,15014.998797472506,14178.189373176556,6152.586225798672,873.310351084097,869.6138657305837,871.0284095937692,843.0409050208566,863.0164460489369,14.233937397034596,0.0,0.0,0.0,473.8646854530267,23562.33835726389,0.0,0.0,682.3792486583184,895.1672060409924,0.0,5645.467140012122,5257.248146339298,5306.054831304949,4948.182831661094,5829.457533767541
1716978316,159.60373012500838,52203.49400775467,70500.44293015332,71216.16557734205,72722.8867446307,70626.68144044321,70899.63770561894,170.9806041765223,14378.917877779724,14673.366046021822,16170.871334973119,15571.570269793685,16840.44914761094,8596.8823178291,881.6782970480111,874.0431454418929,866.9649581358259,863.9088862638465,846.6289949898195,11.976583098717432,0.0,0.0,0.0,537.9273144090081,23377.34375,0.0,0.0,682.8893905191874,900.6893817589147,0.0,5689.24685538104,5693.94446454414,5867.688575209528,5036.783978135711,5709.504565853223
1716978331,238.92694315353614,53421.586528707645,132016.49572457751,131659.47393290282,69259.97901455864,69733.73730978815,68077.24328295083,247.83425768895813,16741.856511390684,15210.922340563151,13322.705247760105,15239.397172579356,16741.763461289345,8432.20861598097,850.100359529744,853.7198863759569,849.4198963218957,885.5908966273649,845.3494150065501,12.869611685073032,47.897970911984444,0.0,0.0,583.6268783163151,25989.115411195577,0.0,0.0,709.4794219361931,889.2382948986722,0.0,6232.163309304049,6004.378848162884,6191.518498067367,5674.983229827105,6150.011074197121
1716978346,245.25592595047166,53058.3969380218,136674.4687472215,135148.41319228374,75005.29653792823,74485.90994075644,75922.53781745848,221.72929714683366,17434.624376902375,14215.827026089219,15669.048856548856,14422.75865120807,14797.900203711582,7101.52727941853,900.6426880144323,877.1383788625169,891.4130043227666,905.5937766985925,865.4618473895582,10.735754053634407,48.72981193505547,0.0,0.0,577.4819205166199,28196.19460716362,0.0,0.0,709.264323350897,850.5555301540853,0.0,6181.038133232299,6073.059766084467,6129.184559005374,5752.329931596308,5858.976344847425
1716978361,251.3501549358123,53503.723428261954,128608.90979768531,127246.57440550832,63682.71527058081,62405.575439610526,63782.759328060536,239.41554440630227,16295.67611482217,12320.501129060272,13544.867598257219,12241.399443097098,12314.104136470065,3816.105107946918,913.2463967055594,885.4406809718035,882.6597421044454,884.5878447284482,897.8256515256047,10.613540964353291,50.239597562826596,0.0,0.0,547.0489038785834,25435.834232013556,1.4341617324673728,0.0,717.366527364963,857.7945747702216,0.0,6121.760500446828,6055.15169982153,5945.8913834413,5956.397151594209,6081.440140074415
1716978376,179.91526967930028,51326.19614635202,76356.79834892433,74610.95304263438,68038.33142857143,72118.61855310237,73255.55457004745,161.98825358438418,15266.084246109269,11476.31916762381,14658.62221240892,11653.476077772126,11841.98665744439,2213.6172521361723,872.289782317047,861.0020417779174,864.7168388842077,855.714037223865,874.4866754041064,12.807161374664867,3.3314825097168237,0.0,0.0,509.9281978548001,23228.36087438117,1.6556682986825613,0.0,693.3207092442761,874.6115148127445,0.0,5892.335970948869,6113.608545677088,6364.41473665385,5536.605316973415,5015.723560016576
1716978391,174.58668552736276,53326.55311297617,70645.72319371018,71467.38161114033,72050.75548693062,68144.25509253095,67939.30642114177,167.74193548387095,14594.479971578292,11836.782019265074,14692.071086807928,12106.31061267638,11729.360318192805,2872.8645383951684,846.143611123431,858.6082059533387,854.7759968894458,865.6693567788641,848.6687725631768,13.14383172256964,4.364826770937528,0.0,0.0,508.8544362188069,24274.5215576573,1.4846550297991472,0.0,718.7422685049819,896.1298594058976,0.0,5409.226124406163,5653.664120456997,6174.725347016644,5373.184653018049,5437.384898710865
1716978406,177.27058506698984,52234.88172137834,70385.36959859618,71076.23056994818,77036.9163952226,70599.9373643827,70877.43376262955,127.91128347022811,15886.187724844654,12338.705661316975,17857.142857142855,11654.7264340418,10879.573972070486,2551.9944610711573,849.0885784430877,875.116413144707,878.1250698183607,870.8974502976525,860.7190119100133,38.84812659567128,11.57607610937396,0.0,0.0,478.7208090306269,25414.753430240453,0.0,0.0,694.333391274118,870.9656243845868,0.0,5230.838316794812,5211.464483807479,5785.548449272824,5216.701518319847,5600.216972568468
1716978421,171.10364995126176,53151.5437084904,59837.3941748445,60557.32654701313,70268.28085031314,61506.81606822873,61827.43808309282,165.79787356189863,14503.860830527496,11945.456964214447,17323.530064098297,11977.338497840703,11439.473975024863,2719.599044493559,867.527617162013,881.6221231528208,884.2152668317946,854.1511009537205,881.6491149451042,36.13461831313768,12.478980440746968,0.0,0.0,497.4437046967666,23829.25480130985,0.0,0.0,719.1687794277436,842.3576871358136,0.0,5286.167031201179,5337.577660205045,5235.579455662862,5386.502268435105,6205.0560581793
1716978436,179.339312067204,52236.322355949385,68281.93755598768,72480.45581025573,72500.9958836808,71229.86155863204,60311.87254968613,158.92080069625763,14511.213149663938,12250.672595886603,18861.347945205478,11910.098015881602,10416.227535264743,3105.593121669428,862.8619165915535,864.844490393728,875.1081818787032,843.6905587754827,880.783898772127,35.95958700757744,9.15362165030512,0.0,1.5296534242384512,481.7252424202536,23034.140654215884,0.0,0.0,693.590024064756,863.103027614506,0.0,5568.795419511121,5815.921956458506,5531.986606647892,5621.667962141649,6007.904535853494
1716978451,175.36965498867727,51674.499204394364,67531.22970461112,68922.84320248393,68118.5872873377,68404.17336180141,66224.13565293988,164.9573818314417,12950.149975377177,12575.502984744639,16249.403077467281,12004.293003079276,13039.165840837604,3225.361424541608,841.0689170182842,848.1313652474314,861.4985113384524,854.1201678421569,853.8554703270086,14.94902767069305,0.9309748636786807,0.0,1.3260589527923015,481.3274336283185,23860.82474226804,0.0,0.0,722.0350635957374,870.7356435199713,0.0,5569.791407152403,5952.923192804447,5745.892357821274,5702.0692659551305,5210.092991608075
1716978466,175.06260942798252,53204.4959953335,69487.03654543846,73909.550334666,72668.3331845371,67852.02471732842,68685.63252811607,129.12528730647472,12425.377537863058,12961.703444921064,17431.073359749556,11773.744639027878,12194.498221601909,3447.2989462007768,856.9885123365599,872.9376946352453,869.6779865919333,875.1745888713674,852.9269366197184,13.125695216907676,0.0,0.0,1.5584581849162973,426.833522281329,24924.39394615831,1.5584646896428886,0.0,721.9357943218533,867.934224049332,0.0,5245.778364116095,5672.089176881074,5310.580880896304,5353.784326858673,4763.438400658768
1716978481,174.1286951921169,52842.16389643955,60701.35240862859,60977.893396557774,60739.19454225353,59067.43936274949,67930.09750348226,158.96727013288148,12499.595341936063,12825.603550693775,15419.551296404103,12075.863610955841,13151.132413584644,3636.406460296097,865.8455096222381,894.2482666482391,849.7023477737398,874.4991804771446,865.4916928603503,14.556303964558566,0.0,0.0,0.0,471.4710089118715,23377.55056480779,1.447058337123248,0.0,708.3847517332674,848.3505550907817,0.0,5489.234503528565,5504.039748438934,5468.091368030245,5374.997305744154,4983.088938830911
1716978496,175.34629728289823,53386.57751362061,72343.57224118317,73301.45237935882,71971.6541720268,64423.38061791305,68968.1250973152,162.04719473424976,13894.322875472362,12883.432296084648,15152.665699519448,12650.059626341594,12805.798404315094,3842.0710523366574,885.5781222162836,886.0606322522094,885.6617484159689,848.6263320580161,840.5593801929344,14.522350805536647,169.16896698758953,1.539713613267932,0.0,480.4636052331198,23061.14247008354,1.3579576317218902,0.0,695.8254851285645,858.3055782252906,1.530355698388754,5835.054252712635,5819.695645352877,5386.94249805361,5607.930210540552,5659.941234084231
1716978511,176.86176167659306,51613.54234704986,67095.5600581421,67713.40544673578,68843.10199369479,67050.56039284334,64340.96099884715,164.63057296127664,14199.945850819005,12817.79139732033,15899.29658179203,13159.304363456613,12580.73807380738,3885.5408437073856,875.0110570544007,875.1084692814997,872.3943025096089,832.9906025428413,846.8039336201599,14.60748066323406,168.11632989874659,1.5910175693797302,0.0,487.46158300298424,23914.943280977313,0.0,0.0,672.5498515061519,861.2500553317693,1.614875308556532,5569.5979675521485,5486.117184083952,6034.245504300234,5419.127448543865,5263.3705313271175
1716978526,172.9089595692052,52471.07913669064,70520.40208980888,72155.75702629193,72449.71768994798,67999.06698201227,70089.02817091253,136.0192915804081,14171.592136530568,12926.083557717362,18426.944432300093,13636.581487536674,14206.475811735996,4160.79639203608,861.762926107712,867.7296254057372,893.2820308699305,852.9717103555671,830.5323342140599,15.910443156526147,166.1014724221673,1.5516247727978012,0.0,462.4575695858792,24603.383375404097,0.0,0.0,702.1460368081854,877.472251902571,1.5460046821856088,5213.986902336991,5201.39921294272,5504.60286400427,5249.272239668096,5300.135305991172
1716978541,175.19850951514883,53069.332199064236,58700.369558963466,59326.992773519014,60774.849745723535,63920.68248933611,60239.10033816753,161.35297326786687,13195.012546354896,12553.081888928193,18288.87967167307,13483.747232755411,13829.981759632492,4229.617925252925,863.6485640153886,869.7393444456874,864.7531120785842,866.8958633691916,859.7839027787137,12.789874314037883,1.2144383222759474,0.0,0.0,478.57062591302395,22979.602404484773,0.0,0.0,699.6150337123656,825.1381152144511,0.0,5244.633083882498,5162.503015813832,5692.190810452202,4899.429132102399,5269.581258890469
1716978556,176.5415819234294,52588.17919716123,72452.24556883302,69932.04353083434,69990.42017170165,68452.22626472627,70195.78009979193,160.25626960967153,13633.786243950091,12440.180036362022,17732.314670071995,12928.124445233445,12790.009291624265,4433.852183401251,869.1502945854522,848.1578888214534,858.5108247874484,900.6385123781786,845.1205146792316,12.746157408428342,3.3033099165363695,0.0,0.0,488.9769630914045,23361.692580377377,0.0,0.0,725.8906493268615,883.2502908316688,0.0,5897.747236862588,5779.046112115732,5746.780823473306,5210.73199053191,5955.349161706674
1716978571,178.68615120119438,52901.102088167056,69104.5031815957,65908.22374113169,67668.2898104319,67411.53508569316,67169.95281621117,154.50458239667995,13852.426011677067,12338.914484773572,16139.80809306799,13272.363717605005,12592.175694429148,4815.435866478861,857.9817647967858,850.4700089525516,830.6420563922545,881.3694443829306,830.2901785714286,9.547879809042403,2.15856455457121,0.0,0.0,484.32949358835043,24268.77567974135,0.0,0.0,701.9454569408459,856.2754402140913,0.0,5818.672544477183,5602.4236983842,5569.050212274112,5115.870400878637,5589.2900788801235
