timestamp,beacon-metrics-gazer--a28a530620b146399e8f62b86bc114b5,cadvisor,cl-1-prysm-geth--0858d8dd0cf54c66959de4090cc24b9f,cl-2-prysm-geth--14d43d53ec4c4d36b5430d1404825305,cl-3-prysm-geth--ee0e757c36bf47908b95c02b578c7582,cl-4-prysm-geth--c316bb32e5f94ec6b69e8da3f1ef3aa0,cl-5-prysm-geth--a93000737dcd494f99013d568a16596b,dora--fd18d40a9f0e4d1398fa10b2b21f40a3,el-1-geth-prysm--4e25496f12b0437593447e80ee8428f7,el-2-geth-prysm--6ef568984fa84c32a5745755562943f1,el-3-geth-prysm--87368289ffd545468313530845cabd45,el-4-geth-prysm--788e29b08e63441592206e45dbc5470e,el-5-geth-prysm--661e42d9870b4020b2335659a27c66ed,el-forkmon--2b1494325a4949f889e8b0ff5e460b6a,ethereum-metrics-exporter-1-prysm-geth--831e6752235c4e5a83fe1accbe1183b5,ethereum-metrics-exporter-2-prysm-geth--ace9e09e064349388c3634efb95807b3,ethereum-metrics-exporter-3-prysm-geth--c361637384a947e59abaf76cfe24ecab,ethereum-metrics-exporter-4-prysm-geth--5c498ece934348f390ae970c0ea06c4b,ethereum-metrics-exporter-5-prysm-geth--e613fa8bdf4c419f87d75e16346a3349,grafana--8b664464774b4feca1955390264aff00,helpers-grafana-1,kurtosis-api--713915c32aa84d12babe4a1570c3cf49,kurtosis-engine--a51e00debbb148c4b2306dbb3fcddbfd,kurtosis-logs-aggregator,kurtosis-logs-collector--713915c32aa84d12babe4a1570c3cf49,kurtosis-reverse-proxy--a51e00debbb148c4b2306dbb3fcddbfd,portainer,prometheus,prometheus--208b69fdd46b463c87d2f802a85c8e1a,validator-key-generation-cl-validator-keystore--135dbbd4e46743f3bfb298f411df1cff,vc-1-geth-prysm--98e4dc6f1ffb4bc696b3899e0496bbb9,vc-2-geth-prysm--18c3bcd69bfc4c1c96e6067817406d5a,vc-3-geth-prysm--dc4791e74cca4a1e972352ea01731eef,vc-4-geth-prysm--90ea2273bad14ac4a078c676a1e9d6e3,vc-5-geth-prysm--ac378738c6e440fb9c4114771a582b4f
1716978406,18649088.0,250884096.0,355942400.0,380182528.0,376287232.0,360542208.0,378138624.0,51109888.0,72257536.0,53194752.0,53899264.0,53039104.0,53706752.0,32882688.0,14274560.0,9400320.0,9682944.0,9547776.0,10289152.0,166162432.0,63963136.0,50798592.0,32116736.0,45502464.0,15577088.0,76509184.0,18477056.0,817725440.0,102326272.0,15642624.0,47329280.0,28819456.0,29253632.0,28147712.0,28073984.0
1716978421,18649088.0,250097664.0,357466112.0,383651840.0,376332288.0,360558592.0,380313600.0,51122176.0,72740864.0,54861824.0,54317056.0,53383168.0,53886976.0,32706560.0,14819328.0,9576448.0,9445376.0,9949184.0,9097216.0,166297600.0,63963136.0,50798592.0,32116736.0,46202880.0,15581184.0,76509184.0,18477056.0,548786176.0,102457344.0,15642624.0,47341568.0,28844032.0,29274112.0,28741632.0,28090368.0
1716978436,18649088.0,250109952.0,357486592.0,393879552.0,376340480.0,360861696.0,382468096.0,51130368.0,73678848.0,55304192.0,54349824.0,54812672.0,54083584.0,34086912.0,13799424.0,8675328.0,10268672.0,9601024.0,9072640.0,166535168.0,63959040.0,50798592.0,32116736.0,46800896.0,15761408.0,76509184.0,18477056.0,550666240.0,102580224.0,15642624.0,47448064.0,30846976.0,27934720.0,29016064.0,28094464.0
1716978451,18649088.0,250642432.0,357523456.0,393928704.0,376606720.0,360620032.0,382513152.0,36491264.0,73486336.0,55205888.0,54386688.0,55169024.0,55181312.0,34656256.0,14647296.0,9568256.0,9719808.0,9613312.0,9818112.0,166535168.0,63959040.0,50798592.0,32116736.0,47181824.0,15609856.0,76509184.0,18477056.0,551518208.0,102789120.0,15642624.0,47468544.0,28610560.0,27947008.0,29024256.0,28098560.0
1716978466,18649088.0,250105856.0,357548032.0,394199040.0,384143360.0,360910848.0,382525440.0,36491264.0,73744384.0,55291904.0,55463936.0,54849536.0,55353344.0,34852864.0,15179776.0,9043968.0,9248768.0,9052160.0,9838592.0,166543360.0,63959040.0,50798592.0,32116736.0,47779840.0,15568896.0,76619776.0,18477056.0,610983936.0,102891520.0,15642624.0,46968832.0,28622848.0,27963392.0,29028352.0,28114944.0
1716978481,18649088.0,250376192.0,375631872.0,393969664.0,384397312.0,364773376.0,384700416.0,36491264.0,73986048.0,55795712.0,55705600.0,55242752.0,55586816.0,33054720.0,13762560.0,9408512.0,9228288.0,9277440.0,10133504.0,166625280.0,63959040.0,50798592.0,32346112.0,48009216.0,15568896.0,76619776.0,18477056.0,611864576.0,103006208.0,15642624.0,47001600.0,28139520.0,27987968.0,29057024.0,28123136.0
1716978496,18649088.0,250368000.0,376193024.0,381927424.0,384147456.0,367222784.0,386850816.0,36495360.0,74625024.0,56737792.0,55967744.0,55369728.0,55721984.0,33443840.0,13770752.0,9023488.0,9244672.0,10207232.0,9220096.0,166682624.0,78610432.0,50798592.0,32346112.0,48320512.0,15769600.0,76619776.0,18477056.0,612179968.0,103129088.0,15642624.0,47190016.0,28160000.0,28508160.0,29061120.0,27607040.0
1716978511,18649088.0,250097664.0,376233984.0,381972480.0,386293760.0,366964736.0,387215360.0,36495360.0,74657792.0,57131008.0,56815616.0,56594432.0,55963648.0,33103872.0,14114816.0,9142272.0,9031680.0,9789440.0,9408512.0,166686720.0,78610432.0,50798592.0,32346112.0,48959488.0,15732736.0,76619776.0,18477056.0,612425728.0,103227392.0,15642624.0,47206400.0,28172288.0,28934144.0,29069312.0,27611136.0
1716978526,18649088.0,250363904.0,376246272.0,381976576.0,388464640.0,367267840.0,386961408.0,36499456.0,74788864.0,57294848.0,56832000.0,56487936.0,56410112.0,32944128.0,15093760.0,9076736.0,9740288.0,10182656.0,9379840.0,166682624.0,78614528.0,50798592.0,31592448.0,49483776.0,15568896.0,76619776.0,18509824.0,613445632.0,103354368.0,15642624.0,49070080.0,28184576.0,28504064.0,28221440.0,28188672.0
1716978541,18649088.0,250626048.0,376487936.0,383217664.0,388505600.0,367054848.0,387002368.0,36544512.0,75608064.0,57516032.0,57102336.0,56758272.0,56160256.0,33099776.0,14815232.0,9003008.0,9609216.0,9031680.0,10698752.0,166682624.0,78614528.0,50798592.0,31592448.0,49627136.0,15671296.0,76619776.0,16031744.0,562536448.0,103440384.0,15642624.0,49127424.0,28659712.0,28536832.0,28225536.0,28213248.0
1716978556,18649088.0,250109952.0,388648960.0,383238144.0,388513792.0,367071232.0,387026944.0,36552704.0,75956224.0,57651200.0,57851904.0,56819712.0,56406016.0,33124352.0,15130624.0,8695808.0,10027008.0,9887744.0,10727424.0,166682624.0,78630912.0,50798592.0,31592448.0,49897472.0,15695872.0,76619776.0,16031744.0,621715456.0,103591936.0,15642624.0,47222784.0,28688384.0,28565504.0,28250112.0,29171712.0
1716978571,18649088.0,250105856.0,388485120.0,383414272.0,388530176.0,367251456.0,387072000.0,31256576.0,76058624.0,57753600.0,58007552.0,57335808.0,56426496.0,32686080.0,14413824.0,9232384.0,10399744.0,8744960.0,9351168.0,162082816.0,75558912.0,47915008.0,31125504.0,47665152.0,14524416.0,72163328.0,16031744.0,680837120.0,101044224.0,15118336.0,47230976.0,28979200.0,28577792.0,28258304.0,29184000.0
1716978586,18649088.0,249958400.0,388501504.0,383426560.0,391614464.0,367292416.0,387080192.0,31260672.0,76070912.0,57937920.0,57790464.0,57622528.0,57798656.0,32743424.0,15249408.0,8937472.0,9330688.0,9318400.0,10375168.0,162197504.0,75554816.0,47915008.0,32153600.0,47714304.0,14520320.0,72425472.0,16031744.0,681951232.0,101179392.0,15118336.0,47968256.0,28737536.0,28585984.0,29155328.0,28327936.0
1716978601,18649088.0,250220544.0,390688768.0,368623616.0,391622656.0,367742976.0,387125248.0,31268864.0,76791808.0,57831424.0,59019264.0,57532416.0,57765888.0,33140736.0,14786560.0,9117696.0,10227712.0,9256960.0,9977856.0,162197504.0,75554816.0,47915008.0,32153600.0,48033792.0,14557184.0,72425472.0,16031744.0,682053632.0,101294080.0,15118336.0,47972352.0,29241344.0,28602368.0,29220864.0,28340224.0
1716978616,18649088.0,249970688.0,390889472.0,368635904.0,391626752.0,367788032.0,387145728.0,31268864.0,76808192.0,59633664.0,59080704.0,57688064.0,57810944.0,32448512.0,14913536.0,9003008.0,9732096.0,9195520.0,9678848.0,162205696.0,75776000.0,47915008.0,32153600.0,49205248.0,14569472.0,72425472.0,16031744.0,682799104.0,101396480.0,15118336.0,46641152.0,29274112.0,28659712.0,27590656.0,28348416.0
1716978631,18649088.0,251002880.0,390930432.0,369729536.0,391655424.0,370008064.0,387190784.0,31268864.0,77885440.0,59355136.0,59801600.0,58609664.0,57913344.0,32952320.0,13811712.0,8486912.0,9805824.0,10006528.0,10670080.0,162201600.0,75776000.0,47915008.0,32153600.0,49315840.0,14524416.0,72425472.0,16031744.0,683741184.0,101531648.0,15118336.0,46735360.0,29286400.0,28725248.0,27607040.0,28352512.0
1716978646,18649088.0,251006976.0,390938624.0,370851840.0,391933952.0,370053120.0,387203072.0,31268864.0,77250560.0,59240448.0,60964864.0,58847232.0,59396096.0,34689024.0,15101952.0,8495104.0,9900032.0,8880128.0,9269248.0,160518144.0,75776000.0,47915008.0,31715328.0,49922048.0,14520320.0,72425472.0,16064512.0,684072960.0,101642240.0,15118336.0,47292416.0,29368320.0,28749824.0,28004352.0,28360704.0
1716978661,18649088.0,251785216.0,395268096.0,370900992.0,391688192.0,370069504.0,387518464.0,31277056.0,77348864.0,59506688.0,61030400.0,59199488.0,59494400.0,32735232.0,14565376.0,9424896.0,10260480.0,9637888.0,10317824.0,160518144.0,75776000.0,47915008.0,31715328.0,50126848.0,14528512.0,72425472.0,15802368.0,721281024.0,101888000.0,15118336.0,47341568.0,29405184.0,28872704.0,28299264.0,28372992.0
