timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716904109,10301440.0,226947072.0,377008128.0,349052928.0,364277760.0,388325376.0,354623488.0,27144192.0,59129856.0,50630656.0,50503680.0,50229248.0,52006912.0,26685440.0,12185600.0,9232384.0,8671232.0,9527296.0,9629696.0,118640640.0,52609024.0,28225536.0,23748608.0,15712256.0,5394432.0,55414784.0,15048704.0,729673728.0,107872256.0,7168000.0,37646336.0,27086848.0,27893760.0,26275840.0,26185728.0
1716904124,10301440.0,226406400.0,377012224.0,349085696.0,364318720.0,388341760.0,354680832.0,27144192.0,59957248.0,51499008.0,51933184.0,50802688.0,52248576.0,26161152.0,11780096.0,9043968.0,8679424.0,9392128.0,9646080.0,119279616.0,49651712.0,26873856.0,23748608.0,15847424.0,5427200.0,43765760.0,15048704.0,729726976.0,108007424.0,7168000.0,37662720.0,27922432.0,27901952.0,26382336.0,26238976.0
1716904139,10301440.0,226299904.0,377073664.0,349102080.0,370896896.0,388382720.0,355127296.0,27144192.0,61538304.0,51671040.0,51695616.0,50950144.0,53235712.0,25890816.0,12017664.0,9957376.0,8667136.0,9580544.0,9519104.0,120811520.0,49119232.0,27643904.0,22028288.0,15400960.0,5226496.0,43765760.0,12697600.0,729735168.0,97775616.0,7168000.0,36560896.0,28241920.0,27914240.0,26406912.0,26275840.0
1716904154,10301440.0,225927168.0,384405504.0,349130752.0,370946048.0,392691712.0,359403520.0,27176960.0,62693376.0,51941376.0,52191232.0,51863552.0,54210560.0,27541504.0,11292672.0,9584640.0,8830976.0,10039296.0,9576448.0,120819712.0,49131520.0,27455488.0,22028288.0,15638528.0,5226496.0,43765760.0,12697600.0,729743360.0,97783808.0,7168000.0,36569088.0,28434432.0,27914240.0,26443776.0,26279936.0
1716904169,10301440.0,226164736.0,384409600.0,349294592.0,370958336.0,399454208.0,359444480.0,27176960.0,62943232.0,51970048.0,52506624.0,51609600.0,54222848.0,25464832.0,11476992.0,9306112.0,8962048.0,9654272.0,9478144.0,120832000.0,49258496.0,27455488.0,22028288.0,16207872.0,5230592.0,43765760.0,12697600.0,730009600.0,97783808.0,7168000.0,36585472.0,28446720.0,27684864.0,26460160.0,27705344.0
1716904184,10301440.0,225898496.0,384413696.0,349331456.0,371253248.0,399212544.0,359460864.0,27353088.0,63987712.0,54095872.0,52715520.0,53059584.0,54345728.0,25337856.0,12464128.0,9408512.0,9793536.0,9637888.0,9039872.0,120827904.0,49258496.0,27455488.0,22310912.0,15663104.0,5345280.0,43765760.0,12697600.0,730025984.0,97787904.0,7168000.0,37994496.0,28454912.0,27705344.0,26468352.0,27725824.0
1716904199,10301440.0,225890304.0,384430080.0,349351936.0,373772288.0,399249408.0,359489536.0,27418624.0,64700416.0,54210560.0,53551104.0,53096448.0,55021568.0,25608192.0,11759616.0,9175040.0,8916992.0,10002432.0,9105408.0,120954880.0,49287168.0,27455488.0,22310912.0,15802368.0,5246976.0,43765760.0,12697600.0,730275840.0,97812480.0,7168000.0,38154240.0,28479488.0,27721728.0,26492928.0,27734016.0
1716904214,14315520.0,225337344.0,393854976.0,355786752.0,374325248.0,399261696.0,370192384.0,43180032.0,64888832.0,54329344.0,54157312.0,53825536.0,55009280.0,23638016.0,12038144.0,9166848.0,8613888.0,9965568.0,9826304.0,120958976.0,49303552.0,27455488.0,22310912.0,15917056.0,5226496.0,43810816.0,12697600.0,678260736.0,97816576.0,7168000.0,39858176.0,28483584.0,28807168.0,26607616.0,27742208.0
1716904229,14315520.0,225521664.0,393871360.0,355799040.0,374439936.0,399290368.0,370225152.0,43278336.0,65671168.0,54489088.0,54255616.0,53866496.0,55812096.0,26771456.0,11673600.0,9314304.0,8642560.0,9613312.0,9187328.0,120963072.0,49336320.0,27455488.0,22310912.0,15937536.0,5230592.0,43810816.0,12697600.0,678969344.0,97828864.0,7168000.0,40239104.0,28487680.0,28811264.0,27619328.0,27758592.0
1716904244,14315520.0,225017856.0,393875456.0,355831808.0,374530048.0,376201216.0,370233344.0,43286528.0,66179072.0,54931456.0,55078912.0,54530048.0,55996416.0,25731072.0,11702272.0,9838592.0,8589312.0,9379840.0,9228288.0,120963072.0,49336320.0,27455488.0,22597632.0,15478784.0,5427200.0,43810816.0,12697600.0,678981632.0,97841152.0,7168000.0,40247296.0,28684288.0,28831744.0,28090368.0,27766784.0
