timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716904259,19492864.0,265756672.0,363614208.0,356073472.0,376999936.0,376434688.0,370798592.0,50921472.0,74858496.0,55672832.0,56000512.0,55205888.0,56971264.0,30646272.0,13991936.0,9244672.0,8839168.0,10342400.0,9973760.0,141438976.0,71458816.0,41357312.0,31797248.0,28475392.0,7794688.0,84594688.0,15036416.0,689299456.0,115519488.0,11280384.0,51118080.0,27103232.0,29351936.0,28475392.0,26980352.0
1716904274,19492864.0,265781248.0,363622400.0,360386560.0,377032704.0,377389056.0,373161984.0,50933760.0,75390976.0,55771136.0,57155584.0,56123392.0,57356288.0,29671424.0,14876672.0,9224192.0,9175040.0,9396224.0,9887744.0,143269888.0,71487488.0,41357312.0,31797248.0,29048832.0,7782400.0,84594688.0,15036416.0,689389568.0,115638272.0,11280384.0,48160768.0,27115520.0,29442048.0,28487680.0,26992640.0
1716904289,19492864.0,265760768.0,363683840.0,360464384.0,377049088.0,379523072.0,372940800.0,50933760.0,75857920.0,56655872.0,57208832.0,56180736.0,57987072.0,29732864.0,15863808.0,9162752.0,8851456.0,9408512.0,9330688.0,143269888.0,71487488.0,41357312.0,31789056.0,30007296.0,7782400.0,84594688.0,15036416.0,689434624.0,115752960.0,11280384.0,48553984.0,27553792.0,28545024.0,28495872.0,26992640.0
1716904304,19492864.0,266285056.0,363704320.0,360521728.0,377106432.0,376852480.0,373215232.0,50933760.0,76349440.0,56696832.0,57323520.0,56782848.0,58396672.0,30433280.0,16138240.0,9248768.0,8839168.0,9576448.0,10346496.0,143269888.0,71487488.0,41357312.0,31789056.0,30113792.0,8105984.0,84594688.0,15036416.0,689487872.0,115859456.0,11280384.0,48611328.0,27639808.0,28553216.0,29450240.0,27312128.0
1716904319,19492864.0,266022912.0,363712512.0,360546304.0,377106432.0,376893440.0,372989952.0,51036160.0,76304384.0,57180160.0,57589760.0,56819712.0,58691584.0,29650944.0,13385728.0,9207808.0,9084928.0,9674752.0,9940992.0,143466496.0,71487488.0,41357312.0,31789056.0,30085120.0,7782400.0,84594688.0,17940480.0,692453376.0,123510784.0,11280384.0,48619520.0,27004928.0,28635136.0,29667328.0,27324416.0
1716904334,19492864.0,265764864.0,363737088.0,364863488.0,379293696.0,385466368.0,373440512.0,36827136.0,76275712.0,57171968.0,57569280.0,57835520.0,58810368.0,29032448.0,13811712.0,8962048.0,9142272.0,9641984.0,10137600.0,143499264.0,71499776.0,41357312.0,31789056.0,30224384.0,7786496.0,84598784.0,17940480.0,631259136.0,123621376.0,11280384.0,48840704.0,27009024.0,28643328.0,29675520.0,27348992.0
1716904349,19492864.0,266027008.0,363741184.0,365064192.0,379318272.0,393478144.0,373211136.0,36851712.0,76582912.0,57462784.0,57749504.0,58052608.0,58986496.0,29384704.0,14909440.0,9043968.0,9867264.0,9461760.0,9351168.0,143478784.0,71507968.0,41357312.0,31744000.0,31293440.0,7782400.0,84598784.0,17940480.0,634699776.0,123740160.0,11280384.0,48861184.0,27832320.0,29810688.0,30199808.0,27353088.0
1716904364,19492864.0,265760768.0,363749376.0,365096960.0,379617280.0,393494528.0,373493760.0,36859904.0,76726272.0,58241024.0,58720256.0,57954304.0,59736064.0,30953472.0,14196736.0,9842688.0,9355264.0,9146368.0,9719808.0,143474688.0,71507968.0,41357312.0,31744000.0,31842304.0,7786496.0,84598784.0,17940480.0,638951424.0,123858944.0,11280384.0,48406528.0,27934720.0,30318592.0,30216192.0,27787264.0
1716904379,19492864.0,265764864.0,363761664.0,365113344.0,379379712.0,393535488.0,375656448.0,36859904.0,77434880.0,58675200.0,58716160.0,58499072.0,60469248.0,31506432.0,14147584.0,9662464.0,8990720.0,10035200.0,10653696.0,139755520.0,68657152.0,39006208.0,31744000.0,30175232.0,7258112.0,84598784.0,17940480.0,640663552.0,116830208.0,11280384.0,48427008.0,27107328.0,30359552.0,30289920.0,27791360.0
1716904394,19492864.0,266293248.0,347095040.0,367575040.0,386891776.0,370171904.0,377548800.0,36859904.0,78045184.0,58888192.0,58925056.0,58626048.0,60391424.0,30490624.0,14548992.0,9105408.0,9175040.0,10821632.0,10018816.0,139759616.0,68710400.0,39006208.0,31744000.0,30101504.0,7262208.0,84598784.0,17940480.0,700534784.0,116957184.0,11280384.0,49299456.0,27111424.0,29519872.0,30289920.0,27795456.0
1716904409,19492864.0,266313728.0,347107328.0,369803264.0,387178496.0,370216960.0,377606144.0,36921344.0,78344192.0,58867712.0,59281408.0,58744832.0,60432384.0,31567872.0,14127104.0,9023488.0,8998912.0,8925184.0,9412608.0,139755520.0,68710400.0,39006208.0,31539200.0,30748672.0,7262208.0,84598784.0,17940480.0,760557568.0,117067776.0,11280384.0,49315840.0,27119616.0,29532160.0,27508736.0,28827648.0
1716904424,19492864.0,266027008.0,349470720.0,369856512.0,386973696.0,370507776.0,377671680.0,36937728.0,78172160.0,59928576.0,59752448.0,59342848.0,61509632.0,31895552.0,14131200.0,9535488.0,9056256.0,9965568.0,9383936.0,139755520.0,68710400.0,39006208.0,31539200.0,31117312.0,7258112.0,84598784.0,17940480.0,761802752.0,117170176.0,11280384.0,50978816.0,27283456.0,29540352.0,27529216.0,28831744.0
1716904439,19492864.0,265768960.0,347598848.0,369868800.0,387244032.0,324882432.0,386248704.0,36950016.0,79060992.0,59973632.0,60997632.0,59899904.0,61468672.0,31158272.0,14888960.0,9457664.0,9478144.0,9924608.0,9449472.0,140103680.0,68710400.0,39006208.0,31539200.0,31666176.0,7258112.0,84598784.0,15585280.0,762146816.0,117293056.0,11280384.0,50835456.0,27312128.0,29544448.0,27541504.0,27611136.0
1716904454,19492864.0,265764864.0,348692480.0,369909760.0,387010560.0,324890624.0,386260992.0,36958208.0,79572992.0,60768256.0,60977152.0,59867136.0,61652992.0,30339072.0,14540800.0,9232384.0,8998912.0,9560064.0,9883648.0,140107776.0,68710400.0,39006208.0,31539200.0,32280576.0,7258112.0,84471808.0,15585280.0,762499072.0,117411840.0,11280384.0,49397760.0,27312128.0,28250112.0,27549696.0,27615232.0
