timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716904124,175.9436695039886,52367.43385484476,68352.14061003967,66975.56310614072,72379.83147717261,69345.74433053061,67800.22629554197,160.05164392404782,21856.879144921262,19743.74736468343,18883.991693177803,21369.437008987836,17450.587008144877,7689.144592097156,872.6371175540785,883.8602179591103,862.1985735310766,874.7001865505907,873.4421003696899,69.4924584388418,13.665576727928741,0.0,0.0,462.8868923401357,24443.545661431694,0.0,0.0,719.6817327881535,907.3580877335858,0.0,5786.770990860674,5002.622038806175,5362.860239311703,5338.962108731466,5571.940592728658
1716904139,176.70754632530662,52497.55536381939,67228.7275230147,67874.82520538366,72085.10781671159,67126.60109289618,70930.1552601053,134.43817906752855,20668.251099060497,17204.010876954453,19922.332670642805,21593.393258426964,19295.052487243465,6739.61162869009,865.3134062012045,859.24688057041,866.5230465418966,841.8667673648904,878.6478873239437,1740.692802141149,9.287925696594428,0.0,0.0,450.5418078208781,25322.366923182002,0.0,0.0,740.3106009453073,1228.7596444524659,0.0,5779.219339099578,5544.078715142959,5480.504845616407,5372.850619414888,5639.914695449699
1716904154,173.03267372296364,51353.93671817512,61598.16149297856,59493.23518155827,61651.61076054467,58557.41324921135,62163.316184302974,158.9175118930078,23694.434051543896,19769.06067574739,18666.19215473608,22039.46737567014,20247.740715495063,8049.514301133298,869.8447060902604,849.6677190735876,892.5461153397792,863.4602387925208,801.2107367218732,1696.160697040582,9.014305310601607,0.0,0.0,453.63537044881946,22665.434740322897,0.0,0.0,747.6567806203306,1231.7955030001979,0.0,5332.957551055803,5245.091022945834,5363.932898415656,5185.560495610373,5473.043909252709
1716904169,174.31617987946225,54246.45698089055,71112.66434774999,71362.14823534638,68381.49077812943,69118.68347275091,73598.54451864836,160.45167481198814,23022.760837459824,21780.60845906505,16205.049094676153,21857.9230080573,19656.559086729314,7892.921841237968,857.7337763612937,822.2599792581477,876.3784975997924,824.7806201720025,872.2082991416976,1763.4977438929516,0.0,0.0,0.0,506.88900192405515,25227.291809363884,0.0,0.0,745.6981568387404,1234.6149534805515,0.0,5959.180887372015,5632.865907099036,5505.696076036508,5619.224513122609,5747.390628469909
1716904184,177.0403587443946,53817.60464378032,70858.64855105172,73515.2032721307,73527.80202513968,73581.89344852412,71935.95916365743,157.77342900630572,26551.861762438206,23220.220460090623,14515.877336236617,21289.044085552163,19955.45627164079,8289.169438222585,873.7549635085073,868.6415119630051,904.3442120920464,848.3418803418804,789.2017390116769,71.36914926222691,0.0,0.0,0.0,495.3460673165997,24190.496196709715,0.0,0.0,708.1466660867296,886.1471570407226,0.0,5613.667192955147,5276.609233137863,5559.621368158113,5422.396286626052,5672.000353614604
1716904199,177.29875378915463,52877.63149101117,66837.38562091504,72020.77494550469,76269.88148014114,71108.00345186201,71736.78682369766,130.2736916392828,24359.35922460793,21838.908044714823,19758.307959982598,18547.68288868034,19432.18818380744,7715.71973054423,849.9944524575614,866.6712055192447,882.2398041701273,825.5859122102809,948.90734936326,1906.5676756139349,0.0,0.0,0.0,451.44507396221417,24970.672278214643,0.0,0.0,724.0961693729255,1255.6955179484867,0.0,5953.284346470719,5686.557362695095,5666.899520021632,5222.508420844066,5539.399665992792
1716904214,232.0659890469,51958.84143004138,182568.1015278684,57816.25549319061,63718.26476708821,58527.29728552133,60032.91414376649,248.4562455892731,25567.790901333814,20762.617982009127,20571.651741512465,18403.78021787249,21187.615674625842,8622.56387567747,844.3444331131112,860.4656389051194,884.3798882681563,878.5278541261649,958.4247501274294,1873.269555430501,0.0,0.0,0.0,506.019252674603,23331.541059367224,0.0,0.0,703.5762054070648,1234.6629446273962,0.0,5960.196680460998,5643.656675389791,6126.4689297394825,5409.835000649604,5724.055319612327
1716904229,227.09600896171503,53048.123561098815,195036.3369467028,64728.95222427248,70156.34017222184,66359.9060822898,68708.97424432123,244.54187148487665,26401.970270032543,20125.404368293068,20202.051828658983,19564.289675058222,20805.403645833336,8756.286603818773,859.1150283298858,827.8431550729248,882.8319798696101,892.9086696104578,885.1898623933113,1926.7351888208802,0.0,0.0,0.0,553.1089560752996,27827.84978398139,0.0,0.0,745.7300275482095,1253.02535016128,0.0,6400.070520307645,5997.779857649696,6556.546339255403,6035.9875062242545,6138.874042401568
1716904244,230.12375356125355,53202.74390243902,193195.72088499874,62753.71322956333,67149.63463118851,66055.22935367034,68024.54159574238,241.18093997612073,28350.27334353816,19911.45017369389,18939.870881567233,20118.296459184134,21791.1686662282,7533.514830834082,882.3347267378851,840.8525134297071,862.470446536111,898.2305871745746,805.8178221382968,69.81189452191667,0.0,0.0,0.0,558.2543707460296,26989.881006039846,0.0,0.0,710.965931512255,897.409281605467,0.0,6254.834677877514,5817.447058292319,6216.897344574185,5979.894528675017,6135.556847140877
1716904259,174.9922842908161,52614.09886943028,69890.21607837874,67835.10565780505,71963.0318276277,65427.62011863025,68656.99295326324,126.10695407427747,28994.695898161248,20026.622554788286,17575.76168213745,21401.068792174272,21816.781919006695,8934.846592936141,879.9571035992763,825.9109311740891,901.4406893765988,830.761791727109,881.6481069042317,1908.7796580600138,0.0,0.0,0.0,456.0570071258907,24754.93424687811,0.0,0.0,726.807249208381,1264.9928686242104,0.0,5674.92363603933,5329.251360025493,5890.833717181023,5702.2490693890295,5927.184358285804
