timestamp,beacon-metrics-gazer--d098b9a5a3df49e597061a8423a5afe4,cadvisor,cl-1-prysm-geth--d86346f0db5a4a9d92deda81ef69f018,cl-2-prysm-geth--e83556b380d54a31a3f1e14d29181eee,cl-3-prysm-geth--39a9c3e15a054bf5ab3e15d3ff7b522c,cl-4-prysm-geth--4ddda96eb8894391a3aeba43cc247c66,cl-5-prysm-geth--a75415a252294946a995b39ff491349a,dora--14f727919f1f480297705c17aa5368ac,el-1-geth-prysm--ebf4e3fdc2d3454aaa67d14875baa1d6,el-2-geth-prysm--a784861abd5b4a7da48ec4f09197c102,el-3-geth-prysm--ccac2e137e514fe3bf32ae48eb4a9c08,el-4-geth-prysm--da4e9b625eb54bedbf6a086f9995bce7,el-5-geth-prysm--b60d5b9e27464f47b56b2d488a8790d6,el-forkmon--f1d0fb82e28d4572b526a5db8243ee44,ethereum-metrics-exporter-1-prysm-geth--3eadc116bd5d44f797ad443dffe008ff,ethereum-metrics-exporter-2-prysm-geth--780db6ad5bd74eec9106fe26278e7c57,ethereum-metrics-exporter-3-prysm-geth--be8e0c7171474487a57db092fc2661cc,ethereum-metrics-exporter-4-prysm-geth--c9fe452ab41a4111a59e3a66a0110e5d,ethereum-metrics-exporter-5-prysm-geth--bfc6794ad1da4980a249d41163e2914d,grafana--4a7fb116f8d042eaba5b9cd119b844fc,helpers-grafana-1,kurtosis-api--7706dcf246e945399c9e32bc40606696,kurtosis-engine--2c9bfaa44e304f48a474e5c502558513,kurtosis-logs-aggregator,kurtosis-logs-collector--7706dcf246e945399c9e32bc40606696,kurtosis-reverse-proxy--2c9bfaa44e304f48a474e5c502558513,portainer,prometheus,prometheus--f0f8aa0f3ec3483cbe302398c3397fc4,validator-key-generation-cl-validator-keystore--eff29244b0454b30b0f8ec469fbdf592,vc-1-geth-prysm--f7fd9a0b38d74a9ea44345e6b831795c,vc-2-geth-prysm--2196dc99b7c9448aa1d0aa721cb9e4cd,vc-3-geth-prysm--0071e4888be848879cc2ee6e07013b55,vc-4-geth-prysm--1ad382aeb0d4476b93e19c95f62fee35,vc-5-geth-prysm--720b6bab17a349d8981f7621e39d1d81
1717047696,35.887337655154106,660.1272179444259,64384.92726503152,64741.6418771922,72907.61675110059,66141.35776389229,64625.967117988395,484.38505759882804,9803.922459832283,7817.9525520565985,9203.932074302034,8140.571403279705,8605.898882523361,14468.982849080727,4980.886010711005,5634.457611668186,5216.384903796503,6246.470562524586,5790.417812232389,99.06694758567313,0.0,7.529310530278584,0.0,21484.411835988278,21928.971713218285,8.683016728097533,0.0,54801.043808318835,34339.645187976836,7.730706365684498,2257.0923967718136,2418.5937079860178,2373.4575289995432,2210.4664898477727,2502.6453874458402
1717047711,33.10770055626299,674.9758764876165,76624.55351236936,77470.52521199963,74289.68957871397,71340.46603366818,75607.20290842991,474.9296669389236,10115.737891737892,8014.594989053759,9406.128480323534,8797.676893886806,9617.291294864168,18617.280371122066,5330.7193017434265,6240.519028827503,5973.030177398591,6125.084092030318,5871.785510553336,720.5212158754038,0.0,4.752313924279798,0.0,20078.12106360076,27062.419837537404,4.718676972856372,0.0,53770.39040503691,33909.259538856415,4.597399185603574,2257.3195412637733,2482.1408526592286,2529.9060800790908,2381.2661323189786,2588.6779812416257
1717047726,40.35383503755118,487.60312250510066,74040.02097168822,75045.13264513265,73936.01086194815,76650.60429722472,73990.69465483661,451.9825708061002,10346.427024686012,8901.712566535523,8989.490667084949,9870.80793552953,9987.884187082405,19138.87264384363,4683.9986581684,4884.888741281966,5268.112146127041,4523.000176584849,5143.385428131191,725.6798398524483,0.0,9.670957194501371,0.0,22243.290727807795,25965.08109829614,9.875614286722001,0.0,53316.92761665675,33964.67089787404,9.388202159286495,2406.6008234155997,2478.62664847658,2445.135465195169,2303.5994778876575,2589.018718094158
1717047741,43.50878732694122,485.8068328554857,78093.37849356243,77867.84620619258,75818.90354165746,77428.59066125158,77465.04113481677,390.85935719170277,11330.375737591115,9147.22859880987,9535.326086956524,10477.189676173839,9747.61872440553,19578.994870891762,6092.44675138715,6098.401508688429,6118.873711852065,5577.776782314601,6052.811492611583,743.2541049489034,0.0,10.96736648909978,0.0,22974.924062700928,25762.712238634605,10.82753286929621,0.0,52298.86248354163,33814.5997511406,11.024366098949308,2300.111259457054,2148.2256047604674,2176.870596130187,2211.297071129707,2210.9526752604625
1717047756,41.73575355615673,464.7767818292577,68131.4606741573,65745.16968994115,66747.43271360494,73113.91387476643,67383.1648479168,718.2307258449391,12935.11307225593,11126.955264426237,10011.102317196503,10938.62242901248,10143.038002798568,19944.898962804007,5914.750681772831,5540.143353018077,5597.725896521563,5542.525467898603,6081.913021079295,95.6202604408481,0.0,9.270090714459133,0.0,22770.28243260618,21791.762621789192,4.421285330806884,0.0,54363.79333542629,34039.547640008124,9.304592481003123,2737.1940503236315,2291.0342703796573,2282.791442423164,2140.611088188669,2330.949142129975
1717047771,37.45019920318725,620.8220366554604,78478.77059569076,65183.46270671617,76107.12063294515,66186.06229218973,77109.57961557242,767.3249222892667,13577.511284780703,11434.390593879167,9766.688054516893,10656.272385386821,10435.235709813041,20286.425541415494,5913.58024691358,5663.697699792914,5470.947880562312,5560.0280093063175,6549.179783489407,732.2425193320631,0.0,7.604232298433528,0.0,23503.548274049415,26230.844558570716,7.2618627715417965,0.0,54070.062559832586,35271.7535628928,7.822452674161321,2708.4634061741244,2604.49338227116,2466.8980304604434,2207.2487570024073,2554.6345635155585
1717047786,35.349854227405245,635.0954478707782,75298.09038970277,75748.80848492985,74604.404603807,75799.15995953733,75558.5547806127,1054.3779606627518,14285.965232467946,12116.04156051308,10247.429958085155,11612.868724464695,10705.275026529891,20288.675338704597,4207.887759611135,4644.394034677926,4309.021282214934,4209.817616534933,5438.945379285523,716.6588935527573,0.0,6.198118428334255,0.0,23505.49324525792,26151.035875558784,6.130268199233718,0.0,54767.529507345804,35314.17049400695,6.099420555047271,3008.0591595447904,2562.1381834312965,2422.622246104245,2317.4254655042514,2515.2637919669037
1717047801,33.61687648860156,647.1991247264771,75850.72562408063,76553.0622200541,76633.7408643869,78370.60767976816,77652.44430961255,746.5910354799244,13407.146888975727,10925.958368871165,9368.212864797735,10554.954003257186,10115.759480789671,16830.08703782027,5303.928140501407,5438.951888142684,6161.653886101965,4679.198335142961,6754.561598224195,713.5781079940472,0.0,4.573668735707285,0.0,23649.79238047696,26570.35979051894,4.4718909710391825,0.0,52482.300501990656,35297.27678571429,4.668741662961317,2652.540472666936,2371.3784831149665,2270.1518625292265,2191.7272602551793,2310.9550305573293
1717047816,29.031816314420052,668.1284576980164,64585.99391039582,74998.65428025699,66331.47800429186,76109.0650336381,68324.94926230816,822.0462688547794,13706.64059027469,10862.72955775458,10206.742806940478,11480.525635501937,10024.229608581687,21679.203491304637,5174.817377056641,5349.3452744419565,5977.1528212465355,4476.74983440053,6119.867183176535,73.03175293605916,0.0,0.0,0.0,19336.737430167595,21460.958286606416,0.0,0.0,53714.98493975904,35130.10865117971,0.0,2851.7491659904426,2345.006851847824,2385.559835419767,2255.6862071925157,2217.5090656757848
1717047831,61318.81288168358,657.4248120300753,73621.42166453034,73424.25415671851,77164.17421678855,78424.2546333602,74931.36531365314,63009.71371282166,13353.630845814592,10391.68554599003,9988.950883050698,9784.49688994678,9609.488412767818,22181.302991697055,5562.149501137363,5334.230141578088,6199.159012946774,4771.049172292404,6271.033587752678,723.6005158582701,0.0,0.9414296281352968,0.0,24227.95254163492,28089.80807840936,0.9358914365933552,0.0,53929.54333229578,34749.72608143051,0.9333748166585182,3309.9256073207666,3039.0578138697915,3196.3425946375723,2901.93842645382,2893.7483408547914
1717047846,62072.42606181899,674.6039035591274,75374.44525402397,74406.96035242292,76398.42360094584,75964.31933104219,74451.98040649867,64031.172832513985,12688.85623869801,9923.84156266956,10060.9234210017,10239.920643668025,9687.985802219526,21503.450970178408,5186.468535404706,4814.282290917805,4576.295792219576,4645.225523536783,4708.864196972097,729.1782312320981,0.0,0.9353495312117232,0.0,24717.928851304983,27384.55176616537,0.7661996497373029,0.0,53415.60786558915,34998.73988592652,0.9383168383190723,3412.330641246304,3157.3268360598677,3100.503400158969,2901.6010889998056,2870.0272715466863
1717047861,60904.97905393612,655.6636321143188,78435.52519214347,76765.12879322511,76754.7074016026,80536.72662850915,76838.65501837467,61990.488742449204,11962.28462594676,10144.392238754024,9485.763763943865,9614.553685484412,9172.11895085171,18502.818665831503,6898.306188925082,5632.051679129242,6314.931073843183,5618.414995067411,5628.182382684289,751.8412951772889,0.0,0.9336030408784761,0.0,25835.748357483575,29100.48903612557,1.9743684665150636,0.0,53738.66554502789,35094.49753025173,0.9369562307589345,3211.999645374351,3035.8426941200114,2916.5831161018646,2786.529628450589,2721.7509778930253
1717047876,30.73097077893241,650.5729396209784,68603.74344249908,67323.44655051951,66123.29293660125,66781.363779386,69943.72944840051,427.4829508852211,10564.365840419756,9810.010260070481,9095.352457193683,10032.515378895425,9605.403579871665,24278.787472335862,6916.8553430922,5885.161232372227,6784.682773253029,5595.168906647294,5555.462413339979,72.41425810221604,0.0,1.5817779183802594,0.0,20801.087731811698,22649.351529666954,1.278935925310142,0.0,53793.701799485854,35265.801176946225,1.5587076087198557,2672.5446066034015,2700.1197865621257,2434.543061720684,2188.2894502757513,2393.829086496793
1717047891,29.440154440154444,651.057103339261,78486.33436894952,78191.03900772963,74852.85793919643,77770.38985355415,78921.84127972946,438.0441027000751,10342.278289165757,10019.23076923077,8562.330097087379,9073.148457511972,9424.234504987151,25039.474579731843,6771.104532195567,5829.065618931491,6849.604922423142,5548.776130069679,6028.0562904337385,746.6778159464835,0.0,1.5560050681307935,0.0,23443.360823842562,25103.840714718626,1.376621851738153,0.0,54930.07309511417,35269.45761278404,1.5754411235145838,2479.199833875545,2593.0155062869326,2441.0904083652476,2377.293831527747,2518.4182760677095
1717047906,30.02774545780005,668.448112569341,75373.6425137974,76209.15712799167,73888.26541972834,75613.67375139831,76011.45703611457,431.9555664607079,9647.734850842484,8982.408410762457,8993.462284142657,9233.056395900123,9357.614441446776,24256.851909621637,5267.209921869753,5092.9534580252275,5287.739223752459,4222.4472987111285,5356.260546743166,843.3924611973393,0.0,4.669468347675272,2.780425802351446,22551.33791039521,25489.510180645728,2.1661766981278046,2.0442100864762733,56214.03907209566,35221.95322492235,1.5689790429227837,2468.561159159834,2394.5278993555767,2389.7485051805193,2364.0613230537465,2643.191416504965
1717047921,27.900243469105746,669.9100791840021,77084.62238398544,77117.06162176382,75737.7768033326,79749.62625789322,78311.94670679886,354.98977639997366,9387.080500109672,9128.206817782464,9035.036625187538,9660.300556667915,8761.933360024912,19467.6428054953,6907.141301981276,7032.141120297096,6338.232053937338,5809.6224985515,6502.631981303104,828.2107455046308,250.03287599175908,3.1297505141732986,2.871024219031955,23673.4246330111,26383.0516722704,2.1326508850501176,1.6406890894175554,54021.62198272023,35310.747002632896,0.0,2235.205992509363,2237.5819952735387,2154.13091764296,2268.0,2403.453329669323
1717047936,28.21024617431803,663.0272842498499,65560.68433411606,66246.80773854074,66366.85904601136,66867.162966379,69448.4392544352,432.72467839386434,10004.311005098803,9448.889477635006,9805.5724197745,10483.454108989747,9131.354524310555,25755.209817026403,5919.20083265454,6589.79839798398,6079.6285751828655,5314.642501933916,5640.903844446419,184.3548027635391,252.91570948930908,3.1152647975077885,2.84354329038319,19969.204370992506,23568.39248887442,0.0,0.0,54781.628920450705,35533.834245113845,0.0,2409.650546359407,2365.617808461675,2431.983454533324,2257.3594098937538,2482.291599056706
1717047951,28.30818533849646,655.0521879206478,77333.40644878263,70474.26774400882,77305.9761133064,67255.60141509434,78793.74595643736,435.7194952151524,10708.40035746202,10054.380923789511,9573.515156855832,9942.051155152632,9293.160804827128,26676.821755785044,6094.878718130311,6767.496215831182,6495.338567222768,6047.9817379661545,5857.031839779743,749.6016240640894,259.80039561229995,1.5881298636477075,0.0,22421.304230179492,26950.366333095066,3.035625230382272,0.0,53838.45914880397,34931.44213232547,0.0,2499.7237385904036,2573.151251996671,2569.5098250917727,2479.757040791802,2558.4578459143295
